claim,fact-check agency,time,orginated,label,poynter_url
"A photograph of former United States President Barack Obama, with a caption saying it was taken in a “Chinese laboratory in Wuhan. Barack Obama, Anthony Fauci and Melinda Gates, visit the virus factory probably to check on the progress of Coronavirus research.”",Maldita.es,2020/07/15 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photograph-of-former-united-states-president-barack-obama-with-a-caption-saying-it-was-taken-in-a-chinese-laboratory-in-wuhan-barack-obama-anthony-fauci-and-melinda-gates-visit-the-virus-factor
"A 15-minute video in which the President of the Republic of Ghana, Nana Akufo-Addo, allegedly reveals that the coronavirus has been created in a laboratory and spread throughout the world.",Maldita.es,2020/07/14 ,"Spain, Ghana",False,https://www.poynter.org/?ifcn_misinformation=a-15-minute-video-in-which-the-president-of-the-republic-of-ghana-nana-akufo-addo-allegedly-reveals-that-the-coronavirus-has-been-created-in-a-laboratory-and-spread-throughout-the-world
"Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the “Wuhan lab in 2015.”",FactCheck.org,2020/07/14 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-shows-former-president-barack-obama-dr-anthony-fauci-and-melinda-gates-at-the-wuhan-lab-in-2015
"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.",PolitiFact,2020/07/14 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-claims-to-show-dr-fauci-melinda-gates-and-barack-obama-at-the-wuhan-lab-in-2015
The COVI-PASS mobile application is collaborating with the Portuguese Government.,Poligrafo,2020/07/11 ,Portugal,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covi-pass-mobile-application-is-collaborating-with-the-portuguese-government
The new coronavirus was created in a laboratory.,La Silla Vacía,2020/07/10 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-new-coronavirus-was-created-in-a-laboratory
"A picture allegedly showing Barack Obama, Anthony Fauci and Melinda Gates visiting a Wuhan laboratory, in 2015.",Facta,2020/07/09 ,Italy,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-picture-allegedly-showing-barack-obama-anthony-fauci-and-melinda-gates-visiting-a-wuhan-laboratory-in-2015
US builds biological labs only on the territories of other countries.,Myth Detector,2020/07/06 ,"Georgia, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=us-builds-biological-labs-only-on-the-territories-of-other-countries
Coronavirus comes from a laboratory in Wuhan and is a commercial strategy of China.,Colombiacheck,2020/07/06 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-comes-from-a-laboratory-in-wuhan-and-is-a-commercial-strategy-of-china
U.S. hospital laboratories falsify COVID-19 tests to inflate the number of positive results. Nurses sent unused swabs for COVID-19 testing and they all came back positive.,Science Feedback,2020/07/02 ,United States,No evidence,https://www.poynter.org/?ifcn_misinformation=u-s-hospital-laboratories-falsify-covid-19-tests-to-inflate-the-number-of-positive-results-nurses-sent-unused-swabs-for-covid-19-testing-and-they-all-came-back-positive
A post claiming a COVID-19 treatment available for just Rs 600 in India.,Vishvas News,2020/07/02 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-claiming-a-covid-19-treatment-available-for-just-rs-600-in-india
A WhatsApp message that the European Union wants to relax vaccination regulations so that the COVID-19 vaccine is available more quickly since “Gates and his accomplices seem to be in a rush to administer it” although “it probably equates to a genocide”.,Maldita.es,2020/06/30 ,Spain,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-whatsapp-message-that-the-european-union-wants-to-relax-vaccination-regulations-so-that-the-covid-19-vaccine-is-available-more-quickly-since-gates-and-his-accomplices-seem-to-be-in-a-rush-to-admini
Barack Obama and Dr Anthony Fauci gave a laboratory in Wuhan $3.7 million in 2015 for a ‘bat’ project,TheJournal.ie,2020/06/24 ,Ireland,FALSE,https://www.poynter.org/?ifcn_misinformation=barack-obama-and-dr-anthony-fauci-gave-a-laboratory-in-wuhan-3-7-million-in-2015-for-a-bat-project
"Thyroce lab in Thane, India is sealed over false positive covid-19 testing.",Vishvas News,2020/06/20 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=thyroce-lab-in-thane-india-is-sealed-over-false-positive-covid-19-testing
Tata Digital Health is issuing a COVID-19 health kit that should be available in every household,BOOM FactCheck,2020/06/15 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=tata-digital-health-is-issuing-a-covid-19-health-kit-that-should-be-available-in-every-household
