claim,fact-check agency,time,orginated,label,poynter_url
"Evidence indicates COVID-19 escaped a Chinese lab that was researching it, causing the outbreak.",Science Feedback,2020/02/25 ,United States,False,https://www.poynter.org/?ifcn_misinformation=evidence-indicates-covid-19-escaped-a-chinese-lab-that-was-researching-it-causing-the-outbreak
President Trump claims the virus is under control and testing is available.,Washington Post Fact-Checker,2020/02/25 ,United States,False,https://www.poynter.org/?ifcn_misinformation=president-trump-claims-the-virus-is-under-control-and-testing-is-available
"There are two coronavirus cases in Bovalino (Reggio Calabria, Italy).",Pagella Politica,2020/02/24 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=there-are-two-coronavirus-cases-in-bovalino-reggio-calabria-italy-2
"There are two coronavirus cases in Bovalino (Reggio Calabria, Italy).",Pagella Politica,2020/02/24 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=there-are-two-coronavirus-cases-in-bovalino-reggio-calabria-italy
According to a study the novel coronavirus SARS-CoV-2 was the result of experiements done in a lab located near the market in Wuhan.,Ellinika Hoaxes,2020/02/23 ,Greece,False,https://www.poynter.org/?ifcn_misinformation=according-to-a-study-the-novel-coronavirus-sars-cov-2-was-the-result-of-experiements-done-in-a-lab-located-near-the-market-in-wuhan
World labs confirm coronavirus was bioengineered.,Demagog,2020/02/19 ,Poland,False,https://www.poynter.org/?ifcn_misinformation=world-labs-confirm-coronavirus-was-bioengineered
The novel coronavirus only survives in cold weather and hot ginger tea or salabat can cure COVID-19.,VERA Files,2020/02/18 ,Philippines,False,https://www.poynter.org/?ifcn_misinformation=the-novel-coronavirus-only-survives-in-cold-weather-and-hot-ginger-tea-or-salabat-can-cure-covid-19
Coronavirus was created in a lab in Wuhan.,The Quint,2020/02/14 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-a-lab-in-wuhan
Coronavirus was created in a lab in Wuhan.,The Quint,2020/02/14 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-a-lab-in-wuhan-2
Hand sanitizer form 2010 is labeled against COVID-19.,Pagella Politica,2020/02/12 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=hand-sanitizer-form-2010-is-labeled-against-covid-19-2
Hand sanitizer form 2010 is labeled against COVID-19.,Pagella Politica,2020/02/12 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=hand-sanitizer-form-2010-is-labeled-against-covid-19
"Raúl Rodolfo Abhuz Khan, a biochemical engineer from Karmalah laboratories, created the coronavirus.",Colombiacheck,2020/02/11 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=raul-rodolfo-abhuz-khan-a-biochemical-engineer-from-karmalah-laboratories-created-the-coronavirus
Lysol disinfectant label says it’s tested against the new coronavirus.,AFP,2020/02/08 ,Australia,Misleading,https://www.poynter.org/?ifcn_misinformation=lysol-disinfectant-label-says-its-tested-against-the-new-coronavirus
The Dettol disinfectant label says COVID-19 was tested.,AFP,2020/02/06 ,Australia,False,https://www.poynter.org/?ifcn_misinformation=the-dettol-disinfectant-label-says-covid-19-was-tested
The label on Dettol disinfectant spray claims it is proven to “kill coronavirus;” the company knew about the new strain since 2019.,NewsMobile,2020/02/06 ,India,False,https://www.poynter.org/?ifcn_misinformation=the-label-on-dettol-disinfectant-spray-claims-it-is-proven-to-kill-coronavirus-the-company-knew-about-the-new-strain-since-2019
