claim,fact-check agency,time,orginated,label,poynter_url
The new coronavirus was created in a Chinese laboratory and Bill Gates financed its origin.,Chequeado,2020/05/11 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=the-new-coronavirus-was-created-in-a-chinese-laboratory-and-bill-gates-financed-its-origin
Cop is extorting money from migrant labourers who want to return home due to the lockdown.,The Quint,2020/05/11 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=cop-is-extorting-money-from-migrant-labourers-who-want-to-return-home-due-to-the-lockdown
"Video of migrant labourers coming onto the streets in Ahmedabad, India due to lack of rations provided to then during the COVID-19 crisis and lockdown regulations.",Factly,2020/05/09 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-migrant-labourers-coming-onto-the-streets-in-ahmedabad-india-due-to-lack-of-rations-provided-to-then-during-the-covid-19-crisis-and-lockdown-regulations
"Finally, The Washington Times admits that Sars-cov2 was created in the laboratory.",Open,2020/05/08 ,Italy,MISLEADING,https://www.poynter.org/?ifcn_misinformation=finally-the-washington-times-admits-that-sars-cov2-was-created-in-the-laboratory
COVID-19 virus is spreading via air in Yangon according to laboratory test.,FactCrescendo,2020/05/08 ,Myanmar,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-virus-is-spreading-via-air-in-yangon-according-to-laboratory-test
“Entire city of Mumbai will be under military lockdown for 10 days starting from Saturday. So please stock everything. Only milk and medicine will be available.”,Newschecker,2020/05/08 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=entire-city-of-mumbai-will-be-under-military-lockdown-for-10-days-starting-from-saturday-so-please-stock-everything-only-milk-and-medicine-will-be-available-2
“Entire city of Mumbai will be under military lockdown for 10 days starting from Saturday. So please stock everything. Only milk and medicine will be available.”,Newschecker,2020/05/08 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=entire-city-of-mumbai-will-be-under-military-lockdown-for-10-days-starting-from-saturday-so-please-stock-everything-only-milk-and-medicine-will-be-available
"Message claiming that the city of Mumbai will be under the military lockdown for the next 10 days to contain the spread of COVID-19 virus, and that only milk and medicine will be available during this time.",Factly,2020/05/08 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=message-claiming-that-the-city-of-mumbai-will-be-under-the-military-lockdown-for-the-next-10-days-to-contain-the-spread-of-covid-19-virus-and-that-only-milk-and-medicine-will-be-available-during-this
An Indian news channel claimed that coronavirus pandemic would affect 1.6 billion laborers in India.,FactCrescendo,2020/05/06 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=an-indian-news-channel-claimed-that-coronavirus-pandemic-would-affect-1-6-billion-laborers-in-india
"A video showing migrant laborers from Surat city, in India, are being sent back to Surat after their home states refused to take them back at the state border.",FactCrescendo,2020/05/05 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-showing-migrant-laborers-from-surat-city-in-india-are-being-sent-back-to-surat-after-their-home-states-refused-to-take-them-back-at-the-state-border
The Washington Post claims the new coronavirus was created on a Wuhan lab.,El Surtidor,2020/05/05 ,Paraguay,FALSE,https://www.poynter.org/?ifcn_misinformation=the-washington-post-claims-the-new-coronavirus-was-created-on-a-wuhan-lab
US Secretary of State Mike Pompeo said that Sars-cov2 was created in the laboratory and that there is “enormous” evidence.,Open,2020/05/04 ,Italy,MISLEADING,https://www.poynter.org/?ifcn_misinformation=us-secretary-of-state-mike-pompeo-said-that-sars-cov2-was-created-in-the-laboratory-and-that-there-is-enormous-evidence
The novel coronavirus has been artificially created in a laboratory.,Détecteur de rumeurs,2020/05/01 ,"Canada, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=the-novel-coronavirus-has-been-artificially-created-in-a-laboratory
The WHO will kill 6 billion people through viruses in the vaccines. The lockdown prepares people for the epoch of labour automatization.,VoxCheck,2020/05/01 ,Ukraine,No evidence,https://www.poynter.org/?ifcn_misinformation=the-who-will-kill-6-billion-people-through-viruses-in-the-vaccines-the-lockdown-prepares-people-for-the-epoch-of-labour-automatization
A vaccine for the novel coronavirus was available as early as 2001.,Rappler,2020/04/30 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=a-vaccine-for-the-novel-coronavirus-was-available-as-early-as-2001
