claim,fact-check agency,time,orginated,label,poynter_url
5G network is responsible for COVID-19 deaths.,Newsmeter.in,2021/04/21 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=5g-network-is-responsible-for-covid-19-deaths
Italian doctors discovered Covid-19 is caused by a bacteria. The video goes on to claim the bacteria is somehow spread through the “poisonous waves of 5G”,AFP,2021/04/08 ,Pakistan,FALSE,https://www.poynter.org/?ifcn_misinformation=italian-doctors-discovered-covid-19-is-caused-by-a-bacteria-the-video-goes-on-to-claim-the-bacteria-is-somehow-spread-through-the-poisonous-waves-of-5g
"A Facebook post claims that the World Health Organization does not allow an autopsy on Covid-19 deaths and that Covid-19 does not exist as a virus, but a bacterium exposed to 5G rays.",Vistinomer,2021/03/30 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-facebook-post-claims-that-the-world-health-organization-does-not-allow-an-autopsy-on-covid-19-deaths-and-that-covid-19-does-not-exist-as-a-virus-but-a-bacterium-exposed-to-5g-rays
Russian scientist managed to extract a 5g nanochip from the Pfizer/BioNTech vaccine and published the schematics.,Ellinika Hoaxes,2021/03/15 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=russian-scientist-managed-to-extract-a-5g-nanochip-from-the-pfizer-biontech-vaccine-and-published-the-schematics
There are nanoparticles in the COVID-19 vaccine that will help people “locate you” via 5G networks.,PolitiFact,2021/03/09 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=there-are-nanoparticles-in-the-covid-19-vaccine-that-will-help-people-locate-you-via-5g-networks
"Russia became the first country in the world to perform an autopsy (post mortem) on a Covid-19 corpse and, after a comprehensive investigation, discovered that Covid-19 does not exist as a virus. It is a worldwide coup. People are dying due to “amplified 5G world electromagnetic radiation (poison)”. (…) Share this information with all your family, neighbors, acquaintances, friends, colleagues so that they can get out of the fear of Covid-19 and understand that this is not a virus, but just a bacterium exposed to 5G radiation. (…) Source",Agência Lupa,2021/03/08 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=russia-became-the-first-country-in-the-world-to-perform-an-autopsy-post-mortem-on-a-covid-19-corpse-and-after-a-comprehensive-investigation-discovered-that-covid-19-does-not-exist-as-a-virus-it-i
"In a YouTube clip, David Icke, who is known for promoting conspiracy theories, presents himself as a researcher and claims that the Covid-19 pandemic was orchestrated by supernatural forces attempting to “dismantle” the world economic system and “control” the population using new technologies like 5G.",AFP,2021/03/08 ,"France, Argentina",FALSE,https://www.poynter.org/?ifcn_misinformation=in-a-youtube-clip-david-icke-who-is-known-for-promoting-conspiracy-theories-presents-himself-as-a-researcher-and-claims-that-the-covid-19-pandemic-was-orchestrated-by-supernatural-forces-attempting
"Covid is a mere flu, 5g spreads virus etc…",AFP,2021/03/02 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-is-a-mere-flu-5g-spreads-virus-etc
Covid is project by occult forces aimed at controling the wolrd by 5g,AFP,2021/02/18 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-is-project-by-occult-forces-aimed-at-controling-the-wolrd-by-5g
This Is COVID 5G Chip Diagram.,Vishvas News,2021/01/15 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=this-is-covid-5g-chip-diagram-2
This Is COVID 5G Chip Diagram.,Vishvas News,2021/01/14 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=this-is-covid-5g-chip-diagram
"The vaccine against COVID-19 exterminate humanity, the real cause of this disease is 5G",Maldita.es,2021/01/13 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-vaccine-against-covid-19-exterminate-humanity-the-real-cause-of-this-disease-is-5g
5G chip cards have “COV-19” inscriptions.,VoxCheck,2021/01/12 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=5g-chip-cards-have-cov-19-inscriptions
"Metal dust on the streets under the influence of 5G causes pneumonia, which is called COVID-19.",VoxCheck,2021/01/03 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=metal-dust-on-the-streets-under-the-influence-of-5g-causes-pneumonia-which-is-called-covid-19
"The coronavirus vaccine contains nanoparticles that, when placed in the body, create oscillations similar to those of 5G satellites. The vaccine is intended for genetic modification. To prove the validity of this theory, the text is accompanied by a video in which the chairman of the World Economic Forum Klaus Schwab says the following words",Myth Detector,2020/12/22 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-vaccine-contains-nanoparticles-that-when-placed-in-the-body-create-oscillations-similar-to-those-of-5g-satellites-the-vaccine-is-intended-for-genetic-modification-to-prove-the-vali
