claim,fact-check agency,time,orginated,label,poynter_url
"SARS-CoV-2 is graphene, vaccines carry graphene and 5G will kill tens of thousands of Spaniards",Newtral.es,2021/07/14 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=sars-cov-2-is-graphene-vaccines-carry-graphene-and-5g-will-kill-tens-of-thousands-of-spaniards
5G stations are installed to control the vaccinated people.,VoxCheck,2021/06/24 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=5g-stations-are-installed-to-control-the-vaccinated-people
The 5G tower has a Covid-19 chip.,Vishvas News,2021/06/11 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-5g-tower-has-a-covid-19-chip
"The video showing a man filming himself wearing a hard hat and face mask. He holds up a circuit board with “COV-19” inscribed on it, and claims he’s been installing “5G masts.”",Newschecker,2021/06/07 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-showing-a-man-filming-himself-wearing-a-hard-hat-and-face-mask-he-holds-up-a-circuit-board-with-cov-19-inscribed-on-it-and-claims-hes-been-installing-5g
India’s catastrophic second wave of Covid-19 cases was caused by 5G technology.,AFP,2021/05/28 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=indias-catastrophic-second-wave-of-covid-19-cases-was-caused-by-5g-technology
"A Russian hacker on Dark Net found a database that displays information about vaccinated people (such as their vital signs, their exact GPS coordinates, whether they are asleep or awake), which are presented in real-time. Everyone who has received the vaccine is now being monitored in real-time by this 5G artificial intelligence system. They became transmitters, transmitting all information about themselves back to the mother or the recipient of the AI. Also displayed is the correct firmware information, the CPU information located on the person.",Vistinomer,2021/05/26 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-russian-hacker-on-dark-net-found-a-database-that-displays-information-about-vaccinated-people-such-as-their-vital-signs-their-exact-gps-coordinates-whether-they-are-asleep-or-awake-which-are-pr
"People with the COVID-19 vaccine are being “tracked in real time via 5G cellular, and all that data can be hacked into to track you.”",PolitiFact,2021/05/20 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=people-with-the-covid-19-vaccine-are-being-tracked-in-real-time-via-5g-cellular-and-all-that-data-can-be-hacked-into-to-track-you
"The spraying of the new corona type has started. The people of Veles are waiting for the new peak in a week with the support of Mobimak and their 5G network. Everything is going according to the plan given by Agenda 21. There is no resistance, no dissatisfaction.",Vistinomer,2021/05/12 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-spraying-of-the-new-corona-type-has-started-the-people-of-veles-are-waiting-for-the-new-peak-in-a-week-with-the-support-of-mobimak-and-their-5g-network-everything-is-going-according-to-the-plan
5G radiations are responsible for bird deaths and spread of COVID-19.,Newsmeter.in,2021/05/08 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=5g-radiations-are-responsible-for-bird-deaths-and-spread-of-covid-19
PCR tests are nano-antennas for connection to the 5G network,StopFake.org,2021/05/05 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=pcr-tests-are-nano-antennas-for-connection-to-the-5g-network
5G weakens host immunity and increases the virulence of SARS-CoV-2,Maldita.es,2021/04/30 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=5g-weakens-host-immunity-and-increases-the-virulence-of-sars-cov-2
"The second wave of Corona in India came from the testing of 5G towers. During testing of the tower, a radiation comes out which is making the air poisonous and that is why people are dying of oxygen deficiency and the government has named it an epidemic to hide its failure.",Newschecker,2021/04/29 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-second-wave-of-corona-in-india-came-from-the-testing-of-5g-towers-during-testing-of-the-tower-a-radiation-comes-out-which-is-making-the-air-poisonous-and-that-is-why-people-are-dying-of-oxygen-d
"During the PCR test, people are injected with Darpa hydrogel – nanoantennas to connect to 5G.",VoxCheck,2021/04/28 ,"Ukraine, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=during-the-pcr-test-people-are-injected-with-darpa-hydrogel-nanoantennas-to-connect-to-5g
Video shows COV-19 written in the devices on 5G stations.,Teyit,2021/04/28 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-cov-19-written-in-the-devices-on-5g-stations
Brazilian President Bolsonaro secretly built a 5G technology and vaccine factory.,Aos Fatos,2021/04/23 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-president-bolsonaro-secretly-built-a-5g-technology-and-vaccine-factory
