claim,fact-check agency,time,orginated,label,poynter_url
50 percent of Covid patients in German hospitals have an Arabic background.,Correctiv,2021/02/11 ,Germany,No evidence,https://www.poynter.org/?ifcn_misinformation=50-percent-of-covid-patients-in-german-hospitals-have-an-arabic-background
A video depicting a young man lying on a hospital bed and tremoring shows the adverse effects of the coronavirus vaccine,Myth Detector,2021/02/11 ,Georgia,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=a-video-depicting-a-young-man-lying-on-a-hospital-bed-and-tremoring-shows-the-adverse-effects-of-the-coronavirus-vaccine-the-vaccine-itself-changes-dna-that-causes-the-disfunction-of-the-immunity-sys
The Clinical Hospital and the Puerta de Hierro Hospital in Madrid treated three hundred children in the emergency room for COVID-19,Maldita.es,2021/02/10 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-clinical-hospital-and-the-puerta-de-hierro-hospital-in-madrid-treated-three-hundred-children-in-the-emergency-room-for-covid-19
50 staff members in a Sana hospital in Berlin died after they received the Covid-19 vaccine.,Correctiv,2021/02/09 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=50-staff-members-in-a-sana-hospital-in-berlin-died-after-they-received-the-covid-19-vaccine
"A collage of different video footages, depicting vaccination process, fake syringes, a retractable syringe with a tube inside, as well as, mannequins lying in a hospital bed shows that people don’t actually receive vaccines and that it’s mannequins lying in hospital beds instead of patients.",Myth Detector,2021/02/03 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-collage-of-different-video-footages-depicting-vaccination-process-fake-syringes-a-retractable-syringe-with-a-tube-inside-as-well-as-mannequins-lying-in-a-hospital-bed-shows-that-people-dont-ac
75 employees of a childrens hospital had side effects after vaccination.,Correctiv,2021/02/02 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=75-employees-of-a-childrens-hospital-had-side-effects-after-vaccination
The “compulsive use of masks” is the cause of the spread of the infectious fungus Candida auris and is associated “with a 40% of hospital mortality”,Maldita.es,2021/02/01 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-compulsive-use-of-masks-is-the-cause-of-the-spread-of-the-infectious-fungus-candida-auris-and-is-associated-with-a-40-of-hospital-mortality
(In response to a question about the proposed amendment to the Infectious Diseases Law to impose imprisonment on patients who refuse to be hospitalized) the National Governors’ Association has also submitted an urgent proposal for the establishment of penalties.,Infact,2021/01/27 ,Japan,Misleading,https://www.poynter.org/?ifcn_misinformation=in-response-to-a-question-about-the-proposed-amendment-to-the-infectious-diseases-law-to-impose-imprisonment-on-patients-who-refuse-to-be-hospitalized-the-national-governors-association-has-also-su
A doctor at Wexford General Hospital in Ireland died as a result of receiving the COVID-19 vaccine,TheJournal.ie,2021/01/26 ,Ireland,FALSE,https://www.poynter.org/?ifcn_misinformation=a-doctor-at-wexford-general-hospital-in-ireland-died-as-a-result-of-receiving-the-covid-19-vaccine
HOSPITALS ON LOCKDOWN AS FIRST COVID VACCINE PATIENTS START EATING OTHER PATIENTS,Vishvas News,2021/01/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=hospitals-on-lockdown-as-first-covid-vaccine-patients-start-eating-other-patients-2
The lack of deaths and hospitalisations from flu is because cases are being diagnosed as COVID-19 instead,TheJournal.ie,2021/01/23 ,Ireland,FALSE,https://www.poynter.org/?ifcn_misinformation=the-lack-of-deaths-and-hospitalisations-from-flu-is-because-cases-are-being-diagnosed-as-covid-19-instead
This video shows an empty hospital in Switerland during the pandemic,AFP,2021/01/22 ,Belgium,FALSE,https://www.poynter.org/?ifcn_misinformation=this-video-shows-an-empty-hospital-in-switerland-during-the-pandemic
Photos of two nurses that had severe adverse reactions against COVID-19 and were admitted to a hospital,Agência Lupa,2021/01/22 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=photos-of-two-nurses-that-had-severe-adverse-reactions-against-covid-19-and-were-admitted-to-a-hospital
"Carlos Bolsonaro, Jair Bolsonaro’s son, was seen taking a jab at a Military Hospital in Rio, despite not being in any priority group",Agência Lupa,2021/01/22 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=carlos-bolsonaro-jair-bolsonaros-son-was-seen-taking-a-jab-at-a-military-hospital-in-rio-despite-not-being-in-any-priority-group
HOSPITALS ON LOCKDOWN AS FIRST COVID VACCINE PATIENTS START EATING OTHER PATIENTS,Vishvas News,2021/01/22 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=hospitals-on-lockdown-as-first-covid-vaccine-patients-start-eating-other-patients
