claim,fact-check agency,time,orginated,label,poynter_url
Videos of empty hospitals show the COVID-19 is fake.,CheckNews,2020/04/10 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=videos-of-empty-hospitals-show-the-covid-19-is-fake-2
"Main hospital in São Paulo, Brazil, has no patients infected with COVID-19.",Estadão Verifica,2020/04/09 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=main-hospital-in-sao-paulo-brazil-has-no-patients-infected-with-covid-19
"A man named Antonio Carlos, aged 67, was treated in Hospital Unimed-Rio and healed with chloroquine treatment.",Estadão Verifica,2020/04/09 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-man-named-antonio-carlos-aged-67-was-treated-in-hospital-unimed-rio-and-healed-with-chloroquine-treatment
"A video by a Russia blogger who claims that a Spanish hospital he is recording, is empty and that the information on the spread of the coronavirus is exaggerated.",Myth Detector,2020/04/09 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-by-a-russia-blogger-who-claims-that-a-spanish-hospital-he-is-recording-is-empty-and-that-the-information-on-the-spread-of-the-coronavirus-is-exaggerated
The field hospital built in a football stadium in São Paulo (Brazi) to receive COVID-19 patients is empty.,Aos Fatos,2020/04/09 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=the-field-hospital-built-in-a-football-stadium-in-sao-paulo-brazi-to-receive-covid-19-patients-is-empty
"A man called Antonio Carlos, 67 years old, has just been cured of COVID-19 by using chloroquine. He was released from Unimed Hospital, in Rio de Janeiro (Brazil).",Agência Lupa,2020/04/09 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=a-man-called-antonio-carlos-67-years-old-has-just-been-cured-of-covid-19-by-using-chloroquine-he-was-released-from-unimed-hospital-in-rio-de-janeiro-brazil
A photo of a woman lying in a hospital bed with medical equipment attached to her body has been shared hundreds of times on Facebook and Twitter alongside claims that the woman was a doctor who died after being beaten by a Muslim mob while trying to administer novel coronavirus tests.,AFP,2020/04/09 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-a-woman-lying-in-a-hospital-bed-with-medical-equipment-attached-to-her-body-has-been-shared-hundreds-of-times-on-facebook-and-twitter-alongside-claims-that-the-woman-was-a-doctor-who-died-a
An audio of an alleged pulmonologist at the Regional University Hospital of Malaga who talks about cures for coronavirus.,Maldita.es,2020/04/09 ,Spain,Explanatory,https://www.poynter.org/?ifcn_misinformation=an-audio-of-an-alleged-pulmonologist-at-the-regional-university-hospital-of-malaga-who-talks-about-cures-for-coronavirus
Indian Singer Kanika Kapoor was treated in Mumbai Wockhardt Hospital for COVID-19; the hospital was shut down as staff got infected.,FactCrescendo,2020/04/08 ,India,False,https://www.poynter.org/?ifcn_misinformation=indian-singer-kanika-kapoor-was-treated-in-mumbai-wockhardt-hospital-for-covid-19-the-hospital-was-shut-down-as-staff-got-infected
Video of a man belonging to Tabligi Jamaat stripped naked and vandalizing the hospital where he’s put under quarantine.,FactCrescendo,2020/04/08 ,India,False,https://www.poynter.org/?ifcn_misinformation=video-of-a-man-belonging-to-tabligi-jamaat-stripped-naked-and-vandalizing-the-hospital-where-hes-put-under-quarantine
"A video of a man in front of the Pacaembu Stadium, in São Paulo, where a field hospital for COVID-19 patients was built. He claims that, since there’s no movement in the entrance, no one waiting to get in, there’s no one inside either.",Agência Lupa,2020/04/08 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=a-video-of-a-man-in-front-of-the-pacaembu-stadium-in-sao-paulo-where-a-field-hospital-for-covid-19-patients-was-built-he-claims-that-since-theres-no-movement-in-the-entrance-no-one-waiting-to-ge
"Luis Fernando Camacho, presidential candidate of the political party Creemos, donated respirators to Bolivian hospitals to combat COVID-19.",Bolivia Verifica,2020/04/08 ,Bolivia,False,https://www.poynter.org/?ifcn_misinformation=luis-fernando-camacho-presidential-candidate-of-the-political-party-creemos-donated-respirators-to-bolivian-hospitals-to-combat-covid-19
"Leonardo Da Vinci Hospital, a COVID-19 reference hospital in Fortaleza, Brazil, is empty. A video “proves” there was no one at the areas open to the public.",Agência Lupa,2020/04/08 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=leonardo-da-vinci-hospital-a-covid-19-reference-hospital-in-fortaleza-brazil-is-empty-a-video-proves-there-was-no-one-at-the-areas-open-to-the-public
"Roberto Gazolla, a COVID-19 reference hospital in Rio de Janeiro, Brazil, is empty. Photos “prove” there was no one at the areas open to the public, like the entrance hall.",Agência Lupa,2020/04/08 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=roberto-gazolla-a-covid-19-reference-hospital-in-rio-de-janeiro-brazil-is-empty-photos-prove-there-was-no-one-at-the-areas-open-to-the-public-like-the-entrance-hall
"The coronavirus is only as dangerous as a flu, the diseases have the same death rate, air pollution and bad hygienic conditions in Italian hospitals (hospital germs) are responsible for the many death cases and only 5% of the whole population is endangered by COVID-19.",Correctiv,2020/04/08 ,Germany,Partially false,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-is-only-as-dangerous-as-a-flu-the-diseases-have-the-same-death-rate-air-pollution-and-bad-hygienic-conditions-in-italian-hospitals-hospital-germs-are-responsible-for-the-many-death
