claim,fact-check agency,time,orginated,label,poynter_url
"A photo of a pile of money. On the caption, it is stated that this money was meant to fund temporary hospitals in Rio, but it was stolen by an aide of governor Wilson Witzel.",Agência Lupa,2020/05/18 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-a-pile-of-money-on-the-caption-it-is-stated-that-this-money-was-meant-to-fund-temporary-hospitals-in-rio-but-it-was-stolen-by-an-aide-of-governor-wilson-witzel-2
"STF, Brazil’s Supreme Court, forbade military hospitals to treat civilian COVID-19 patients. Five political parties opposed to Bolsonaro made the request.",Agência Lupa,2020/05/18 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=stf-brazils-supreme-court-forbade-military-hospitals-to-treat-civilian-covid-19-patients-five-political-parties-opposed-to-bolsonaro-made-the-request
"A photo of an empty hospital room. On the caption, it says that this used to be an “isolation room” for COVID-19 patients at the HCPM Hospital, in Rio. It says, also, there was now only one COVID-19 case in this hospital.",Agência Lupa,2020/05/18 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-an-empty-hospital-room-on-the-caption-it-says-that-this-used-to-be-an-isolation-room-for-covid-19-patients-at-the-hcpm-hospital-in-rio-it-says-also-there-was-now-only-one-covid-19-c
Video shows doctors and nurses turning their back to the Health ministry of Spain as he arrives to a Hospital.,Newtral.es,2020/05/17 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-doctors-and-nurses-turning-their-back-to-the-health-ministry-of-spain-as-he-arrives-to-a-hospital
Left-wing parties in Brazil asked the Supreme Court to prevent the Army from making beds at the Military Hospital available for people with COVID-19.,Aos Fatos,2020/05/16 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=left-wing-parties-in-brazil-asked-the-supreme-court-to-prevent-the-army-from-making-beds-at-the-military-hospital-available-for-people-with-covid-19
"A video shows healthcare professionals in a hospital displaying hopeful message. The caption states the video was filmed at Moinhos de Vento Hospital, in Porto Alegre, Brazil, and that they managed to cure all the COVID-19 patients in their ICU and were, thus, celebrating.",Agência Lupa,2020/05/15 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-healthcare-professionals-in-a-hospital-displaying-hopeful-message-the-caption-states-the-video-was-filmed-at-moinhos-de-vento-hospital-in-porto-alegre-brazil-and-that-they-managed-to
A video that shows 4 allegedly empty hospitals in São Paulo.,Agência Lupa,2020/05/13 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-that-shows-4-allegedly-empty-hospitals-in-sao-paulo
"A picture showing many hospital beds, with patients on it, concentrated in very small area. The caption states that this is how public health was like in Brazil, in 2016, but the media never talked about it.",Agência Lupa,2020/05/13 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-picture-showing-many-hospital-beds-with-patients-on-it-concentrated-in-very-small-area-the-caption-states-that-this-is-how-public-health-was-like-in-brazil-in-2016-but-the-media-never-talked-ab
"University of Campinas’ field hospital, located in the state of São Paulo, was dismantled because of a lack of patients.",Aos Fatos,2020/05/12 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=university-of-campinas-field-hospital-located-in-the-state-of-sao-paulo-was-dismantled-because-of-a-lack-of-patients
A doctor named “Marcos Vargas” died at the Muñíz Hospital in Argentina for treating patients with COVID-19.,Chequeado,2020/05/12 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-doctor-named-marcos-vargas-died-at-the-muniz-hospital-in-argentina-for-treating-patients-with-covid-19
Indian Council of Medical Research and a hospital in Delhi have come up with a 21 point list for preventing COVID-19 in the future.,BOOM FactCheck,2020/05/12 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=indian-council-of-medical-research-and-a-hospital-in-delhi-have-come-up-with-a-21-point-list-for-preventing-covid-19-in-the-future
Indian Council of Medical Research and Sir Ganga Ram Hospital have issued a COVID-19 advisory.,BOOM FactCheck,2020/05/12 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=indian-council-of-medical-research-and-sir-ganga-ram-hospital-have-issued-a-covid-19-advisory
Remdesivir is authorized only as emergency treatment for hospitalized patients.,Verificado,2020/05/11 ,Mexico,Misleading,https://www.poynter.org/?ifcn_misinformation=remdesivir-is-authorized-only-as-emergency-treatment-for-hospitalized-patients
A video recorded at an empty Holbæk Hospital shows that the coronavirus is a conspiracy because there are no COVID-19 patients.,TjekDet.dk,2020/05/11 ,Denmark,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-video-recorded-at-an-empty-holbaek-hospital-shows-that-the-coronavirus-is-a-conspiracy-because-there-are-no-covid-19-patients
"A video has been viewed millions of times in multiple posts on Facebook, Weibo and Twitter alongside a claim it shows US Vice President Mike Pence delivering empty boxes to a hospital for a publicity stunt during the coronavirus crisis. The claim gained traction online after the the clip was aired on the US television show Jimmy Kimmel Live!, hosted by comedian Jimmy Kimmel.",AFP,2020/05/09 ,Hong Kong,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-has-been-viewed-millions-of-times-in-multiple-posts-on-facebook-weibo-and-twitter-alongside-a-claim-it-shows-us-vice-president-mike-pence-delivering-empty-boxes-to-a-hospital-for-a-publicity
