claim,fact-check agency,time,orginated,label,poynter_url
“They’re furloughing nurses in hospitals in western New York state.”,PolitiFact,2020/03/27 ,United States,False,https://www.poynter.org/?ifcn_misinformation=theyre-furloughing-nurses-in-hospitals-in-western-new-york-state
"Indian Army has constructed an advanced hospital with a capacity of 1,000 beds in Barmer, Rajasthan, to cope with COVID-19.",Newschecker,2020/03/27 ,India,False,https://www.poynter.org/?ifcn_misinformation=indian-army-has-constructed-an-advanced-hospital-with-a-capacity-of-1000-beds-in-barmer-rajasthan-to-cope-with-covid-19-2
"Indian Army has constructed an advanced hospital with a capacity of 1,000 beds in Barmer, Rajasthan, to cope with COVID-19.",Newschecker,2020/03/27 ,India,False,https://www.poynter.org/?ifcn_misinformation=indian-army-has-constructed-an-advanced-hospital-with-a-capacity-of-1000-beds-in-barmer-rajasthan-to-cope-with-covid-19
"By clicking on an italian YouTube song, you donate money to a hospital in Bergamo.",Correctiv,2020/03/27 ,Germany,Mostly false,https://www.poynter.org/?ifcn_misinformation=by-clicking-on-an-italian-youtube-song-you-donate-money-to-a-hospital-in-bergamo
An emergency department closed in a Spanish hospital.,franceinfo,2020/03/27 ,France,False,https://www.poynter.org/?ifcn_misinformation=an-emergency-department-closed-in-a-spanish-hospital
Doctor Li Wenliang and a hospital in China suggest drinking tea for coronavirus patients.,TEMPO,2020/03/26 ,Indonesia,False,https://www.poynter.org/?ifcn_misinformation=doctor-li-wenliang-and-a-hospital-in-china-suggest-drinking-tea-for-coronavirus-patients
A list of 10 tips to combat coronavirus from the board member of Stanford hospital,Taiwan FactCheck Center,2020/03/26 ,Taiwan,False,https://www.poynter.org/?ifcn_misinformation=a-list-of-10-tips-to-combat-coronavirus-from-the-board-member-of-stanford-hospital-covid-19-patients-dont-have-a-runny-nose-drinking-hot-water-can-prevent-infection-with-covid-19
Polish government confiscated a coronavirus testing machine which was originally bought by a local hospital in Grodzisk Mazowiecki city.,Demagog,2020/03/26 ,Poland,Partially false,https://www.poynter.org/?ifcn_misinformation=polish-government-confiscated-a-coronavirus-testing-machine-which-was-originally-bought-by-a-local-hospital-in-grodzisk-mazowiecki-city
There is no space in the hospitals in Italy because people are crowding outside.,The Quint,2020/03/26 ,India,False,https://www.poynter.org/?ifcn_misinformation=there-is-no-space-in-the-hospitals-in-italy-because-people-are-crowding-outside
Pictures of people stranded on hospital beds claimed to be Italians not coping with the pressures of COVID-19 cases; India should learn from Italy’s mistakes and not step out of the house in the 21-day lockdown,BOOM FactCheck,2020/03/26 ,India,False,https://www.poynter.org/?ifcn_misinformation=pictures-of-people-stranded-on-hospital-beds-claimed-to-be-italians-not-coping-with-the-pressures-of-covid-19-cases-india-should-learn-from-italys-mistakes-and-not-step-out-of-the-house-in-the-21-da
Hospitals don’t allow parents to visit children with COVID-19 in the hospital.,FactCheck.org,2020/03/26 ,United States,False,https://www.poynter.org/?ifcn_misinformation=hospitals-dont-allow-parents-to-visit-children-with-covid-19-in-the-hospital
"Images of the medical facility shared with the claim that the Indian Army set up a 1,000-bed hospital in Rajasthan during the coronavirus pandemic.",FactCrescendo,2020/03/26 ,India,False,https://www.poynter.org/?ifcn_misinformation=images-of-the-medical-facility-shared-with-the-claim-that-the-indian-army-set-up-a-1000-bed-hospital-in-rajasthan-during-the-coronavirus-pandemic
"Photo posts claim a person is committing suicide by jumping from a building in Italy, a doctor couple in an Italian hospital a few hours before their death and chaos in an Italian hospital amid COVID-19.",FactCrescendo,2020/03/26 ,"Sri Lanka, India",False,https://www.poynter.org/?ifcn_misinformation=photo-posts-claim-a-person-is-committing-suicide-by-jumping-from-a-building-in-italy-a-doctor-couple-in-an-italian-hospital-a-few-hours-before-their-death-and-chaos-in-an-italian-hospital-amid-covid
A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.,PolitiFact,2020/03/26 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-shows-two-italian-nurses-in-a-hospital-a-few-days-before-they-got-covid-19-and-died
Decathlon’s snorkeling masks are used in hospitals to help patients’ breathing.,franceinfo,2020/03/26 ,France,Misleading,https://www.poynter.org/?ifcn_misinformation=decathlons-snorkeling-masks-are-used-in-hospitals-to-help-patients-breathing
