claim,fact-check agency,time,orginated,label,poynter_url
A Chinese woman in Mombasa was attacked and killed after showing flu-like symptoms and refusing to go to hospital.,PesaCheck,2020/03/21 ,"Kenya, East Africa",False,https://www.poynter.org/?ifcn_misinformation=a-chinese-woman-in-mombasa-was-attacked-and-killed-after-showing-flu-like-symptoms-and-refusing-to-go-to-hospital
A purported warning from Australian hospitals has been shared thousands of times in multiple posts on Facebook that using petrol pumps can enable the spread of the novel coronavirus.,AFP,2020/03/21 ,Australia,False,https://www.poynter.org/?ifcn_misinformation=a-purported-warning-from-australian-hospitals-has-been-shared-thousands-of-times-in-multiple-posts-on-facebook-that-using-petrol-pumps-can-enable-the-spread-of-the-novel-coronavirus
"A post giving a nurse’s advice not to be infected by coronavirus. The nurse is called Claire Magne and works at hospitals in Toulouse, or in Marseille, depending on publications.",AFP,2020/03/20 ,France,False,https://www.poynter.org/?ifcn_misinformation=a-post-giving-a-nurses-advice-not-to-be-infected-by-coronavirus-the-nurse-is-called-claire-magne-and-works-at-hospitals-in-toulouse-or-in-marseille-depending-on-publications
Viral post claims that a COVID-19 infected patient was found in Hsipaw township hospital in Myanmar.,FactCrescendo,2020/03/20 ,Myanmar,False,https://www.poynter.org/?ifcn_misinformation=viral-post-claims-that-a-covid-19-infected-patient-was-found-in-hsipaw-township-hospital-in-myanmar
Hospitals are advising people to wear gloves at petrol pumps.,TheJournal.ie,2020/03/20 ,Ireland,False,https://www.poynter.org/?ifcn_misinformation=hospitals-are-advising-people-to-wear-gloves-at-petrol-pumps-2
“The chloroquine stock in Paris hospitals was robbed”.,CheckNews,2020/03/20 ,France,False,https://www.poynter.org/?ifcn_misinformation=the-chloroquine-stock-in-paris-hospitals-was-robbed
Audio message warns of the arrival of COVID-19 at Suba hospital in Columbia.,Colombiacheck,2020/03/20 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=audio-message-warns-of-the-arrival-of-covid-19-at-suba-hospital-in-columbia
Hospitals are advising people to wear gloves at petrol pumps.,TheJournal.ie,2020/03/20 ,Ireland,False,https://www.poynter.org/?ifcn_misinformation=hospitals-are-advising-people-to-wear-gloves-at-petrol-pumps
WhatsApp chain sent by a doctor at Vall d’Hebron Hospital (Barcelona) about coronavirus,Maldita.es,2020/03/20 ,Spain,Partially false,https://www.poynter.org/?ifcn_misinformation=whatsapp-chain-sent-by-a-doctor-at-vall-dhebron-hospital-barcelona-about-coronavirus
Four men were tested positive to COVID-19 in Cameroon and ran away from the hospital.,AFP,2020/03/19 ,Cameroon,False,https://www.poynter.org/?ifcn_misinformation=four-men-were-tested-positive-to-covid-19-in-cameroon-and-ran-away-from-the-hospital
For coronavirus cases “in the U.S. 38% of those hospitalized are under 35.”,PolitiFact,2020/03/19 ,United States,Mostly false,https://www.poynter.org/?ifcn_misinformation=for-coronavirus-cases-in-the-u-s-38-of-those-hospitalized-are-under-35
"IDH Hospital, the main center in Sri Lanka for treating COVID-19 patients, is in shortage of number of essentials.",FactCrescendo,2020/03/19 ,Sri Lanka,False,https://www.poynter.org/?ifcn_misinformation=idh-hospital-the-main-center-in-sri-lanka-for-treating-covid-19-patients-is-in-shortage-of-number-of-essentials
"La Paz, Gregorio Marañon or 12 de octubre hospitals are closing because the are over capacity.",Newtral.es,2020/03/18 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=some-of-madrid-hospitals-close-because-they-are-too-full-because-of-the-coronavirus
Peru has just nationalized hospitals and clinics.,OjoPúblico,2020/03/18 ,Peru,False,https://www.poynter.org/?ifcn_misinformation=peru-has-just-nationalized-hospitals-and-clinics-2
A hospital in Murcia in Spain has made a citizen appeal to make surgical masks.,EFE Verifica,2020/03/18 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=a-hospital-in-murcia-in-spain-has-made-a-citizen-appeal-to-make-surgical-masks
