claim,fact-check agency,time,orginated,label,poynter_url
"Says the state “health secretary says don’t go to hospitals or clinics, now the tourism secretary says don’t recreate.”",PolitiFact,2020/05/26 ,United States,Mostly False,https://www.poynter.org/?ifcn_misinformation=says-the-state-health-secretary-says-dont-go-to-hospitals-or-clinics-now-the-tourism-secretary-says-dont-recreate
The situation in Tokyo remains critical with utilization rate of hospital beds as of May 11th at 91%.,INFACT,2020/05/25 ,Japan,FALSE,https://www.poynter.org/?ifcn_misinformation=the-situation-in-tokyo-remains-critical-with-utilization-rate-of-hospital-beds-as-of-may-11th-at-91
"A video shows a man in Porto Alegre claiming his wife died of cancer, but the hospital claimed it was a case as COVID-19.",Estadão Verifica,2020/05/24 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-video-shows-a-man-in-porto-alegre-claiming-his-wife-died-of-cancer-but-the-hospital-claimed-it-was-a-case-as-covid-19
The experts at Nanavati Hospital are giving four common treatments to all patients,Newschecker,2020/05/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-experts-at-nanavati-hospital-are-giving-four-common-treatments-to-all-patients-vitamin-c-dry-ginger-turmeric-and-steam-2
The experts at Nanavati Hospital are giving four common treatments to all patients,Newschecker,2020/05/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-experts-at-nanavati-hospital-are-giving-four-common-treatments-to-all-patients-vitamin-c-dry-ginger-turmeric-and-steam
Video shows Dean of Kasturba Hospital telling gargling with salt water kills coronavirus.,FactCrescendo,2020/05/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-dean-of-kasturba-hospital-telling-gargling-with-salt-water-kills-coronavirus
Text claims that the North Macedonian Minister of Health Venko Filipce at a press conference held that day (21 May 2020) said that the patients infected with COVID-19 may have to pay a fee (co-payment) for hospital treatment.,Vistinomer,2020/05/22 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=text-claims-that-the-north-macedonian-minister-of-health-venko-filipce-at-a-press-conference-held-that-day-21-may-2020-said-that-the-patients-infected-with-covid-19-may-have-to-pay-a-fee-co-payment
"A celebration in Belgium of the Tunisian doctor, Mohamed Mourad, after recovering from the novel coronavirus, which he contracted while working at a hospital in Brussels.",Misbar,2020/05/21 ,Belgium,Misleading,https://www.poynter.org/?ifcn_misinformation=a-celebration-in-belgium-of-the-tunisian-doctor-mohamed-mourad-after-recovering-from-the-novel-coronavirus-which-he-contracted-while-working-at-a-hospital-in-brussels
A post about the doctor Marcos Vargas of the Santojanni Hospital died from treating patients with coronavirus.,Chequeado,2020/05/21 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-about-the-doctor-marcos-vargas-of-the-santojanni-hospital-died-from-treating-patients-with-coronavirus
"A doctor from Kasturba Hospital suggested to not wear masks all the time because otherwise, it could cause death.",FactCrescendo,2020/05/20 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-doctor-from-kasturba-hospital-suggested-to-not-wear-masks-all-the-time-because-otherwise-it-could-cause-death
"The Algerian President, Abdel Majid Taboun, awarded the National Order of Merit to the family of the martyr doctor Wafaa Boudissa, and her name was given to a hospital in the country.",Misbar,2020/05/19 ,Tunisia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-algerian-president-abdel-majid-taboun-awarded-the-national-order-of-merit-to-the-family-of-the-martyr-doctor-wafaa-boudissa-and-her-name-was-given-to-a-hospital-in-the-country
"A man sells snacks to Covid-19 patients in Ibn Zahr Hospital in Marrakech, without respecting health safety conditions.",Misbar,2020/05/19 ,Morocco,Misleading,https://www.poynter.org/?ifcn_misinformation=a-man-sells-snacks-to-covid-19-patients-in-ibn-zahr-hospital-in-marrakech-without-respecting-health-safety-conditions
A video shows a man calmly lying down in a hospital bed and being tucked into an ambulance. The caption says this is proof that Brazilian authorities are forging COVID-19 cases,Agência Lupa,2020/05/19 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-a-man-calmly-lying-down-in-a-hospital-bed-and-being-tucked-into-an-ambulance-the-caption-says-this-is-proof-that-brazilian-authorities-are-forging-covid-19-cases
Photo shows empty COVID-19’s service room at the Military Police Central Hospital in Rio de Janeiro.,Aos Fatos,2020/05/19 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-shows-empty-covid-19s-service-room-at-the-military-police-central-hospital-in-rio-de-janeiro
"A video shows health workers turning their back in protest as an official car passes. Supposedly as if it were a protest against the Minister of Health of Spain, Salvador Illa or against the Minister of Equality Irene Montero at the Gregorio Marañón hospital.",Maldita.es,2020/05/18 ,"Spain, Belgium",FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-health-workers-turning-their-back-in-protest-as-an-official-car-passes-supposedly-as-if-it-were-a-protest-against-the-minister-of-health-of-spain-salvador-illa-or-against-the-minister
