claim,fact-check agency,time,orginated,label,poynter_url
A claim that the Swedish hospitals were going to start using “death forms” to decide which patients to treat and which to send home to die without healthcare.,Källkritikbyrån,2020/03/24 ,Sweden,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-claim-that-the-swedish-hospitals-were-going-to-start-using-death-forms-to-decide-which-patients-to-treat-and-which-to-send-home-to-die-without-healthcare
Hospitals in Madrid are removing artificial respirators from those admitted with coronaviruses older than 65 years for use by younger patients.,EFE Verifica,2020/03/24 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=hospitals-in-madrid-are-removing-artificial-respirators-from-those-admitted-with-coronaviruses-older-than-65-years-for-use-by-younger-patients
A video allegedly showing Canadian Prime Minister Justin Trudeau’s wife in a hospital bed urging people to stay home to avoid ending up seriously ill with the novel coronavirus has been shared thousands of times on Facebook and Twitter.,AFP,2020/03/24 ,"India, Saudi Arabia, Philippines",False,https://www.poynter.org/?ifcn_misinformation=a-video-allegedly-showing-canadian-prime-minister-justin-trudeaus-wife-in-a-hospital-bed-urging-people-to-stay-home-to-avoid-ending-up-seriously-ill-with-the-novel-coronavirus-has-been-shared
"A list of 10 claims about the coronavirus, allegedly from a doctor who worked in a hospital in Shenzhen.",TheJournal.ie,2020/03/24 ,Ireland,False,https://www.poynter.org/?ifcn_misinformation=a-list-of-10-claims-about-the-coronavirus-allegedly-from-a-doctor-who-worked-in-a-hospital-in-shenzhen
"There are 1,000 open vacancies for nurses, doctors and other health professionals to work on a temporary hospital in São Paulo, which will be used to treat COVID-19 cases.",Agência Lupa,2020/03/23 ,Brazil,Partially false,https://www.poynter.org/?ifcn_misinformation=there-are-1000-open-vacancies-for-nurses-doctors-and-other-health-professionals-to-work-on-a-temporary-hospital-in-sao-paulo-which-will-be-used-to-treat-covid-19-cases
"There are 1,000 open vacancies for nurses, doctors and other health professionals to work on a temporary hospital in São Paulo, which will be used to treat COVID-19 cases.",Agência Lupa,2020/03/23 ,Brazil,Partially false,https://www.poynter.org/?ifcn_misinformation=there-are-1000-open-vacancies-for-nurses-doctors-and-other-health-professionals-to-work-on-a-temporary-hospital-in-sao-paulo-which-will-be-used-to-treat-covid-19-cases-2
A lengthy post purportedly contains advice on how to prevent infection from the novel coronavirus. The post claims the advice was issued by a UK hospital to its medical staff.,AFP,2020/03/23 ,Australia,False,https://www.poynter.org/?ifcn_misinformation=a-lengthy-post-purportedly-contains-advice-on-how-to-prevent-infection-from-the-novel-coronavirus-the-post-claims-the-advice-was-issued-by-a-uk-hospital-to-its-medical-staff
Phase 3 means that if Mexico reaches phase 4 all the hospitals that are helping older people are going to let them die to give care to the young.,Animal Político,2020/03/23 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=phase-3-means-that-if-mexico-reaches-phase-4-all-the-hospitals-that-are-helping-older-people-are-going-to-let-them-die-to-give-care-to-the-young
Cristiano Ronaldo converts hotels to coronavirus hospitals.,TjekDet.dk,2020/03/23 ,Denmark,FALSE,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-converts-hotels-to-coronavirus-hospitals
A video shows healthcare workers dancing in a hospital. The caption says it was filmed in Israel after all COVID-19 patients in the hospital were cured.,Agência Lupa,2020/03/22 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-healthcare-workers-dancing-in-a-hospital-the-caption-says-it-was-filmed-in-israel-after-all-covid-19-patients-in-the-hospital-were-cured
"A memo from the St. Luke’s Hospital of Kansas says drinking alcohol lowers the risk of getting infected with COVID-19. Vodka is most recommended for drinking, cleaning and sanitizing.",VERA Files,2020/03/22 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=a-memo-from-the-st-lukes-hospital-of-kansas-says-drinking-alcohol-lowers-the-risk-of-getting-infected-with-covid-19-vodka-is-most-recommended-for-drinking-cleaning-and-sanitizing
Doctors are including “COVID-19 suspect” on death certificates because hospitals receive 18.000 Brazilian reais for each registered COVID-19 death.,Agência Lupa,2020/03/22 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-are-including-covid-19-suspect-on-death-certificates-because-hospitals-receive-18-000-brazilian-reais-for-each-registered-covid-19-death
"A video shows healthcare workers celebrating in a hospital. The caption says it was filmed in Messejana Hospital, in Fortaleza, Brazil, after all COVID-19 patients were cured and a whole hospital wing was closed.",Agência Lupa,2020/03/22 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-healthcare-workers-celebrating-in-a-hospital-the-caption-says-it-was-filmed-in-messejana-hospital-in-fortaleza-brazil-after-all-covid-19-patients-were-cured-and-a-whole-hospital-wing
A tent will be set up next to the Viamed de Calahorra hospital (La Rioja) to carry out rapid tests for coronavirus.,Maldita.es,2020/03/22 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=a-tent-will-be-set-up-next-to-the-viamed-de-calahorra-hospital-la-rioja-to-carry-out-rapid-tests-for-coronavirus
Science Minister Pedro Duque was hospitalized due to coronavirus in Denia.,Newtral.es,2020/03/22 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=science-minister-pedro-duque-was-hospitalized-due-to-coronavirus-in-denia
