claim,fact-check agency,time,orginated,label,poynter_url
Head of Religious Affairs Ali Erbaş is hospitalized in an American Hospital.,Teyit,2021/03/12 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=head-of-religious-affairs-ali-erbas-is-hospitalized-in-an-american-hospital
"Hospitals become saturated because they assign beds to anyone who tests positive for the coronavirus, even if they have not developed COVID disease and are asymptomatic.",Animal Político,2021/03/09 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=hospitals-become-saturated-because-they-assign-beds-to-anyone-who-tests-positive-for-the-coronavirus-even-if-they-have-not-developed-covid-disease-and-are-asymptomatic
CNN live bulletin claims that hospitals are on lockdown as first vaccinated COVID-19 patients have started eating other patients.,Dubawa,2021/03/08 ,Ghana,FALSE,https://www.poynter.org/?ifcn_misinformation=cnn-live-bulletin-claims-that-hospitals-are-on-lockdown-as-first-vaccinated-covid-19-patients-have-started-eating-other-patients
A woman convulses in an Argentine hospital after Covid-19 vaccination,Facta,2021/03/05 ,"Italy, Argentina, Spain",FALSE,https://www.poynter.org/?ifcn_misinformation=a-woman-convulses-in-an-argentine-hospital-after-covid-19-vaccination
"Hospital in the city of Porto Alegre, capital of the state of Rio Grande do Sul, is empty",Aos Fatos,2021/03/04 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=hospital-in-the-city-of-porto-alegre-capital-of-the-state-of-rio-grande-do-sul-is-empty
"Búzio’s city, in Brazil, ended its queue for hospitalization of patients due to early treatment with ivermectin, azitromicin and chloroquine",Estadão Verifica,2021/03/04 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=buzios-city-in-brazil-ended-its-queue-for-hospitalization-of-patients-due-to-early-treatment-with-ivermectin-azitromicin-and-chloroquine
The woman who convulsed in a video at the door of an Argentine hospital has been vaccinated against COVID-19,Maldita.es,2021/03/04 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-woman-who-convulsed-in-a-video-at-the-door-of-an-argentine-hospital-has-been-vaccinated-against-covid-19
Video from hospital is a proof that pandemic is a conspiracy plan.,Demagog,2021/03/04 ,Poland,MISLEADING,https://www.poynter.org/?ifcn_misinformation=video-from-hospital-is-a-proof-that-pandemic-is-a-conspiracy-plan
"Strange to say the least, Moinhos Hospital [de Vento] is empty! SHARE!! 03/03/21 10.15h Porto Alegre",Agência Lupa,2021/03/03 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=strange-to-say-the-least-moinhos-hospital-de-vento-is-empty-share-03-03-21-10-15h-porto-alegre
"This is in Campo Grande, all bedding, for hospital beds, is stopped. Because of the dust that is here, it must be from Covid, from last year, hospital protection material, everything stopped (…)",Agência Lupa,2021/03/02 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=this-is-in-campo-grande-all-bedding-for-hospital-beds-is-stopped-because-of-the-dust-that-is-here-it-must-be-from-covid-from-last-year-hospital-protection-material-everything-stopped
Homemade technique ‘postural drainage’ can replace hospital pulmonary ventilation,Estadão Verifica,2021/02/28 ,"Brazil, Portugal",MISLEADING,https://www.poynter.org/?ifcn_misinformation=homemade-technique-postural-drainage-can-replace-hospital-pulmonary-ventilation
A curb showing similarities between hospitalization in Switzerland during flu and Covid-19 epidemics,AFP,2021/02/25 ,"France, Switzerland",FALSE,https://www.poynter.org/?ifcn_misinformation=a-curb-showing-similarities-between-hospitalization-in-switzerland-during-flu-and-covid-19-epidemics
"Hospitalizations in the Brazilian city of Santarém, in the state of Pará, dropped after a visit by the Minister of Health.",Aos Fatos,2021/02/19 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=hospitalizations-in-the-brazilian-city-of-santarem-in-the-state-of-para-dropped-after-a-visit-by-the-minister-of-health
"Everybody dies from COVID-19 at hospital, but nobody at home",StopFake.org,2021/02/17 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=everybody-dies-from-covid-19-at-hospital-but-nobody-at-home
"Hospitals get a provison of 40 to 80 Euro each time they claim Covid-19 as the cause of death for a patient, so doctors fake death certificates.",Correctiv,2021/02/13 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=hospitals-get-a-provison-of-40-to-80-euro-each-time-they-claim-covid-19-as-the-cause-of-death-for-a-patient-so-doctors-fake-death-certificates
