claim,fact-check agency,time,orginated,label,poynter_url
Students hospitalised after receiving the COVID-19 vaccine,BOOM FactCheck,2021/01/22 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=students-hospitalised-after-receiving-the-covid-19-vaccine
Doctors in Tumkur hospital fake taking the vaccine for a photo-op but do not actually receive the vaccine,BOOM FactCheck,2021/01/22 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=doctors-in-tumkur-hospital-fake-taking-the-vaccine-for-a-photo-op-but-do-not-actually-receive-the-vaccine
"Nurses were hospitalized in Paraty, Rio de Janeiro, after taking a dose of the vaccine produced by chinese company Sinovac Biotech",Aos Fatos,2021/01/21 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=nurses-were-hospitalized-in-paraty-rio-de-janeiro-after-taking-a-dose-of-the-vaccine-produced-by-chinese-company-sinovac-biotech
A graph shows that the number of hospitals has declined since 2000.,Correctiv,2021/01/19 ,Germany,Partly false,https://www.poynter.org/?ifcn_misinformation=a-graph-shows-that-the-number-of-hospitals-has-declined-since-2000
Venezuelan government did not donate hospital oxygen to Brazil,Aos Fatos,2021/01/18 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=venezuelan-government-did-not-donate-hospital-oxygen-to-brazil
Newspaper clipping with a report of 40 students getting hospitalized after the COVID-19 vaccination in India,Factly,2021/01/17 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=newspaper-clipping-with-a-report-of-40-students-getting-hospitalized-after-the-covid-19-vaccination-in-india
In a video a young nurse claims he has so litte to do on the Covid hospital ward that he almost falls asleep.,Correctiv,2021/01/16 ,Germany,Missing context,https://www.poynter.org/?ifcn_misinformation=in-a-video-a-young-nurse-claims-he-has-so-litte-to-do-on-the-covid-hospital-ward-that-he-almost-falls-asleep
Half of the hospital staff in Zgierz were very sick after vaccination against COVID-19. Some people died.,Demagog,2021/01/16 ,Poland,MISLEADING,https://www.poynter.org/?ifcn_misinformation=half-of-the-hospital-staff-in-zgierz-were-very-sick-after-vaccination-against-covid-19-some-people-died
White Martins refused to cede oxygen to public hospitals in Manaus because the state government owed them 52 million reais; the government did not buy it from other companies because they were owned by political adversaries,Agência Lupa,2021/01/15 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=white-martins-refused-to-cede-oxygen-to-public-hospitals-in-manaus-because-the-state-government-owed-them-52-million-reais-the-government-did-not-buy-it-from-other-companies-because-they-were-owned-b
"The Dean of Thailand’s Siriraj Hospital recommending certain treatments for Covid-19, including taking “3,000-5,000 mg” of vitamin C each day.",AFP,2021/01/15 ,Thailand,FALSE,https://www.poynter.org/?ifcn_misinformation=the-dean-of-thailands-siriraj-hospital-recommending-certain-treatments-for-covid-19-including-taking-3000-5000-mg-of-vitamin-c-each-day
"A video that shows a long queue of people to enter a Covid-19 makeshift hospital in the Indonesian capital, Jakarta",AFP,2021/01/14 ,Indonesia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-that-shows-a-long-queue-of-people-to-enter-a-covid-19-makeshift-hospital-in-the-indonesian-capital-jakarta
"Since a doctor at Taipei City Hospital might have tested positive for COVID-19, the hospital has suspended operation. Please avoid several places in Xindian District and Shuangho Hospital",Taiwan FactCheck Center,2021/01/13 ,Taiwan,Partially false,https://www.poynter.org/?ifcn_misinformation=since-a-doctor-at-taipei-city-hospital-might-have-tested-positive-for-covid-19-the-hospital-has-suspended-operation-please-avoid-several-places-in-xindian-district-and-shuangho-hospital
"The UK Government and the NHS lie when they state that hospitals cannot take anymore COVID-patients, proves the video of the Gloucestershire Hospital being empty recorded by Debbie Hicks who was arrested.",Myth Detector,2021/01/12 ,"Georgia, United Kingdom",MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-uk-government-and-the-nhs-lie-when-they-state-that-hospitals-cannot-take-anymore-covid-patients-proves-the-video-of-the-gloucestershire-hospital-being-empty-recorded-by-debbie-hicks-who-was-arres
The vast majority of the Greek hospitals stopped vaccination following a complaint about the lack of a marketing authorization for the vaccine,Myth Detector,2021/01/12 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-vast-majority-of-the-greek-hospitals-stopped-vaccination-following-a-complaint-about-the-lack-of-a-marketing-authorization-for-the-vaccine
Video that claimed shows queues for Covid-19 patients at emergency hospitals in Indonesia,TEMPO,2021/01/11 ,Indonesia,FALSE,https://www.poynter.org/?ifcn_misinformation=video-that-claimed-shows-queues-for-covid-19-patients-at-emergency-hospitals-in-indonesia
