claim,fact-check agency,time,orginated,label,poynter_url
Vaccinations are being given to 70-year-olds without prior appointment at Hospital 12 de Octubre.,Newtral.es,2021/04/19 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinations-are-being-given-to-70-year-olds-without-prior-appointment-at-hospital-12-de-octubre
People over 70 are vaccinated without an appointment at the Hospital 12 de Octubre in Madrid,Maldita.es,2021/04/18 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=people-over-70-are-vaccinated-without-an-appointment-at-the-hospital-12-de-octubre-in-madrid
Video of COVID victims piled up at Gandhi Hospital.,Newsmeter.in,2021/04/18 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-covid-victims-piled-up-at-gandhi-hospital
"A doctor from Romania believes that the official protocol for the treatment of covid-19 it is what kills patients, so she uses her own protocol, consults over the Internet and thus treats patients. According to the text shared on Facebook, 100 percent of her patients were cured without the slightest hospital treatment.",Vistinomer,2021/04/13 ,"North Macedonia, Romania",MISSING CONTEXT,https://www.poynter.org/?ifcn_misinformation=a-doctor-from-romania-believes-that-the-official-protocol-for-the-treatment-of-covid-19-it-is-what-kills-patients-so-she-uses-her-own-protocol-consults-over-the-internet-and-thus-treats-patients-ac
Info about dummy in the picture which was taken in hospital is proof that pandemic is not real.,Demagog,2021/04/13 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=info-about-dummy-in-the-picture-which-was-taken-in-hospital-is-proof-that-pandemic-is-not-real
"Claims that a Chinese official is promoting antimalarial drug chloroquine phosphate, which they claim is also known as oxytetracycline, as a Covid-19 treatment",AFP,2021/04/12 ,Hong Kong,Misleading,https://www.poynter.org/?ifcn_misinformation=claims-that-a-chinese-official-is-promoting-antimalarial-drug-chloroquine-phosphate-which-they-claim-is-also-known-as-oxytetracycline-as-a-covid-19-treatment
You can go without an appointment to get vaccinated against COVID-19 at the Doctor Negrín Hospital in Las Palmas de Gran Canaria,Maldita.es,2021/04/11 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=you-can-go-without-an-appointment-to-get-vaccinated-against-covid-19-at-the-doctor-negrin-hospital-in-las-palmas-de-gran-canaria
Former minster of health of Adjara has become unconscious and taken to the hospital in the capital after getting vaccination.,Myth Detector,2021/04/10 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=former-minster-of-health-of-adjara-has-become-unconscious-and-taken-to-the-hospital-in-the-capital-after-getting-vaccination
"In a video shared via Facebook, a woman posing as an Israeli complains that those vaccinated against covid-19 in this country have a privileged life compared to those who refuse to be vaccinated. The video claims that the level of awareness of those who refuse the vaccine has been raised and that they are stubborn people who will not sell their soul and body to the devil “, she further claims that “the pandemic is false (6 minutes and 18 seconds of the video ), that “the authorities lie about the death toll and write it deaths as if they happened from Covid-19” (6 minutes and 30 seconds of the video), and that hospitals in Israel reportedly received 22,000 shekels for each death.",Vistinomer,2021/04/07 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=in-a-video-shared-via-facebook-a-woman-posing-as-an-israeli-complains-that-those-vaccinated-against-covid-19-in-this-country-have-a-privileged-life-compared-to-those-who-refuse-to-be-vaccinated-the
Brazilian city of Cascavel zeroed hospitalizations for Covid-19 after adopting early treatment drugs,Aos Fatos,2021/04/06 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-city-of-cascavel-zeroed-hospitalizations-for-covid-19-after-adopting-early-treatment-drugs
Brazilian city of Chapecó zeroed hospitalizations for Covid-19 after adopting early treatment drugs,Aos Fatos,2021/04/05 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-city-of-chapeco-zeroed-hospitalizations-for-covid-19-after-adopting-early-treatment-drugs
"Viruses only cause mild symptoms without affecting multiple organs, thus the danger from getting infected is the weakened immune system that bacteria exploit to make us sick. Therefore, by using antibiotics in the early stages of infection we wouldn’t have needed to admit people to hospitals during the COVID-19 pandemic. Restricting the wide use of antibiotics was an intentional move to make the management of the COVID-19 pandemic more difficult.",Ellinika Hoaxes,2021/03/31 ,Greece,Misleading,https://www.poynter.org/?ifcn_misinformation=viruses-only-cause-mild-symptoms-without-affecting-multiple-organs-thus-the-danger-from-getting-infected-is-the-weakened-immune-system-that-bacteria-exploit-to-make-us-sick-therefore-by-using-antib
Early treatment of Covid-19 zeroed hospitalizations in 15 Brazilian cities,Aos Fatos,2021/03/30 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=early-treatment-of-covid-19-zeroed-hospitalizations-in-15-brazilian-cities
At the Muñiz Hospital (Argentina) a doctor named “Marcos Vargas” died from treating patients with coronavirus,Chequeado,2021/03/29 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=at-the-muniz-hospital-argentina-a-doctor-named-marcos-vargas-died-from-treating-patients-with-coronavirus
Brazilian nurse tells the media about plans of genocide in the hospitals.,VoxCheck,2021/03/28 ,"Ukraine, Brazil",FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-nurse-tells-the-media-about-plans-of-genocide-in-the-hospitals
