claim,fact-check agency,time,orginated,label,poynter_url
COVID-19 patients in Gujarat are being segregated on the basis of religion at Ahmedabad Civil Hospital.,Newschecker,2020/04/21 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-patients-in-gujarat-are-being-segregated-on-the-basis-of-religion-at-ahmedabad-civil-hospital-2
Facebook posts claim a child who is infected with the novel coronavirus will be taken to a hospital unaccompanied.,AFP,2020/04/21 ,United States,misleading,https://www.poynter.org/?ifcn_misinformation=facebook-posts-claim-a-child-who-is-infected-with-the-novel-coronavirus-will-be-taken-to-a-hospital-unaccompanied
Video shows the first infected patient of COVID-19 at Dhanbad Hospital.,FactCrescendo,2020/04/20 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-the-first-infected-patient-of-covid-19-at-dhanbad-hospital
PM Modi dressed “like a marriage reception” on his visit to a hospital recently despite the COVID-19 pandemic in the country.,Factly,2020/04/19 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=pm-modi-dressed-like-a-marriage-reception-on-his-visit-to-a-hospital-recently-despite-the-covid-19-pandemic-in-the-country
Photo of hospital with empty beds shows that pandemic effects have been exaggerated by the media in Brazil.,Aos Fatos,2020/04/18 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-of-hospital-with-empty-beds-shows-that-pandemic-effects-have-been-exaggerated-by-the-media-in-brazil
The Egyptian actor SAAD ELsaeer has COVID-19 and this is his photo from the hospital.,Fatabyyano,2020/04/17 ,Egypt,FALSE,https://www.poynter.org/?ifcn_misinformation=the-egyptian-actor-saad-elsaeer-has-covid-19-and-this-is-his-photo-from-the-hospital-2
The 40% of the Italian Hospital staff is infected with coronavirus,Chequeado,2020/04/16 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=the-40-of-the-italian-hospital-staff-is-infected-with-coronavirus
A German lawyer was forcibly placed in a psychiatric hospital because she opposed the preventive measures taken against COVID-19.,Ellinika Hoaxes,2020/04/16 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=a-german-lawyer-was-forcibly-placed-in-a-psychiatric-hospital-because-she-opposed-the-preventive-measures-taken-against-covid-19
This picture shows a young boy hospitalized after he was infected by COVID-19.,AFP,2020/04/16 ,West Africa,FALSE,https://www.poynter.org/?ifcn_misinformation=this-picture-shows-a-young-boy-hospitalized-after-he-was-infected-by-covid-19
Smokers are less likely to be hospitalized for the coronavirus.,Maldita.es,2020/04/16 ,Spain,Explanatory,https://www.poynter.org/?ifcn_misinformation=smokers-are-less-likely-to-be-hospitalized-for-the-coronavirus
"Cheb Khaled, the king of Algerian Rai, dies in a Paris hospital after he got infected with Covid-19.",Misbar,2020/04/16 ,Algeria,FALSE,https://www.poynter.org/?ifcn_misinformation=cheb-khaled-the-king-of-algerian-rai-dies-in-a-paris-hospital-after-he-got-infected-with-covid-19
Hospitals compensated 15% more for COVID-19 patients under the stimulus package and New York City hospitals are inflating their coronavirus numbers.,LeadStories,2020/04/16 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=hospitals-compensated-15-more-for-covid-19-patients-under-the-stimulus-package-and-new-york-city-hospitals-are-inflating-their-coronavirus-numbers
"Man recovered from Covid-19 in Jordan, and his family celebrated it by firing shots, and they wounded him, which led him to go back to the hospital.",Misbar,2020/04/16 ,Jordan,FALSE,https://www.poynter.org/?ifcn_misinformation=man-recovered-from-covid-19-in-jordan-and-his-family-celebrated-it-by-firing-shots-and-they-wounded-him-which-led-him-to-go-back-to-the-hospital
These are doctors in Tijuana taking a nap on the floor of a hospital.,Animal Político,2020/04/15 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=these-are-doctors-in-tijuana-taking-a-nap-on-the-floor-of-a-hospital
Cured COVID-19 patient died during the celebrations of his release from the quarantine hospital.,Fatabyyano,2020/04/15 ,Jordan,FALSE,https://www.poynter.org/?ifcn_misinformation=cured-covid-19-patient-died-during-the-celebrations-of-his-release-from-the-quarantine-hospital
