claim,fact-check agency,time,orginated,label,poynter_url
Cristiano Ronaldo donated his hotel to be turned into an hospital.,Teyit,2020/03/17 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-donated-his-hotel-to-be-turned-into-an-hospital
Cristiano Ronaldo will convert his hotels into coronavirus hospitals.,AFP,2020/03/17 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-will-convert-his-hotels-into-coronavirus-hospitals-2
A whole floor of the main Peruvian hospital is infected with COVID-19 and they decided to close the place.,OjoPúblico,2020/03/17 ,Peru,False,https://www.poynter.org/?ifcn_misinformation=a-whole-floor-of-the-main-peruvian-hospital-is-infected-with-covid-19-and-they-decided-to-close-the-place
Niño Jesús Hospital is now “clean” of coronavirus to take care of children and young people in Madrid.,Newtral.es,2020/03/17 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=nino-jesus-hospital-is-now-clean-of-coronavirus-to-take-care-of-children-and-young-people-in-madrid
Cristiano Ronaldo turns hotel into hospital for coronavirus.,TEMPO,2020/03/17 ,Indonesia,False,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-turns-hotel-into-hospital-for-coronavirus
The Portuguese soccer player Cristiano Ronaldo decided to turn his hotels into free hospitals,Pagella Politica,2020/03/16 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=the-portuguese-soccer-player-cristiano-ronaldo-decided-to-turn-his-hotels-into-free-hospitals-2
An official decree taken by the government says the military will have to help in the hospitals.,CheckNews,2020/03/16 ,France,False,https://www.poynter.org/?ifcn_misinformation=an-official-decree-taken-by-the-government-says-the-military-will-have-to-help-in-the-hospitals
The Portuguese soccer player Cristiano Ronaldo decided to turn his hotels into free hospitals,Pagella Politica,2020/03/16 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=the-portuguese-soccer-player-cristiano-ronaldo-decided-to-turn-his-hotels-into-free-hospitals-4
Cristiano Ronaldo is turning his hotels into hospitals to fight coronavirus.,LeadStories,2020/03/16 ,United States,False,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-is-turning-his-hotels-into-hospitals-to-fight-coronavirus
A charitable hospital in Pakistan charged patients for novel coronavirus tests.,AFP,2020/03/16 ,Pakistan,Misleading,https://www.poynter.org/?ifcn_misinformation=a-charitable-hospital-in-pakistan-charged-patients-for-novel-coronavirus-tests
Footballer Ronaldo is turning his hotels into COVID-19 hospitals.,AfricaCheck,2020/03/15 ,South Africa,False,https://www.poynter.org/?ifcn_misinformation=footballer-ronaldo-is-turning-his-hotels-into-covid-19-hospitals
Cristiano Ronaldo will convert his hotels into coronavirus hospitals.,AFP,2020/03/15 ,"France, Portugal, Russia",False,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-will-convert-his-hotels-into-coronavirus-hospitals
The Portuguese soccer player Cristiano Ronaldo decided to turn his hotels into free hospitals,Poligrafo,2020/03/15 ,Portugal,False,https://www.poynter.org/?ifcn_misinformation=the-portuguese-soccer-player-cristiano-ronaldo-decided-to-turn-his-hotels-into-free-hospitals
Cristiano Ronaldo is going to transform his hotels into hospitals.,Observador,2020/03/15 ,Portugal,False,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-is-going-to-transform-his-hotels-into-hospitals
Guatemalan Ministry of Health is hiding a COVID-19 case in a hospital in the city of Amatitlán.,Agencia Ocote,2020/03/15 ,Guatemala,False,https://www.poynter.org/?ifcn_misinformation=guatemalan-ministry-of-health-is-hiding-a-covid-19-case-in-a-hospital-in-the-city-of-amatitlan
