claim,fact-check agency,time,orginated,label,poynter_url
"A publication that claims that in 1918 the American city of Philadelphia “prematurely ended its quarantine of the Spanish flu and launched a demonstration against the measures of staying at home”, which led to a peak of infections, hospitalizations and deaths.",Chequeado,,,Misleading,https://www.poynter.org/?ifcn_misinformation=a-publication-that-claims-that-in-1918-the-american-city-of-philadelphia-prematurely-ended-its-quarantine-of-the-spanish-flu-and-launched-a-demonstration-against-the-measures-of-staying-at-home-whi
"This is the condition of hospitals amidst the COVID19 pandemic, in India’s Bihar state.",BOOM FactCheck,,,FALSE,https://www.poynter.org/?ifcn_misinformation=this-is-the-condition-of-hospitals-amidst-the-covid19-pandemic-in-indias-bihar-state
A photo that shows Brazilian president Jair Bolsonaro hospitalized with a tube coming out of his nose. The caption links this photo to COVID-19.,La Silla Vacía,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-that-shows-brazilian-president-jair-bolsonaro-hospitalized-with-a-tube-coming-out-of-his-nose-the-caption-links-this-photo-to-covid-19
COVID-19 hospital flooded in Bihar,Vishvas News,,,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-hospital-flooded-in-bihar
"The director of Mohamed Boudiaf Hospital in Bouira, Algeria, is trying to commit suicide by throwing himself from the third floor, due to pressure from the family of a woman who died of COVID-19.",Misbar,,,Misleading,https://www.poynter.org/?ifcn_misinformation=the-director-of-mohamed-boudiaf-hospital-in-bouira-algeria-is-trying-to-commit-suicide-by-throwing-himself-from-the-third-floor-due-to-pressure-from-the-family-of-a-woman-who-died-of-covid-19
"Biggest public hospital in Fortaleza (Ceará, Brasil) has no covid-19 patients.",Estadão Verifica,,,Misleading,https://www.poynter.org/?ifcn_misinformation=biggest-public-hospital-in-fortaleza-ceara-brasil-has-no-covid-19-patients
Monkeys are roaming around in COVID-19 hospitals in India,BOOM FactCheck,,,FALSE,https://www.poynter.org/?ifcn_misinformation=monkeys-are-roaming-around-in-covid-19-hospitals-in-india
Patients who die in hospitals are “intubated” to “explode their lungs.”,Animal Político,,,FALSE,https://www.poynter.org/?ifcn_misinformation=patients-who-die-in-hospitals-are-intubated-to-explode-their-lungs
A claim that a video Amitabh Bacchan praising Nanavathi Hospital COVID warriors was just released.,Newsmeter.in,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-claim-that-a-video-amitabh-bacchan-praising-nanavathi-hospital-covid-warriors-was-just-released
A video shows monkeys attacking Gandhi Hospital in Hyderabad,Newsmeter.in,,,False,https://www.poynter.org/?ifcn_misinformation=a-video-shows-monkeys-attacking-gandhi-hospital-in-hyderabad
A photo of Jair Bolsonaro In which he is hospitalized with a tube in his nose. The caption with the photo link it to COVID-19.,Maldita.es,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-jair-bolsonaro-in-which-he-is-hospitalized-with-a-tube-in-his-nose-the-caption-with-the-photo-link-it-to-covid-19
Actress Hema Malini has been admitted to the hospital because she is having breathing problems.,BOOM FactCheck,,,FALSE,https://www.poynter.org/?ifcn_misinformation=actress-hema-malini-has-been-admitted-to-the-hospital-because-she-is-having-breathing-problems
Telangana Chief Minister is being treated for COVID-19 infection in Yashoda Hospitals,Newsmeter.in,,,FALSE,https://www.poynter.org/?ifcn_misinformation=telangana-chief-minister-is-being-treated-for-covid-19-infection-in-yashoda-hospitals
Chloroquine prevents hospitalization and prevents deaths from COVID-19.,Estadão Verifica,,,FALSE,https://www.poynter.org/?ifcn_misinformation=chloroquine-prevents-hospitalization-and-prevents-deaths-from-covid-19
"In Ukraine, people should pay by themselves for the COVID-19 treatment in hospitals.",VoxCheck,,,FALSE,https://www.poynter.org/?ifcn_misinformation=in-ukraine-people-should-pay-by-themselves-for-the-covid-19-treatment-in-hospitals
