claim,fact-check agency,time,orginated,label,poynter_url
Opening ceremony of 2012 London Olympics was a projection of coronavirus pandemic. The hospital beds apperaing on the scene during the opening show and Boris Johnson in a hospital bed prove that the spread of the disease was planned in advance.,Myth Detector,2020/04/29 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=opening-ceremony-of-2012-london-olympics-was-a-projection-of-coronavirus-pandemic-the-hospital-beds-apperaing-on-the-scene-during-the-opening-show-and-boris-johnson-in-a-hospital-bed-prove-that-the-s
"An audio message circulating in India claimed that in Wuhan, China, many people recovered from coronavirus without going to hospital after drinking ot water and steam inhalation.",Digiteye India,2020/04/28 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=an-audio-message-circulating-in-india-claimed-that-in-wuhan-china-many-people-recovered-from-coronavirus-without-going-to-hospital-after-drinking-ot-water-and-steam-inhalation
A picture of an empty field hospital in Brazil. Post claims that COVID-19 crisis is not real.,Estadão Verifica,2020/04/28 ,Brazil,misleading,https://www.poynter.org/?ifcn_misinformation=a-picture-of-an-empty-field-hospital-in-brazil-post-claims-that-covid-19-crisis-is-not-real
"Picture of a hospital in Santo André, Brazil. It says in the caption that, despite the COVID-19 crisis, the hospital has no patients.",Agência Lupa,2020/04/28 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=picture-of-a-hospital-in-santo-andre-brazil-it-says-in-the-caption-that-despite-the-covid-19-crisis-the-hospital-has-no-patients
"Hospitals in the United States get paid $750 for patients who die from the flu, $17,500 for COVID-19.",PolitiFact,2020/04/27 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=hospitals-in-the-united-states-get-paid-750-for-patients-who-die-from-the-flu-17500-for-covid-19
"A video of a woman claiming that pneumonia, HIV, and cardiovascular patients are being treated together in a hospital’s COVID-19 isolation ward has been viewed thousands of times in multiple posts on Facebook and Twitter. The footage includes superimposed text that claims the hospital is the Abbasi Shaheed Hospital, a state-run facility in the Pakistani city of Karachi.",AFP,2020/04/27 ,Pakistan,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-of-a-woman-claiming-that-pneumonia-hiv-and-cardiovascular-patients-are-being-treated-together-in-a-hospitals-covid-19-isolation-ward-has-been-viewed-thousands-of-times-in-multiple-p
"A photo of a bill for more than SGD $180,000 (USD $128,000) from a Singapore hospital has been shared in multiple posts on Facebook alongside a claim the invoice was given to a coronavirus patient after treatment for the disease COVID-19.",AFP,2020/04/26 ,Singapore,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-a-bill-for-more-than-sgd-180000-usd-128000-from-a-singapore-hospital-has-been-shared-in-multiple-posts-on-facebook-alongside-a-claim-the-invoice-was-given-to-a-coronavirus-patient-aft
Doctors encouraged by hospitals and AMA to overcount COVID-19 deaths.,LeadStories,2020/04/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-encouraged-by-hospitals-and-ama-to-overcount-covid-19-deaths
Use of hydroxycholoroquine is restricted to military hospitals in France.,AFP,2020/04/25 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=use-of-hydroxycholoroquine-is-restricted-to-military-hospitals-in-france
The US hospitals inflate the number of COVID-19 cases and deaths so they can receive more money.,VoxCheck,2020/04/23 ,"Ukraine, United States",No evidence,https://www.poynter.org/?ifcn_misinformation=the-us-hospitals-inflate-the-number-of-covid-19-cases-and-deaths-so-they-can-receive-more-money
"Multiple Facebook posts shared hundreds of times claim doctors from the National Taiwan University Hospital (NTUH) in Taipei have found that COVID-19, the disease caused by the novel coronavirus, is a combination of AIDS and SARS.",AFP,2020/04/23 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=multiple-facebook-posts-shared-hundreds-of-times-claim-doctors-from-the-national-taiwan-university-hospital-ntuh-in-taipei-have-found-that-covid-19-the-disease-caused-by-the-novel-coronavirus-is-a
"North Carolina’s health department is “telling hospitals that if they decide to do elective surgeries, they won’t be eligible to receive (protective equipment) from the state.”",PolitiFact,2020/04/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=north-carolinas-health-department-is-telling-hospitals-that-if-they-decide-to-do-elective-surgeries-they-wont-be-eligible-to-receive-protective-equipment-from-the-state
"Komal Mishra, a staff nurse at a hospital in Pune, India died while due to coronavirus.",FactCrescendo,2020/04/22 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=komal-mishra-a-staff-nurse-at-a-hospital-in-pune-india-died-while-due-to-coronavirus
"A video shows an empty hospital. It states that, although Globo said there were already 7 patients at a temporary COVID-19 hospital built in Fortaleza, Brazil, the video proves it is still not working.",Agência Lupa,2020/04/22 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-an-empty-hospital-it-states-that-although-globo-said-there-were-already-7-patients-at-a-temporary-covid-19-hospital-built-in-fortaleza-brazil-the-video-proves-it-is-still-not-working
COVID-19 patients in Gujarat are being segregated on the basis of religion at Ahmedabad Civil Hospital.,Newschecker,2020/04/21 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-patients-in-gujarat-are-being-segregated-on-the-basis-of-religion-at-ahmedabad-civil-hospital
