claim,fact-check agency,time,orginated,label,poynter_url
Coronavirus-positive patients listening to Gurbani Kirtan in a hospital in Italy.,Vishvas News,2020/03/31 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-positive-patients-listening-to-gurbani-kirtan-in-a-hospital-in-italy
There is an old undocumented man that “does not remember anything” hospitalized in the “La Paz Hospital”.,Newtral.es,2020/03/31 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=there-is-an-old-undocumented-man-that-does-not-remember-anything-hospitalized-in-the-la-paz-hospital
"CBS News used pictures from a hospital in Bergamo, Italy, in a report about New York to mislead viewers.",Correctiv,2020/03/31 ,Germany,Partially false,https://www.poynter.org/?ifcn_misinformation=cbs-news-used-pictures-from-a-hospital-in-bergamo-italy-in-a-report-about-new-york-to-mislead-viewers
"Hospital La Paz in Madrid, Spain, is requesting blankets for patients admitted to the hospital.",Maldita.es,2020/03/30 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=hospital-la-paz-in-madrid-spain-is-requesting-blankets-for-patients-admitted-to-the-hospital
Sri Lanka’s KDU hospital will be dedicated to treat only VIP COVID-19 patients.,FactCrescendo,2020/03/30 ,Sri Lanka,False,https://www.poynter.org/?ifcn_misinformation=sri-lankas-kdu-hospital-will-be-dedicated-to-treat-only-vip-covid-19-patients
CBS aired wrong video footage of a coronavirus hospital.,LeadStories,2020/03/30 ,United States,False,https://www.poynter.org/?ifcn_misinformation=cbs-aired-wrong-video-footage-of-a-coronavirus-hospital
"A photo of a Sri Lankan military hospital has been shared thousands of times in multiple Facebook posts alongside a claim that it has been reserved exclusively for the use of “VIPs” who test positive for COVID-19, the disease caused by the novel coronavirus.",AFP,2020/03/29 ,Sri Lanka,Misleading,https://www.poynter.org/?ifcn_misinformation=a-photo-of-a-sri-lankan-military-hospital-has-been-shared-thousands-of-times-in-multiple-facebook-posts-alongside-a-claim-that-it-has-been-reserved-exclusively-for-the-use-of-vips-who-test-positive-2
"A photo of a Sri Lankan military hospital has been shared thousands of times in multiple Facebook posts alongside a claim that it has been reserved exclusively for the use of “VIPs” who test positive for COVID-19, the disease caused by the novel coronavirus.",AFP,2020/03/29 ,Sri Lanka,Misleading,https://www.poynter.org/?ifcn_misinformation=a-photo-of-a-sri-lankan-military-hospital-has-been-shared-thousands-of-times-in-multiple-facebook-posts-alongside-a-claim-that-it-has-been-reserved-exclusively-for-the-use-of-vips-who-test-positive-3
The French doctor Jean-Roger Hospital sent an email which claims you can protect yourself against COVID-19 by drinking water every 15 minutes.,Les Décodeurs,2020/03/29 ,France,False,https://www.poynter.org/?ifcn_misinformation=the-french-doctor-jean-roger-hospital-sent-an-email-which-claims-you-can-protect-yourself-against-covid-19-by-drinking-water-every-15-minutes
A photo has been shared hundreds of times in multiple Facebook posts alongside a claim that it shows a hospital car park in Singapore which will be converted into wards during the novel coronavirus pandemic.,AFP,2020/03/29 ,Singapore,Misleading,https://www.poynter.org/?ifcn_misinformation=a-photo-has-been-shared-hundreds-of-times-in-multiple-facebook-posts-alongside-a-claim-that-it-shows-a-hospital-car-park-in-singapore-which-will-be-converted-into-wards-during-the-novel-coronavirus-pa
"The photos of Ukrainian hospitals show that they are not ready, at the end of March, to accept patients with COVID-19.",VoxCheck,2020/03/29 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-photos-of-ukrainian-hospitals-show-that-they-are-not-ready-at-the-end-of-march-to-accept-patients-with-covid-19
"Posts shared more than 20,000 times on Facebook feature a photo of a crying child and two others showing a woman and a man in hospital beds, claiming that the boy’s parents are infected with the novel coronavirus",AFP,2020/03/28 ,United States,False,https://www.poynter.org/?ifcn_misinformation=posts-shared-more-than-20000-times-on-facebook-feature-a-photo-of-a-crying-child-and-two-others-showing-a-woman-and-a-man-in-hospital-beds-claiming-that-the-boys-parents-are-infected-with-t
Pictures and reports of “empty hospitals” prove COVID-19 spread is “fake crisis for real government planned agendas.”,PolitiFact,2020/03/28 ,United States,False,https://www.poynter.org/?ifcn_misinformation=pictures-and-reports-of-empty-hospitals-prove-covid-19-spread-is-fake-crisis-for-real-government-planned-agendas
"Indian Army has built a 1,000-bed hospital in Rajasthan in eight days for the treatment of COVID-19.",Factly,2020/03/28 ,India,False,https://www.poynter.org/?ifcn_misinformation=indian-army-has-built-a-1000-bed-hospital-in-rajasthan-in-eight-days-for-the-treatment-of-covid-19
"A video shows right wing blogger Billy Six who filmed himself in an empty hospital to prove that there is no crisis, there are no patients and nobody is sick.",Correctiv,2020/03/28 ,Germany,Mostly false,https://www.poynter.org/?ifcn_misinformation=a-video-shows-right-wing-blogger-billy-six-who-filmed-himself-in-an-empty-hospital-to-prove-that-there-is-no-crisis-there-are-no-patients-and-nobody-is-sick
