claim,fact-check agency,time,orginated,label,poynter_url
"Denis Mukwege, Nobel Award laureate, resigned his post as head of a commitee to deal with the pandemic after being asked to forge the number of COVID-19 cases and deaths.",Agência Lupa,2020/06/30 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=denis-mukwege-nobel-award-laureate-resigned-his-post-as-head-of-a-commitee-to-deal-with-the-pandemic-after-being-asked-to-forge-the-number-of-covid-19-cases-and-deaths
The pandemic was a giant scam since only 56 deaths from COVID-19 caused the collapse of the global economy.,Ellinika Hoaxes,2020/06/29 ,Greece,Misleading,https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-a-giant-scam-since-only-56-deaths-from-covid-19-caused-the-collapse-of-the-global-economy
Video showing dead bodies of coronavirus patients in Osmania Hospital’s mortuary.,Vishvas News,2020/06/27 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-showing-dead-bodies-of-coronavirus-patients-in-osmania-hospitals-mortuary
The German Robert Koch Institute (RKI) confirmed a COVID-19 death rate of 0.01 percent,Correctiv,2020/06/26 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=the-german-robert-koch-institute-rki-confirmed-a-covid-19-death-rate-of-0-01-percent
"Dead bodies wrapped in these white cloths are those of the people who died of COVID-19 in Osmania Hospital, in the city of Hyderabad, India.",BOOM FactCheck,2020/06/26 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=dead-bodies-wrapped-in-these-white-cloths-are-those-of-the-people-who-died-of-covid-19-in-osmania-hospital-in-the-city-of-hyderabad-india
The WHO has warned of an outbreak of Nipah in India “deadlier than the coronavirus”.,Newtral.es,2020/06/26 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-who-has-warned-of-an-outbreak-of-nipah-in-india-deadlier-than-the-coronavirus
Dead bodies of COVID-19 victims are thrown in the sea off Mexico.,FactCrescendo,2020/06/25 ,Sri Lanka,FALSE,https://www.poynter.org/?ifcn_misinformation=dead-bodies-of-covid-19-victims-are-thrown-in-the-sea-off-mexico
"A video circulating on social media proves that there is no COVID-19 patient in a hospital in Brazil where authorities claimed there were over 5,000 patients and 200 dead people from the pandemic.",Ellinika Hoaxes,2020/06/25 ,Greece,Misleading,https://www.poynter.org/?ifcn_misinformation=a-video-circulating-on-social-media-proves-that-there-is-no-covid-19-patient-in-a-hospital-in-brazil-where-authorities-claimed-there-were-over-5000-patients-and-200-dead-people-from-the-pandemic-2
"When the mass vaccination has been on hold, the number of child deaths has declined.",VoxCheck,2020/06/25 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=when-the-mass-vaccination-has-been-on-hold-the-number-of-child-deaths-has-declined
"Brazilian hospitals receive R$ 18,000 for each death registered with “suspected COVID-19”",Aos Fatos,2020/06/25 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-hospitals-receive-r-18000-for-each-death-registered-with-suspected-covid-19
"Brazilian hospitals receive R$ 18,000 per death registered due to COVID-19.",Estadão Verifica,2020/06/25 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-hospitals-receive-r-18000-per-death-registered-due-to-covid-19
There is no pandemic,VoxCheck,2020/06/25 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=there-is-no-pandemic-the-number-of-deaths-evidences-this-says-ostap-stakhiv
"The number of deaths in Ukraine in 2020 is less than in 2019, so there is no pandemic, and the lockdown was not needed.",VoxCheck,2020/06/24 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-number-of-deaths-in-ukraine-in-2020-is-less-than-in-2019-so-there-is-no-pandemic-and-the-lockdown-was-not-needed
An image claims that deaths of coronavirus are not real.,La Silla Vacía,2020/06/24 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=an-image-claims-that-deaths-of-coronavirus-are-not-real
An image claims that chroma screen panels are being used to make up coronavirus deaths.,Newtral.es,2020/06/23 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=an-image-claims-that-chroma-screen-panels-are-being-used-to-make-up-coronavirus-deaths
