claim,fact-check agency,time,orginated,label,poynter_url
Paraguay’s Ministry of Health is not following up people who are related to confirmed cases of coronavirus.,El Surtidor,2020/03/25 ,Paraguay,False,https://www.poynter.org/?ifcn_misinformation=paraguays-ministry-of-health-is-not-following-up-people-who-are-related-to-confirmed-cases-of-coronavirus
Turkey map on Wikipedia shows the provinces in which COVID-19 cases are diagnosed.,Teyit,2020/03/25 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=turkey-map-on-wikipedia-shows-the-provinces-in-which-covid-19-cases-are-diagnosed
The number of new cases of COVID-19 is decreasing in Peru since the 3/19/20.,OjoPúblico,2020/03/24 ,Peru,False,https://www.poynter.org/?ifcn_misinformation=the-number-of-new-cases-of-covid-19-is-decreasing-in-peru-since-the-3-19-20
Paraguayans should not go out “even to buy bread” because the incubation period is up and positive cases of coronavirus will increase.,El Surtidor,2020/03/24 ,Paraguay,False,https://www.poynter.org/?ifcn_misinformation=paraguayans-should-not-go-out-even-to-buy-bread-because-the-incubation-period-is-up-and-positive-cases-of-coronavirus-will-increase
23 new COVID-19 cases confirmed in Mombasa.,PesaCheck,2020/03/24 ,Kenya,False,https://www.poynter.org/?ifcn_misinformation=23-new-covid-19-cases-confirmed-in-mombasa
"Multiple posts on social media claim that schools in South Africa will reopen months from now in September, as a result of the increase in COVID-19 cases.",AFP,2020/03/23 ,South Africa,False,https://www.poynter.org/?ifcn_misinformation=multiple-posts-on-social-media-claim-that-schools-in-south-africa-will-reopen-months-from-now-in-september-as-a-result-of-the-increase-in-covid-19-cases
"Italy registered 4,200 new recovering cases from coronavirus in 24 hours.",AFP,2020/03/23 ,"France, Italy",False,https://www.poynter.org/?ifcn_misinformation=italy-registered-4200-new-recovering-cases-from-coronavirus-in-24-hours
The Health Minister in Ecuador quit her job because she was forced to lie about the statistics of COVID-19 related cases.,Ecuador Chequea,2020/03/23 ,Ecuador,False,https://www.poynter.org/?ifcn_misinformation=the-health-minister-in-ecuador-quit-her-job-because-she-was-forced-to-lie-about-the-statistics-of-covid-19-related-cases
"There are 1,000 open vacancies for nurses, doctors and other health professionals to work on a temporary hospital in São Paulo, which will be used to treat COVID-19 cases.",Agência Lupa,2020/03/23 ,Brazil,Partially false,https://www.poynter.org/?ifcn_misinformation=there-are-1000-open-vacancies-for-nurses-doctors-and-other-health-professionals-to-work-on-a-temporary-hospital-in-sao-paulo-which-will-be-used-to-treat-covid-19-cases
"There are 1,000 open vacancies for nurses, doctors and other health professionals to work on a temporary hospital in São Paulo, which will be used to treat COVID-19 cases.",Agência Lupa,2020/03/23 ,Brazil,Partially false,https://www.poynter.org/?ifcn_misinformation=there-are-1000-open-vacancies-for-nurses-doctors-and-other-health-professionals-to-work-on-a-temporary-hospital-in-sao-paulo-which-will-be-used-to-treat-covid-19-cases-2
A photo showing Uganda’s first case of COVID-19.,PesaCheck,2020/03/23 ,"Uganda, East Africa, United States",False,https://www.poynter.org/?ifcn_misinformation=a-photo-showing-ugandas-first-case-of-covid-19
The COVID-19 cases have reached a peak and people must not go outside even for groceries.,Décrypteurs - Radio-Canada,2020/03/22 ,Canada,False,https://www.poynter.org/?ifcn_misinformation=the-covid-19-cases-have-reached-a-peak-and-people-must-not-go-outside-even-for-groceries
"A screenshot of a Nigerian television station showing a breakdown of “472 confirmed cases” has been shared on Facebook, Twitter, and WhatsApp alongside claims it shows novel coronavirus cases across the country.",AFP,2020/03/22 ,Nigeria,Misleading,https://www.poynter.org/?ifcn_misinformation=a-screenshot-of-a-nigerian-television-station-showing-a-breakdown-of-472-confirmed-cases-has-been-shared-on-facebook-twitter-and-whatsapp-alongside-claims-it-shows-novel-coronavirus-cases-across-t
Coronavirus cases linked to 5G rollout.,LeadStories,2020/03/21 ,United States,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-cases-linked-to-5g-rollout
Denmark passed from 200 new cases of COVID-19 in one day to only 26 cases.,Observador,2020/03/21 ,Portugal,False,https://www.poynter.org/?ifcn_misinformation=denmark-passed-from-200-new-cases-of-covid-19-in-one-day-to-only-26-cases
