claim,fact-check agency,time,orginated,label,poynter_url
Video shows COVID-19 patients lying dead on the ground in India.,FactCrescendo,2020/06/13 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-covid-19-patients-lying-dead-on-the-ground-in-india
"A video with a group of people cutting the bodies of various carcasses and vultures crowding around them to feed. In the text included in the video, the following is said",Maldita.es,2020/06/12 ,"Spain, China",FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-with-a-group-of-people-cutting-the-bodies-of-various-carcasses-and-vultures-crowding-around-them-to-feed-in-the-text-included-in-the-video-the-following-is-said-this-is-what-the-media-does
A video that appears to show a woman being attacked has been viewed tens of thousands of times in multiple YouTube posts and on various websites alongside a claim the footage shows a COVID-19 frontline nurse who was raped and stabbed to death.,AFP,2020/06/12 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-that-appears-to-show-a-woman-being-attacked-has-been-viewed-tens-of-thousands-of-times-in-multiple-youtube-posts-and-on-various-websites-alongside-a-claim-the-footage-shows-a-covid-19-frontlin
"Lockdown policies are responsible for the high death rates in Spain, Belgium, Italy and France.",Les Décodeurs,2020/06/12 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=lockdown-policies-are-responsible-for-the-high-death-rates-in-spain-belgium-italy-and-france
"H1N1 caused more deaths during the 2009 pandemic than COVID-19. Yet, nobody talked about it.",Agência Lupa,2020/06/12 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=h1n1-caused-more-deaths-during-the-2009-pandemic-than-covid-19-yet-nobody-talked-about-it
A photograph shows a baby breastfeeding on her dead mother who lost her life due to food scarcity during the lockdown.,FactCrescendo,2020/06/12 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photograph-shows-a-baby-breastfeeding-on-her-dead-mother-who-lost-her-life-due-to-food-scarcity-during-the-lockdown
"São Paulo’s governor, João Doria, admits deaths caused by COVID-19 are recorded twice.",Estadão Verifica,2020/06/11 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=sao-paulos-governor-joao-doria-admits-deaths-caused-by-covid-19-are-recorded-twice
Nuevo León has the lowest death rate in Mexico from COVID-19.,Verificado,2020/06/11 ,Mexico,Misleading,https://www.poynter.org/?ifcn_misinformation=nuevo-leon-has-the-lowest-death-rate-in-mexico-from-covid-19
"“Corona Virus claims a black belt. Chuck Norris, Dead at 80.”",PolitiFact,2020/06/11 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=corona-virus-claims-a-black-belt-chuck-norris-dead-at-80
"Speaking about the danger of developing a COVID-19 vaccine without animal testing, lawyer and environmentalist Robert Kennedy Jr. said a dengue vaccine developed by the U.S. National Institutes of Health (NIH) was administered on children in the Philippines, making them more sick and even causing deaths.",VERA Files,2020/06/11 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=speaking-about-the-danger-of-developing-a-covid-19-vaccine-without-animal-testing-lawyer-and-environmentalist-robert-kennedy-jr-said-a-dengue-vaccine-developed-by-the-u-s-national-institutes-of-hea
“The CDC just confirmed a 0.2% death-rate for COVID19.”,PolitiFact,2020/06/11 ,United States,Mostly False,https://www.poynter.org/?ifcn_misinformation=the-cdc-just-confirmed-a-0-2-death-rate-for-covid19
"According to a Greek journalist COVID-19 is not a pandemic since the dead count has only been 300,000 people and the WHO was defrauded by a private company to impose social distancing measures.",Ellinika Hoaxes,2020/06/10 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-a-greek-journalist-covid-19-is-not-a-pandemic-since-the-dead-count-has-only-been-300000-people-and-the-who-was-defrauded-by-a-private-company-to-impose-social-distancing-measures
There has been no death due to COVID-19 in Israel as they mix lemon and baking soda in their tea. This combination kills coronavirus.,India Today,2020/06/09 ,India,Mostly False,https://www.poynter.org/?ifcn_misinformation=there-has-been-no-death-due-to-covid-19-in-israel-as-they-mix-lemon-and-baking-soda-in-their-tea-this-combination-kills-coronavirus
New nipah virus is deadlier than COVID-19 according to WHO.,Efecto Cocuyo,2020/06/09 ,"Venezuela, India",FALSE,https://www.poynter.org/?ifcn_misinformation=new-nipah-virus-is-deadlier-than-covid-19-according-to-who
The image of a child trying to breastfeed on the dead mother lying on railway tracks in the state of Madhya Pradesh is from the Coronavirus lockdown.,BOOM FactCheck,2020/06/09 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-image-of-a-child-trying-to-breastfeed-on-the-dead-mother-lying-on-railway-tracks-in-the-state-of-madhya-pradesh-is-from-the-coronavirus-lockdown
