claim,fact-check agency,time,orginated,label,poynter_url
"In Costa Rica, dead bodies are not returned to their families.",La Nación,2020/03/24 ,Costa Rica,False,https://www.poynter.org/?ifcn_misinformation=in-costa-rica-dead-bodies-are-not-returned-to-their-families
A video allegedly showing Canadian Prime Minister Justin Trudeau’s wife in a hospital bed urging people to stay home to avoid ending up seriously ill with the novel coronavirus has been shared thousands of times on Facebook and Twitter.,AFP,2020/03/24 ,"India, Saudi Arabia, Philippines",False,https://www.poynter.org/?ifcn_misinformation=a-video-allegedly-showing-canadian-prime-minister-justin-trudeaus-wife-in-a-hospital-bed-urging-people-to-stay-home-to-avoid-ending-up-seriously-ill-with-the-novel-coronavirus-has-been-shared
"In China there is now also an outbreak of the hantavirus, with a first recorded death.",Correctiv,2020/03/24 ,Germany,False,https://www.poynter.org/?ifcn_misinformation=in-china-there-is-now-also-an-outbreak-of-the-hantavirus-with-a-first-recorded-death
Photo shows dozens of wooden coffins of people dead from the coronavirus in Italy.,AfricaCheck,2020/03/23 ,Kenya,False,https://www.poynter.org/?ifcn_misinformation=photo-shows-dozens-of-wooden-coffins-of-people-dead-from-the-coronavirus-in-italy
Video of Canada PM Justin Trudeau’s wife pleading for people to take COVID-19 seriously.,Factly,2020/03/23 ,India,False,https://www.poynter.org/?ifcn_misinformation=video-of-canada-pm-justin-trudeaus-wife-pleading-for-people-to-take-covid-19-seriously
Video shows Canadian PM Trudeau’s wife in quarantine.,Newsmeter.in,2020/03/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-canadian-pm-trudeaus-wife-in-quarantine
Italian PM broke down over coronavirus deaths in his country.,India Today,2020/03/23 ,India,Mostly false,https://www.poynter.org/?ifcn_misinformation=italian-pm-broke-down-over-coronavirus-deaths-in-his-country
Aspirating boiling water vapor for five minutes deactivates the coronavirus.,Newtral.es,2020/03/22 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=aspirating-boiling-water-vapor-for-five-minutes-deactivates-the-coronavirus
Aspirating boiling water vapor for five minutes deactivates the coronavirus.,Newtral.es,2020/03/22 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=aspirating-boiling-water-vapor-for-five-minutes-deactivates-the-coronavirus-2
Italian Prime Minister Giuseppe Conte broke down amid COVID-19 deaths in his country.,FactCrescendo,2020/03/22 ,India,False,https://www.poynter.org/?ifcn_misinformation=italian-prime-minister-giuseppe-conte-broke-down-amid-covid-19-deaths-in-his-country
Photo of the “crying president of Italy” with a caption stating Italy was not prepared to deal with the coronavirus outbreak despite having adequate health facilities.,Rappler,2020/03/22 ,Philippines,False,https://www.poynter.org/?ifcn_misinformation=photo-of-the-crying-president-of-italy-with-a-caption-stating-italy-was-not-prepared-to-deal-with-the-coronavirus-outbreak-despite-having-adequate-health-facilities
Doctors are including “COVID-19 suspect” on death certificates because hospitals receive 18.000 Brazilian reais for each registered COVID-19 death.,Agência Lupa,2020/03/22 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-are-including-covid-19-suspect-on-death-certificates-because-hospitals-receive-18-000-brazilian-reais-for-each-registered-covid-19-death
"“In Chicago, COVID-19 actually lowered the death rate.”",PolitiFact,2020/03/22 ,United States,False,https://www.poynter.org/?ifcn_misinformation=in-chicago-covid-19-actually-lowered-the-death-rate
"In a video made by Dr. Mario Pesaresi, he recommends water steam to deactivate the coronavirus.",Chequeado,2020/03/22 ,Argentina,False,https://www.poynter.org/?ifcn_misinformation=in-a-video-made-by-dr-mario-pesaresi-he-recommends-water-steam-to-deactivate-the-coronavirus
Doctors and nurses in Italy are dying and are lying dead on the ground due to the coronavirus outbreak.,FactCrescendo,2020/03/22 ,India,False,https://www.poynter.org/?ifcn_misinformation=doctors-and-nurses-in-italy-are-dying-and-are-lying-dead-on-the-ground-due-to-the-coronavirus-outbreak
