claim,fact-check agency,time,orginated,label,poynter_url
"University of Liverpool researches proved that ivermectin reduce COVID-19 deaths in 75%, if administered early",Agência Lupa,2021/01/22 ,Brazil,Partially false,https://www.poynter.org/?ifcn_misinformation=university-of-liverpool-researches-proved-that-ivermectin-reduce-covid-19-deaths-in-75-if-administered-early
Pfizer-BioNTech vaccine caused up to 400 deaths in Norway,FactCheck Georgia,2021/01/22 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-biontech-vaccine-caused-up-to-400-deaths-in-norway
23 people are “dead from” the Pfizer-BioNTech coronavirus vaccine in Norway.,AFP,2021/01/22 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=23-people-are-dead-from-the-pfizer-biontech-coronavirus-vaccine-in-norway
Study from Liverpool shows that ivermectin reduces by 75% the rate of deaths from COVID-19,Estadão Verifica,2021/01/22 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=study-from-liverpool-shows-that-ivermectin-reduces-by-75-the-rate-of-deaths-from-covid-19
"“In Australia the whole country takes ivermectin.” Supposedly, this antiparasitic makes you “immune to COVID-19” and therefore in that nation “there was not a single infected or a single death.”",Animal Político,2021/01/22 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=in-australia-the-whole-country-takes-ivermectin-supposedly-this-antiparasitic-makes-you-immune-to-covid-19-and-therefore-in-that-nation-there-was-not-a-single-infected-or-a-single-death
Pfizer vaccine causes deaths in Norway.,VERA Files,2021/01/21 ,Philippines,Missing context,https://www.poynter.org/?ifcn_misinformation=pfizer-vaccine-causes-deaths-in-norway
"23 and 55 deaths were reported in Norway and the United States, respectively, due to vaccination.",Myth Detector,2021/01/20 ,"Georgia, United States, Norway",MISLEADING,https://www.poynter.org/?ifcn_misinformation=23-and-55-deaths-were-reported-in-norway-and-the-united-states-respectively-due-to-vaccination
"In a residence where there were no deaths from COVID-19, 24 people have already died after the vaccines",Newtral.es,2021/01/20 ,Spain,Missing context,https://www.poynter.org/?ifcn_misinformation=in-a-residence-where-there-were-no-deaths-from-covid-19-24-people-have-already-died-after-the-vaccines
"Despite the positive results from the clinical trials, the Pfizer/BioNTech vaccine has proven ineffective, since Israel reported tremendous increases in COVID-19 cases and deaths amongst vaccinated citizens.",Ellinika Hoaxes,2021/01/19 ,Greece,MISSING CONTEXT,https://www.poynter.org/?ifcn_misinformation=despite-the-positive-results-from-the-clinical-trials-the-pfizer-biontech-vaccine-has-proven-ineffective-since-israel-reported-tremendous-increases-in-covid-19-cases-and-deaths-amongst-vaccinated-ci
Pfizer vaccine responsible for 23 deaths in Norway,Newtral.es,2021/01/19 ,Spain,Missing context,https://www.poynter.org/?ifcn_misinformation=pfizer-vaccine-responsible-for-23-deaths-in-norway
VAERS shows that “Thousands of COVID Vaccine Injuries and 13 U.S. Deaths Reported in December Alone”,Science Feedback,2021/01/17 ,United States,No evidence,https://www.poynter.org/?ifcn_misinformation=vaers-shows-that-thousands-of-covid-vaccine-injuries-and-13-u-s-deaths-reported-in-december-alone
"COVID-19 deaths are a hoax, which is proven by a photo where people are supposedly burying people who died from the disease. This photo however was made in a studio using a green screen for digital editing.",Ellinika Hoaxes,2021/01/17 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-deaths-are-a-hoax-which-is-proven-by-a-photo-where-people-are-supposedly-burying-people-who-died-from-the-disease-this-photo-however-was-made-in-a-studio-using-a-green-screen-for-digital-ed
Saudi Arabia announced several deaths linked to Covid-19 vaccines,AFP,2021/01/15 ,"France, Tunisia, Saudi Arabia",FALSE,https://www.poynter.org/?ifcn_misinformation=saudi-arabia-announced-several-deaths-linked-to-covid-19-vaccines
Distribution of ivermectin to treat onchocerciasis in Africa is related to low number of deaths due to COVID-19,Estadão Verifica,2021/01/15 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=distribution-of-ivermectin-to-treat-onchocerciasis-in-africa-is-related-to-low-number-of-deaths-due-to-covid-19
"The Dean of Thailand’s Siriraj Hospital recommending certain treatments for Covid-19, including taking “3,000-5,000 mg” of vitamin C each day.",AFP,2021/01/15 ,Thailand,FALSE,https://www.poynter.org/?ifcn_misinformation=the-dean-of-thailands-siriraj-hospital-recommending-certain-treatments-for-covid-19-including-taking-3000-5000-mg-of-vitamin-c-each-day
