claim,fact-check agency,time,orginated,label,poynter_url
"The CDC reports the deaths of two children and another 4,178 Americans from the COVID-19 vaccine.",VoxCheck,2021/08/09 ,"Ukraine, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=the-cdc-reports-the-deaths-of-two-children-and-another-4178-americans-from-the-covid-19-vaccine
"Graphene modulates our DNA causing sterility, disease, death and mind control",Animal Político,2021/07/30 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=graphene-modulates-our-dna-causing-sterility-disease-death-and-mind-control
"Vaccines are more dangerous than a disease caused by a virus. Since the spring of 2021, 10,000 people vaccinated with Pfizer and AstraZeneca in Europe alone have died and the death toll continues to rise.",Myth Detector,2021/07/28 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-are-more-dangerous-than-a-disease-caused-by-a-virus-since-the-spring-of-2021-10000-people-vaccinated-with-pfizer-and-astrazeneca-in-europe-alone-have-died-and-the-death-toll-continues-to-r
More COVID-19 deaths were counted in vaccinated people in the UK than in unvaccinated patients.,Myth Detector,2021/07/28 ,"Georgia, United Kingdom",MISLEADING,https://www.poynter.org/?ifcn_misinformation=more-covid-19-deaths-were-counted-in-vaccinated-people-in-the-uk-than-in-unvaccinated-patients
COVID delta variant is so deadly Biden is restricting travel for Americans into Mexico but is keeping U.S. border wide open for illegal aliens.,FactCheck.org,2021/07/26 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-delta-variant-is-so-deadly-biden-is-restricting-travel-for-americans-into-mexico-but-is-keeping-u-s-border-wide-open-for-illegal-aliens
Says an NBC producer at the Olympics was caught on a hot mic saying “60% of people in this stadium will be dead within 10 days.”,PolitiFact,2021/07/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=says-an-nbc-producer-at-the-olympics-was-caught-on-a-hot-mic-saying-60-of-people-in-this-stadium-will-be-dead-within-10-days
"“45,000 confirmed dead from the COVID-19 shots within three days… and they’ve covered it up.”",PolitiFact,2021/07/20 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=45000-confirmed-dead-from-the-covid-19-shots-within-three-days-and-theyve-covered-it-up
"Vaccine-induced mortality in children is 50 times higher than that of COVID-19. The number of vaccine deaths in the first half of 2021 exceeds 5,000, although the vaccine tests on children is still ongoing.",Myth Detector,2021/07/15 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccine-induced-mortality-in-children-is-50-times-higher-than-that-of-covid-19-the-number-of-vaccine-deaths-in-the-first-half-of-2021-exceeds-5000-although-the-vaccine-tests-on-children-is-still-on
"A study claimed that for every three deaths avoided by the vaccine, there were two deaths because of the vaccine.",Détecteur de rumeurs,2021/07/15 ,"Canada, France",F AUX,https://www.poynter.org/?ifcn_misinformation=a-study-claimed-that-for-every-three-deaths-avoided-by-the-vaccine-there-were-two-deaths-because-of-the-vaccine
Study showed ivermectin is 56% effective in preventing deaths by COVID-19,Estadão Verifica,2021/07/14 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=study-showed-ivermectin-is-56-effective-in-preventing-deaths-by-covid-19
"Never in the history of virology has a virus become more dangerous. As viruses mutate, they become more contagious and less deadly.",Doğruluk Payı,2021/07/12 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=never-in-the-history-of-virology-has-a-virus-become-more-dangerous-as-viruses-mutate-they-become-more-contagious-and-less-deadly
Lisbon Court ruled out of 17000 covid-related deaths in Portugal only 152 (0.9%) were truly caused by the virus.,Myth Detector,2021/07/09 ,"Georgia, Portugal",FALSE,https://www.poynter.org/?ifcn_misinformation=lisbon-court-ruled-out-of-17000-covid-related-deaths-in-portugal-only-152-0-9-were-truly-caused-by-the-virus
"In part, the PCR test, as already proven in India in 2015, was prepared with “Black Death Fungus” (Mucormycosis), which always erupts at the test site and spreads over the brain, nose, eyes, etc. Never let your children be tested!",Vistinomer,2021/07/09 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=in-part-the-pcr-test-as-already-proven-in-india-in-2015-was-prepared-with-black-death-fungus-mucormycosis-which-always-erupts-at-the-test-site-and-spreads-over-the-brain-nose-eyes-etc-neve
"In the Dutch city of Urk, no cases and deaths from COVID-19 were recorded, and only 2% of the population were vaccinated.",VoxCheck,2021/07/09 ,"Ukraine, Netherlands",FALSE,https://www.poynter.org/?ifcn_misinformation=in-the-dutch-city-of-urk-no-cases-and-deaths-from-covid-19-were-recorded-and-only-2-of-the-population-were-vaccinated
"It is claimed that on May 8, the European Medicines Agency (EMA), using the EudraVigilance database, which collects reports of suspected adverse drug reactions, including vaccines, published a report in which",Vistinomer,2021/07/08 ,North Macedonia,Missing context,https://www.poynter.org/?ifcn_misinformation=it-is-claimed-that-on-may-8-the-european-medicines-agency-ema-using-the-eudravigilance-database-which-collects-reports-of-suspected-adverse-drug-reactions-including-vaccines-published-a-report
