claim,fact-check agency,time,orginated,label,poynter_url
Two videos say that in Ibagué there are cases of COVID-19 and that the Colombian government is covering it up.,Colombiacheck,2020/02/15 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=two-videos-say-that-in-ibague-there-are-cases-of-covid-19-and-that-the-colombian-government-is-covering-it-up
New confirmed cases of COVID-19 in Kolkatta reported by Press Trust of India.,FactCrescendo,2020/02/15 ,India,False,https://www.poynter.org/?ifcn_misinformation=new-confirmed-cases-of-covid-19-in-kolkatta-reported-by-press-trust-of-india
"Coronavirus cases reported in Rome, Georgia.",LeadStories,2020/02/12 ,United States,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-cases-reported-in-rome-georgia
"There are two COVID-19 cases in Libreville, Gongo.",AFP,2020/02/11 ,Gabon,False,https://www.poynter.org/?ifcn_misinformation=there-are-two-covid-19-cases-in-libreville-gongo
“Breaking,PolitiFact,2020/02/11 ,United States,False,https://www.poynter.org/?ifcn_misinformation=breaking-uk-prepares-for-full-lockdown-after-hundreds-of-new-cases-wuhan-super-virus-updates
“Breaking,PolitiFact,2020/02/11 ,United States,False,https://www.poynter.org/?ifcn_misinformation=breaking-uk-prepares-for-full-lockdown-after-hundreds-of-new-cases-wuhan-super-virus-updates-2
There is a case of coronavirus in Caserta.,Pagella Politica,2020/02/10 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=there-is-a-case-of-coronavirus-in-caserta
There is a case of coronavirus in Andorra.,Maldita.es,2020/02/10 ,Spain,Misleading,https://www.poynter.org/?ifcn_misinformation=there-is-a-case-of-coronavirus-in-andorra
This photo shows a new coronavirus case in New South Wales.,AFP,2020/02/10 ,Australia,False,https://www.poynter.org/?ifcn_misinformation=this-photo-shows-a-new-coronavirus-case-in-new-south-wales
"China asks for permission to kill 20,000 infected cases.",BOOM FactCheck,2020/02/06 ,India,False,https://www.poynter.org/?ifcn_misinformation=china-asks-for-permission-to-kill-20000-infected-cases
"A case of the novel coronavirus was registered in a hospital in Maranhão, Brazil.",Agência Lupa,2020/02/05 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=a-case-of-the-novel-coronavirus-was-registered-in-a-hospital-in-maranhao-brazil
"First case of coronavirus in San Vicente del Raspeig (Alicante, Spain).",Maldita.es,2020/02/05 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=first-case-of-coronavirus-in-san-vicente-del-raspeig-alicante-spain
"There is a case of COVID-19 in Alberta, Canada, on 2/5/20.",AFP,2020/02/05 ,Canada,False,https://www.poynter.org/?ifcn_misinformation=there-is-a-case-of-covid-19-in-alberta-canada-on-2-5-20
"Confirmed cases of coronavirus have been found in Shaheen Bagh, Delhi.",Newschecker,2020/02/05 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=confirmed-cases-of-coronavirus-have-been-found-in-shaheen-bagh-delhi
"A case of novel coronavirus has occurred in Huelva, Spain.",Maldita.es,2020/02/04 ,Spain,Misleading,https://www.poynter.org/?ifcn_misinformation=a-case-of-novel-coronavirus-has-occurred-in-huelva-spain
