claim,fact-check agency,time,orginated,label,poynter_url
"A graphic video shows dozens of dead bodies washed onto a beach. These are COVID-19 infected dead bodies, which some countries are throwing into the seas. Users are warned to stop eating seafood.",AfricaCheck,2020/04/21 ,"Kenya, East Africa",FALSE,https://www.poynter.org/?ifcn_misinformation=a-graphic-video-shows-dozens-of-dead-bodies-washed-onto-a-beach-these-are-covid-19-infected-dead-bodies-which-some-countries-are-throwing-into-the-seas-users-are-warned-to-stop-eating-seafood
A muslim boy named Rizwan was beaten to death by Uttar Pradesh Police for violating lockdown.,FactCrescendo,2020/04/21 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-muslim-boy-named-rizwan-was-beaten-to-death-by-uttar-pradesh-police-for-violating-lockdown
Posts shared hundreds of times on WhatsApp and Facebook claim that hair salons are responsible for almost 50 percent of all coronavirus deaths.,AFP,2020/04/20 ,Nigeria,FALSE,https://www.poynter.org/?ifcn_misinformation=posts-shared-hundreds-of-times-on-whatsapp-and-facebook-claim-that-hair-salons-are-responsible-for-almost-50-percent-of-all-coronavirus-deaths
Dead people are instantaneously declared as victims of the coronavírus.,Estadão Verifica,2020/04/20 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=dead-people-are-instantaneously-declared-as-victims-of-the-coronavirus
Video showing coronavirus patient telling her ordeal shared with the claim that she is from India.,FactCrescendo,2020/04/20 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-showing-coronavirus-patient-telling-her-ordeal-shared-with-the-claim-that-she-is-from-india
Image of a critically ill COVID-19 infected woman hugging her child for the last time before her death.,Factly,2020/04/20 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=image-of-a-critically-ill-covid-19-infected-woman-hugging-her-child-for-the-last-time-before-her-death
A photo purporting to show a man walking through scores of corpses has been shared thousands of times in multiple posts on Facebook alongside a claim it shows that countries with high COVID-19 death tolls are euthanising elderly patients.,AFP,2020/04/19 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-purporting-to-show-a-man-walking-through-scores-of-corpses-has-been-shared-thousands-of-times-in-multiple-posts-on-facebook-alongside-a-claim-it-shows-that-countries-with-high-covid-19-death-t
"A post has been shared repeatedly on Facebook by Sri Lankan Facebook users that claims 1,290 people died from coronavirus in the Chinese city of Wuhan after the city’s lockdown was lifted on April 8, 2020. The posts claim that Sri Lanka should avoid lifting its own lockdown restrictions due to an upcoming election in order to avoid a similar spike in deaths.",AFP,2020/04/18 ,Sri Lanka,Misleading,https://www.poynter.org/?ifcn_misinformation=a-post-has-been-shared-repeatedly-on-facebook-by-sri-lankan-facebook-users-that-claims-1290-people-died-from-coronavirus-in-the-chinese-city-of-wuhan-after-the-citys-lockdown-was-lifted-on-april-8
Ecuadorians dump their dead by COVID-19 into the sea.,Animal Político,2020/04/18 ,Mexico,False,https://www.poynter.org/?ifcn_misinformation=ecuadorians-dump-their-dead-by-covid-19-into-the-sea
The WHO is intentionally overestimating the number of deaths from coronavirus.,VoxCheck,2020/04/18 ,Ukraine,No evidence,https://www.poynter.org/?ifcn_misinformation=the-who-is-intentionally-overestimating-the-number-of-deaths-from-coronavirus
"The number of deaths from respiratory illnesses in Ireland this year is comparable to previous years, and COVID-19 is not causing any more deaths than would usually be happening",TheJournal.ie,2020/04/18 ,Ireland,FALSE,https://www.poynter.org/?ifcn_misinformation=the-number-of-deaths-from-respiratory-illnesses-in-ireland-this-year-is-comparable-to-previous-years-and-covid-19-is-not-causing-any-more-deaths-than-would-usually-be-happening
"Video shows dead bodies lying on the beach, shared with the claim that bodies of coronavirus patients are being dumped in the sea.",FactCrescendo,2020/04/18 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-dead-bodies-lying-on-the-beach-shared-with-the-claim-that-bodies-of-coronavirus-patients-are-being-dumped-in-the-sea
Video showing dead bodies of COVID-19 infected persons washed ashore as they were thrown in the seas by some countries.,Factly,2020/04/18 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-showing-dead-bodies-of-covid-19-infected-persons-washed-ashore-as-they-were-thrown-in-the-seas-by-some-countries
"FB post says coronavirus was successfully treated in Moscow 40 years ago with Arbidol and other pills, so the idea that there is no medication is a lie.",Re:Check,2020/04/17 ,"Latvia, Ukraine, Lithuania",FALSE,https://www.poynter.org/?ifcn_misinformation=fb-post-says-coronavirus-was-successfully-treated-in-moscow-40-years-ago-with-arbidol-and-other-pills-so-the-idea-that-there-is-no-medication-is-a-lie
The number of COVID-19 deaths in Brazil plummeted after Minister of Justice Sergio Moro ordered the Federal Police to investigate whether the numbers were being fabricated.,Agência Lupa,2020/04/17 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-number-of-covid-19-deaths-in-brazil-plummeted-after-minister-of-justice-sergio-moro-ordered-the-federal-police-to-investigate-whether-the-numbers-were-being-fabricated
