claim,fact-check agency,time,orginated,label,poynter_url
Sisi Raised The Numbers of coronavirus Cases in Egypt in the Hope of Billions from the World Bank.,Misbar,2020/03/10 ,"Middle East, North Africa",False,https://www.poynter.org/?ifcn_misinformation=sisi-raised-the-numbers-of-coronavirus-cases-in-egypt-in-the-hope-of-billions-from-the-world-bank
Public broadcast RTVE published a map of coronavirus cases in Spain that in fact was a map of penis’ average size in different regions.,Maldita.es,2020/03/10 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=public-broadcast-rtve-published-a-map-of-coronavirus-cases-in-spain-that-in-fact-was-a-map-of-penis-average-size-in-different-regions
Does Mexico have confirmed cases of COVID-19?,LeadStories,2020/03/10 ,United States,False,https://www.poynter.org/?ifcn_misinformation=does-mexico-have-confirmed-cases-of-covid-19
"A COVID-19 case has been diagnosed in Umraniye Hospital, Istanbul.",Teyit,2020/03/09 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-covid-19-case-has-been-diagnosed-in-umraniye-hospital-istanbul-2
"A COVID-19 case has been diagnosed in Umraniye Hospital, Istanbul.",Teyit,2020/03/09 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-covid-19-case-has-been-diagnosed-in-umraniye-hospital-istanbul
Says 80% of novel coronavirus cases are “mild.”,PolitiFact,2020/03/09 ,United States,MOSTLY TRUE,https://www.poynter.org/?ifcn_misinformation=says-80-of-novel-coronavirus-cases-are-mild
Pier Luigi Bersani,Taiwan FactCheck Center,2020/03/09 ,Taiwan,False,https://www.poynter.org/?ifcn_misinformation=pier-luigi-bersani-none-of-the-confirmed-cases-are-related-to-china-coronavirus-might-have-occured-in-italy-before-china
Pier Luigi Bersani,Taiwan FactCheck Center,2020/03/09 ,Taiwan,False,https://www.poynter.org/?ifcn_misinformation=pier-luigi-bersani-none-of-the-confirmed-cases-are-related-to-china-coronavirus-might-have-occured-in-italy-before-china-2
"As of 3/7/20, Tanzania and Zambia had confirmed fist cases of the new coronavirus.",LeadStories,2020/03/07 ,United States,False,https://www.poynter.org/?ifcn_misinformation=as-of-3-7-20-tanzania-and-zambia-had-confirmed-fist-cases-of-the-new-coronavirus
"A COVID-19 case has been diagnosed in Yedikule Hospital, Istanbul.",Teyit,2020/03/06 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-covid-19-case-has-been-diagnosed-in-yedikule-hospital-istanbul-2
"A COVID-19 case has been diagnosed in Yedikule Hospital, Istanbul.",Teyit,2020/03/06 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-covid-19-case-has-been-diagnosed-in-yedikule-hospital-istanbul
Emirates has suspended flights to Johannesburg after South Africa announced its first case of novel coronavirus.,PesaCheck,2020/03/06 ,South Africa,False,https://www.poynter.org/?ifcn_misinformation=emirates-has-suspended-flights-to-johannesburg-after-south-africa-announced-its-first-case-of-novel-coronavirus
Emirates has suspended flights to Johannesburg after South Africa announced its first case of novel coronavirus.,PesaCheck,2020/03/06 ,South Africa,False,https://www.poynter.org/?ifcn_misinformation=emirates-has-suspended-flights-to-johannesburg-after-south-africa-announced-its-first-case-of-novel-coronavirus-2
"A case of coronavirus was confirmed in Cali in Colombia, and a video shows doctors treating patients in a bus station.",Colombiacheck,2020/03/06 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=a-case-of-coronavirus-was-confirmed-in-cali-in-colombia-and-a-video-shows-doctors-treating-patients-in-a-bus-station
A case of coronavirus was confirmed in Sincelejo in Colombia.,Colombiacheck,2020/03/06 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=a-case-of-coronavirus-was-confirmed-in-sincelejo-in-colombia
