claim,fact-check agency,time,orginated,label,poynter_url
Polish doctors are saying in a video that there are no confirmed cases of COVID-19 in Poland.,Demagog,2020/05/04 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=polish-doctors-are-saying-in-a-video-that-there-are-no-confirmed-cases-of-covid-19-in-poland
The Centers for Disease and Prevention has reduced the number of COVID-19 cases recorded in the U.S.,FactCheck.org,2020/05/04 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-centers-for-disease-and-prevention-has-reduced-the-number-of-covid-19-cases-recorded-in-the-u-s
"Some 150 foreigners attended Sadhguru’s event in March, which has led to over 1,000 coronavirus cases in Tamil Nadu, India. The foreigners are quarantined at Isha Yoga Center.",India Today,2020/05/03 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=some-150-foreigners-attended-sadhgurus-event-in-march-which-has-led-to-over-1000-coronavirus-cases-in-tamil-nadu-india-the-foreigners-are-quarantined-at-isha-yoga-center
Taiwan Central Epidemic Command Center (CECC) sent an email entitled “final notice” with an instruction to people who has contact with the COVID-19 case.,Taiwan FactCheck Center,2020/05/03 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=taiwan-central-epidemic-command-center-cecc-sent-an-email-entitled-final-notice-with-an-instruction-to-people-who-has-contact-with-the-covid-19-case
"A photo shared hundreds of times on Facebook claims to show the American cable news channel CNN describing cases of COVID-19 in Nigeria as “false”, accusing the government of making them up to embezzle public funds.",AFP,2020/05/02 ,Nigeria,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-shared-hundreds-of-times-on-facebook-claims-to-show-the-american-cable-news-channel-cnn-describing-cases-of-covid-19-in-nigeria-as-false-accusing-the-government-of-making-th
“93% of the (COVID-19) cases in the state of Illinois have come from Chicago.”,PolitiFact,2020/05/01 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=93-of-the-covid-19-cases-in-the-state-of-illinois-have-come-from-chicago
Madagascar was COVID-19 free on April 28 after registering 100% recovery for all confirmed cases.,PesaCheck,2020/04/30 ,Madagascar,FALSE,https://www.poynter.org/?ifcn_misinformation=madagascar-was-covid-19-free-on-april-28-after-registering-100-recovery-for-all-confirmed-cases
Madagascar does not have any cases of the coronavirus,Check Your Fact,2020/04/30 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=madagascar-does-not-have-any-cases-of-the-coronavirus
The claim was that the huge rally of eople in Ahmedabad for Namaste Trump rally was behind more coronavirus cases in the state of Gujarat in India,Digiteye India,2020/04/29 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=the-claim-was-that-the-huge-rally-of-eople-in-ahmedabad-for-namaste-trump-rally-was-behind-more-coronavirus-cases-in-the-state-of-gujarat-in-india
A viral video identifies banknotes as the reason for the increase in coronavirus cases in Nigeria.,Dubawa,2020/04/29 ,Nigeria,Misleading,https://www.poynter.org/?ifcn_misinformation=a-viral-video-identifies-banknotes-as-the-reason-for-the-increase-in-coronavirus-cases-in-nigeria
"Walmart, Amazon, Kroger, Target and Costco “have not had any reported (coronavirus) cases in the news.”",PolitiFact,2020/04/29 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=walmart-amazon-kroger-target-and-costco-have-not-had-any-reported-coronavirus-cases-in-the-news
"Walmart, Kroger, Amazon, Target and Costco had no reported cases of coronavirus in the news.",LeadStories,2020/04/28 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=walmart-kroger-amazon-target-and-costco-had-no-reported-cases-of-coronavirus-in-the-news
"Walmart, Amazon, Kroger, Target and Costco stores — while staying open during the COVID-19 pandemic — “have not had any reported cases” of employees contracting the coronavirus.",FactCheck.org,2020/04/28 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=walmart-amazon-kroger-target-and-costco-stores-while-staying-open-during-the-covid-19-pandemic-have-not-had-any-reported-cases-of-employees-contracting-the-cor
Minister of Health claims that only one case of COVID-19 registered in Lithuania.,15min.lt,2020/04/27 ,Lithuania,FALSE,https://www.poynter.org/?ifcn_misinformation=minister-of-health-claims-that-only-one-case-of-covid-19-registered-in-lithuania
Dr. Anthony Fauci “has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”,PolitiFact,2020/04/27 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=dr-anthony-fauci-has-known-for-15-years-that-chloroquine-and-hydroxychloroquine-will-not-only-treat-a-current-case-of-coronavirus-but-prevent-future-cases
