claim,fact-check agency,time,orginated,label,poynter_url
"COVID-19 vaccines caused over 4,000 deaths; COVID-19 survivors can’t get the virus and don’t need to be vaccinated; natural immunity trumps vaccine immunity; spike protein from the vaccines is dangerous.",Science Feedback,2021/05/31 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-caused-over-4000-deaths-covid-19-survivors-cant-get-the-virus-and-dont-need-to-be-vaccinated-natural-immunity-trumps-vaccine-immunity-spike-protein-from-the-vac
Vaccines caused 100.000 deaths in Europe.,AFP,2021/05/31 ,France,MISLEADING,https://www.poynter.org/?ifcn_misinformation=vaccines-caused-100-000-deaths-in-europe
"Pfizer just released a new statement for investors citing they’ve inked a deal with Microsoft to integrate their Pluton processor chip to reduce symptoms associated with the vaccine. In the release, it is stated that receivers of the new vaccine expect reduced fatigue, reduced soreness, heightened awareness, etc.",Vistinomer,2021/05/30 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-just-released-a-new-statement-for-investors-citing-theyve-inked-a-deal-with-microsoft-to-integrate-their-pluton-processor-chip-to-reduce-symptoms-associated-with-the-vaccine-in-the-re
Covid-19 vaccine causes 0.8 percent of deaths within two weeks.,TEMPO,2021/05/28 ,Indonesia,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccine-causes-0-8-percent-of-deaths-within-two-weeks
The number of deaths in May 2021 remained stable when compared to May 2019.,Agência Lupa,2021/05/27 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-number-of-deaths-in-may-2021-remained-stable-when-compared-to-may-2019
A death of a 29-year-old Georgian woman in Iraq was caused by the Pfizer vaccine.,Myth Detector,2021/05/27 ,"Georgia, Iraq",FALSE,https://www.poynter.org/?ifcn_misinformation=a-death-of-a-29-year-old-georgian-woman-in-iraq-was-caused-by-the-pfizer-vaccine
"7,766 deaths and more than 330,000 “adverse reactions” have been reported due to COVID-19 vaccines in Europe.",Maldita.es,2021/05/25 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=7766-deaths-and-more-than-330000-adverse-reactions-have-been-reported-due-to-covid-19-vaccines-in-europe
"COVID-19 vaccines caused as many deaths as the disease in young people, vaers records COVID-19 deaths.",Science Feedback,2021/05/25 ,United States,No Evidence,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-caused-as-many-deaths-as-the-disease-in-young-people-vaers-records-covid-19-deaths
"A video showing a row of people on the ground, wrapped in white shrouds proves that COVID-19 deaths are staged.",Myth Detector,2021/05/25 ,"Georgia, Egypt",Manipulation,https://www.poynter.org/?ifcn_misinformation=a-video-showing-a-row-of-people-on-the-ground-wrapped-in-white-shrouds-proves-that-covid-19-deaths-are-staged
Sweden stopped using PCR tests for diagnosing COVID-19 because tests cannot distinguish between live and dead viruses and provide misleading results.,Myth Detector,2021/05/25 ,"Georgia, Sweden",FALSE,https://www.poynter.org/?ifcn_misinformation=sweden-stopped-using-pcr-tests-for-diagnosing-covid-19-because-tests-cannot-distinguish-between-live-and-dead-viruses-and-provide-misleading-results
The data from the vaccinations in England suggest deaths and side effects from the vaccines are a serious cause for concern.,Ellinika Hoaxes,2021/05/25 ,Greece,Misleading,https://www.poynter.org/?ifcn_misinformation=the-data-from-the-vaccinations-in-england-suggest-deaths-and-side-effects-from-the-vaccines-are-a-serious-cause-for-concern
Video shows medical oxygen being deliberately wasted in India despite a deadly second wave of Covid-19 infections.,AFP,2021/05/24 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-medical-oxygen-being-deliberately-wasted-in-india-despite-a-deadly-second-wave-of-covid-19-infections-2
A small number of coronavirus deaths in Taiwan is because the country does not obey the WHO protocols.,Myth Detector,2021/05/24 ,"Georgia, Taiwan",Manipulation,https://www.poynter.org/?ifcn_misinformation=a-small-number-of-coronavirus-deaths-in-taiwan-is-because-the-country-does-not-obey-the-who-protocols
Vaccines cause 3500 deaths on COVID-19 in Poland.,Demagog,2021/05/22 ,Poland,FAŁSZ,https://www.poynter.org/?ifcn_misinformation=vaccines-cause-3500-deaths-on-covid-19-in-poland
"Wonderful news about the Sinovac vaccine that we expect in 500,000 doses",Vistinomer,2021/05/21 ,"North Macedonia, Indonesia",FALSE,https://www.poynter.org/?ifcn_misinformation=wonderful-news-about-the-sinovac-vaccine-that-we-expect-in-500000-doses-indonesia-was-saved-from-the-pandemic-with-this-vaccine-the-data-so-far-say-that-it-is-98-effective-against-death-and-96-effe
