claim,fact-check agency,time,orginated,label,poynter_url
Says Wisconsin’s in-person election has caused a “surge” in new coronavirus cases,PolitiFact,2020/04/17 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=says-wisconsins-in-person-election-has-caused-a-surge-in-new-coronavirus-cases
People are offering prayers in groups on rooftops despite lockdown. That too when cases of coronavirus in India are continuously increasing.,Newschecker,2020/04/17 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=people-are-offering-prayers-in-groups-on-rooftops-despite-lockdown-that-too-when-cases-of-coronavirus-in-india-are-continuously-increasing-2
The case-death rate was fixed in Turkey on purpose.,Teyit,2020/04/16 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=the-case-death-rate-was-fixed-in-turkey-on-purpose
"In India, this image shows a Tablighi Jamaat member beaten up by Uttar Pradesh Police for misbehaving with a nurse in the Ghaziabad quarantine. He was a COVID-19 suspected case.",Factly,2020/04/16 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=in-india-this-image-shows-a-tablighi-jamaat-member-beaten-up-by-uttar-pradesh-police-for-misbehaving-with-a-nurse-in-the-ghaziabad-quarantine-he-was-a-covid-19-suspected-case
Thailand reports first case of COVID-19 that infected from a dead body.,Sure And Share Center MCOT,2020/04/15 ,Thailand,No evidence,https://www.poynter.org/?ifcn_misinformation=thailand-reports-first-case-of-covid-19-that-infected-from-a-dead-body
A viral image hints that flu cases are counted as coronavirus cases because there are about 24.500 less deaths by flu this year than two years ago.,Correctiv,2020/04/14 ,Germany,Partially false,https://www.poynter.org/?ifcn_misinformation=a-viral-image-hints-that-flu-cases-are-counted-as-coronavirus-cases-because-there-are-about-24-500-less-deaths-by-flu-this-year-than-two-years-ago
"Ghana’s total confirmed cases of coronavirus is 1,064.",GhanaFact,2020/04/14 ,Ghana,FALSE,https://www.poynter.org/?ifcn_misinformation=ghanas-total-confirmed-cases-of-coronavirus-is-1064
An image showcaseing “Lotus Tower” claiming it was visible in Kurunegala night sky on 11th of April.,FactCrescendo,2020/04/14 ,Sri Lanka,FALSE,https://www.poynter.org/?ifcn_misinformation=an-image-showcaseing-lotus-tower-claiming-it-was-visible-in-kurunegala-night-sky-on-11th-of-april
"The news media has tried to pass off one man’s death, attributed to complications from COVID-19, as two separate cases.",FactCheck.org,2020/04/14 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-news-media-has-tried-to-pass-off-one-mans-death-attributed-to-complications-from-covid-19-as-two-separate-cases
"Chinese state media claims Ghana’s coronavirus cases have surpassed 9,000, with over 400 deaths.",GhanaFact,2020/04/13 ,Ghana,FALSE,https://www.poynter.org/?ifcn_misinformation=chinese-state-media-claims-ghanas-coronavirus-cases-have-surpassed-9000-with-over-400-deaths
COVID-19 case in Bettiah Jail.,Vishvas News,2020/04/13 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-case-in-bettiah-jail
A explanation that Costa Rica actually has 855 positive cases of coronavirus.,La Voz de Guanacaste,2020/04/13 ,Costa Rica,FALSE,https://www.poynter.org/?ifcn_misinformation=a-explanation-that-costa-rica-actually-has-855-positive-cases-of-coronavirus
"Department of Health (DOH) Secretary Francisco Duque III on Thursday, April 9, claimed the Philippines has relatively “low” cases of coronavirus, and has done better in containing its spread than other “richer” countries.",Rappler,2020/04/09 ,Philippines,Partially false,https://www.poynter.org/?ifcn_misinformation=department-of-health-doh-secretary-francisco-duque-iii-on-thursday-april-9-claimed-the-philippines-has-relatively-low-cases-of-coronavirus-and-has-done-better-in-containing-its
"The COVID-19 death tool in São Paulo (Brazil) has been reviewed, from 201 confirmed cases to only 26.",Agência Lupa,2020/04/09 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=the-covid-19-death-tool-in-sao-paulo-brazil-has-been-reviewed-from-201-confirmed-cases-to-only-26
A doctor warned about 57 positives cases that should be hidden in Ecuador.,Efecto Cocuyo,2020/04/08 ,"Venezuela, Mexico",FALSE,https://www.poynter.org/?ifcn_misinformation=a-doctor-warned-about-57-positives-cases-that-should-be-hidden-in-ecuador
