claim,fact-check agency,time,orginated,label,poynter_url
“Coronavirus cases are plummeting in India thanks to new rules that promote Ivermectin and hydroxychloroquine”,Science Feedback,2021/05/18 ,"United States, India",No Evidence,https://www.poynter.org/?ifcn_misinformation=coronavirus-cases-are-plummeting-in-india-thanks-to-new-rules-that-promote-ivermectin-and-hydroxychloroquine
"According to official EU data, until 19th of May 2021 there have been 10,570 deaths and 405,259 cases of side effects from COVID-19 vaccines.",Ellinika Hoaxes,2021/05/16 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-official-eu-data-until-19th-of-may-2021-there-have-been-10570-deaths-and-405259-cases-of-side-effects-from-covid-19-vaccines
"Supreme Court of Canada agreed to hear a case accusing Prime Minister Justin Trudeau, Ontario Premier Doug Ford and other civic officials of “crimes against humanity” for implementing public health measures against Covid-19.",AFP,2021/05/13 ,Canada,FALSE,https://www.poynter.org/?ifcn_misinformation=supreme-court-of-canada-agreed-to-hear-a-case-accusing-prime-minister-justin-trudeau-ontario-premier-doug-ford-and-other-civic-officials-of-crimes-against-humanity-for-implementing
60% of all new COVID-19 cases are among people who have been vaccinated,StopFake.org,2021/05/08 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=60-of-all-new-covid-19-cases-are-among-people-who-have-been-vaccinated
"COVID-19 cases have proliferated over Taiwan. As of May April, 44 cases in Taoyuan, 24 cases in New Taipei City.",Taiwan FactCheck Center,2021/05/06 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-cases-have-proliferated-over-taiwan-as-of-may-april-44-cases-in-taoyuan-24-cases-in-new-taipei-city
"The cause of the oxygen crisis in India is gas line leaks in hospitals, not a spike in Covid-19 cases.",TEMPO,2021/05/05 ,"Indonesia, India",Misleading,https://www.poynter.org/?ifcn_misinformation=the-cause-of-the-oxygen-crisis-in-india-is-gas-line-leaks-in-hospitals-not-a-spike-in-covid-19-cases
"After vaccination, Seychelles reported a record number of new cases.",VoxCheck,2021/05/05 ,"Ukraine, Seychelles",MISLEADING,https://www.poynter.org/?ifcn_misinformation=after-vaccination-seychelles-reported-a-record-number-of-new-cases
60% of new COVID-19 cases are among vaccinated.,VoxCheck,2021/05/04 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=60-of-new-covid-19-cases-are-among-vaccinated
"Photo of a 1,500-bed hospital set up to cope with surging Covid-19 cases in the northern Indian city of Lucknow.",AFP,2021/04/29 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-of-a-1500-bed-hospital-set-up-to-cope-with-surging-covid-19-cases-in-the-northern-indian-city-of-lucknow
Video in which health workers complain that COVID-19 cases are being invented in a hospital in Mexico,Maldita.es,2021/04/29 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=video-in-which-health-workers-complain-that-covid-19-cases-are-being-invented-in-a-hospital-in-mexico
Switzerland does not have COVID-19 cases because it has offices of international organizations.,VoxCheck,2021/04/28 ,"Ukraine, Switzerland",FALSE,https://www.poynter.org/?ifcn_misinformation=switzerland-does-not-have-covid-19-cases-because-it-has-offices-of-international-organizations
A video that shows doctors celebrating proves that TV news about rising COVID-19 cases and deaths are false.,Agência Lupa,2021/04/28 ,Brazil,Out of Context,https://www.poynter.org/?ifcn_misinformation=a-video-that-shows-doctors-celebrating-proves-that-tv-news-about-rising-covid-19-cases-and-deaths-are-false
Flu cases have fallen dramatically since 2020,AFP,2021/04/28 ,New Zealand,Misleading,https://www.poynter.org/?ifcn_misinformation=flu-cases-have-fallen-dramatically-since-2020
"Despite the absence of mask obligation, vaccination, curfew, and restrictions in Japan, the number of cases is less than in Turkey.",Doğruluk Payı,2021/04/27 ,"Turkey, Japan",FALSE,https://www.poynter.org/?ifcn_misinformation=despite-the-absence-of-mask-obligation-vaccination-curfew-and-restrictions-in-japan-the-number-of-cases-is-less-than-in-turkey
"Amid a rapidly rising COVID-19 active case count in India, a message beginning with “Anyone requiring Plasma for Covid treatment” along with a list of approximately 29 alleged plasma donor names and numbers is circulating on Whatsapp.",Newschecker,2021/04/26 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=amid-a-rapidly-rising-covid-19-active-case-count-in-india-a-message-beginning-with-anyone-requiring-plasma-for-covid-treatment-along-with-a-list-of-approximately-29-alleged-plasma-d
