claim,fact-check agency,time,orginated,label,poynter_url
Staged epidemic – Cases of the disease are known only from the media and from stories. The death toll remains unchanged. People are more afraid of fines (…),Vistinomer,2020/10/22 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=staged-epidemic-cases-of-the-disease-are-known-only-from-the-media-and-from-stories-the-death-toll-remains-unchanged-people-are-more-afraid-of-fines
The World Health Organization confirmed that the coronavirus is no more deadly or dangerous than seasonal flu,Science Feedback,2020/10/20 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-world-health-organization-confirmed-that-the-coronavirus-is-no-more-deadly-or-dangerous-than-seasonal-flu
"The current mortality rate of the new coronavirus in Japan is one death per 10,000,000 people.",BuzzFeed Japan,2020/10/20 ,Japan,FALSE,https://www.poynter.org/?ifcn_misinformation=the-current-mortality-rate-of-the-new-coronavirus-in-japan-is-one-death-per-10000000-people
The United States is on track for a lower death rate in 2020 despite the COVID-19 pandemic,AAP FactCheck,2020/10/19 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-united-states-is-on-track-for-a-lower-death-rate-in-2020-despite-the-covid-19-pandemic
Anthony Fauci co-authored a study published in 2008 showing that Spanish flu deaths were due to bacterial pneumonia from wearing face masks,Science Feedback,2020/10/19 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=anthony-fauci-co-authored-a-study-published-in-2008-showing-that-spanish-flu-deaths-were-due-to-bacterial-pneumonia-from-wearing-face-masks
"Mask, that devilish instrument, now dominates everywhere, slowly entering everywhere in the Orthodox Church, you can see, bishops, deacons, priests and laymen exclusively in masks, which are a demonic invention. Consequently, the devil has entered the minds of some priests and has possessed them, what a shame!",Vistinomer,2020/10/19 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=mask-that-devilish-instrument-now-dominates-everywhere-slowly-entering-everywhere-in-the-orthodox-church-you-can-see-bishops-deacons-priests-and-laymen-exclusively-in-masks-which-are-a-demonic-2
The WHO has finally confirmed that the coronavirus is no more deadly than seasonal flu,Newtral.es,2020/10/19 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-who-has-finally-confirmed-that-the-coronavirus-is-no-more-deadly-than-seasonal-flu
WHO did not say that COVID-19 virus has become deadly and will kill anyone in 3 days,Factly,2020/10/18 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=who-did-not-say-that-covid-19-virus-has-become-deadly-and-will-kill-anyone-in-3-days
The World Doctors Alliance claims that COVID-19 is a type of flu and is not a pandemic; that PCR tests are up to 94% false positive; that only 98 COVID-19 related deaths have been reported in Ireland,Science Feedback,2020/10/16 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-world-doctors-alliance-claims-that-covid-19-is-a-type-of-flu-and-is-not-a-pandemic-that-pcr-tests-are-up-to-94-false-positive-that-only-98-covid-19-related-deaths-have-been-reported-in-ireland
Unconfirmed tallies of COVID-19 related deaths,AFP,2020/10/16 ,Uruguay,Misleading,https://www.poynter.org/?ifcn_misinformation=unconfirmed-tallies-of-covid-19-related-deaths
WHO estimates of the number of people infected with the new coronavirus show that it is no more dangerous or deadly than the flu.,AFP,2020/10/14 ,Switzerland,FALSE,https://www.poynter.org/?ifcn_misinformation=who-estimates-of-the-number-of-people-infected-with-the-new-coronavirus-show-that-it-is-no-more-dangerous-or-deadly-than-the-flu
A Facebook post claims to show there are no excess deaths caused by COVID-19.,AFP,2020/10/12 ,France,MIsleading,https://www.poynter.org/?ifcn_misinformation=a-facebook-post-claims-to-show-there-are-no-excess-deaths-caused-by-covid-19
"In a letter signed by top medical professional around the world, all of them take a strong stance against lockdowns as a public health measure to deal with COVID-19.",Ellinika Hoaxes,2020/10/07 ,Greece,MISLEADING,https://www.poynter.org/?ifcn_misinformation=in-a-letter-signed-by-top-medical-professional-around-the-world-all-of-them-take-a-strong-stance-against-lockdowns-as-a-public-health-measure-to-deal-with-covid-19
The World Health Organisation indirectly admitted that the death rate of COVID-19 is the same as the one for the flu.,Ellinika Hoaxes,2020/10/07 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=the-world-health-organisation-indirectly-admitted-that-the-death-rate-of-covid-19-is-the-same-as-the-one-for-the-flu
The WHO confirmed Donald Trumps remarks that lockdown measures are detrimental in the effort to deal with the COVID-19 pandemic.,Ellinika Hoaxes,2020/10/07 ,Greece,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-who-confirmed-donald-trumps-remarks-that-lockdown-measures-are-detrimental-in-the-effort-to-deal-with-the-covid-19-pandemic
