claim,fact-check agency,time,orginated,label,poynter_url
5G technology is responsible for the increasing number of deaths from COVID-19.,Ellinika Hoaxes,2020/04/05 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=5g-technology-is-responsible-for-the-increasing-number-of-deaths-from-covid-19
There are no COVID-19 deaths in Israel as they found a cure for COVID-19 – a mixture of lemon and baking soda.,Factly,2020/04/05 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=there-are-no-covid-19-deaths-in-israel-as-they-found-a-cure-for-covid-19-a-mixture-of-lemon-and-baking-soda
Government and media hides death and coffins in a parking lot in Spain.,Newtral.es,2020/04/05 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=government-and-media-hides-death-and-coffins-in-a-parking-lot-in-spain
A video that shows dead bodies being taken away in a convoy of cars is from a hospital in Iran.,Newschecker,2020/04/04 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=a-video-that-shows-dead-bodies-being-taken-away-in-a-convoy-of-cars-is-from-a-hospital-in-iran
"After revision, São Paulo state registers only 26 deaths by COVID-19.",Aos Fatos,2020/04/04 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=after-revision-sao-paulo-state-registers-only-26-deaths-by-covid-19
"Portugal has officially announced the death of a 14-year-old boy from COVID-19, although he is an athlete and has had no health problems.",Misbar,2020/04/04 ,Portugal,FALSE,https://www.poynter.org/?ifcn_misinformation=portugal-has-officially-announced-the-death-of-a-14-year-old-boy-from-covid-19-although-he-is-an-athlete-and-has-had-no-health-problems
A video that shows dead bodies being taken away in a convoy of cars is from a hospital in Iran.,Newschecker,2020/04/04 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=a-video-that-shows-dead-bodies-being-taken-away-in-a-convoy-of-cars-is-from-a-hospital-in-iran-2
"Ron Johnson said Americans should go back to work, because “death is an unavoidable part of life.”",PolitiFact,2020/04/03 ,United States,Half True,https://www.poynter.org/?ifcn_misinformation=ron-johnson-said-americans-should-go-back-to-work-because-death-is-an-unavoidable-part-of-life
News of The death of Two Girls Infected With coronavirus In Northern Syria?,Misbar,2020/04/03 ,"Middle East, North Africa",Suspicions,https://www.poynter.org/?ifcn_misinformation=news-of-the-death-of-two-girls-infected-with-coronavirus-in-northern-syria
A blog published a report claiming the Nigerian President’s Chief of Staff was dead; further naming their source as Dr. Kemi Olunloye.,Dubawa,2020/04/03 ,Nigeria,False,https://www.poynter.org/?ifcn_misinformation=a-blog-published-a-report-claiming-the-nigerian-presidents-chief-of-staff-was-dead-further-naming-their-source-as-dr-kemi-olunloye
"Dozens of dead bodies are stacked at Lenox Hill Hospital in NYC, and the media don’t want to show this tragic image of the pandemic.",AFP,2020/04/03 ,France,False,https://www.poynter.org/?ifcn_misinformation=dozens-of-dead-bodies-are-stacked-at-lenox-hill-hospital-in-nyc-and-the-media-dont-want-to-show-this-tragic-image-of-the-pandemic
Video of a train carrying the trucks with essential goods during the current lockdown in India. It’s a “brilliant idea” by Modi’s government.,Factly,2020/04/03 ,India,False,https://www.poynter.org/?ifcn_misinformation=video-of-a-train-carrying-the-trucks-with-essential-goods-during-the-current-lockdown-in-india-its-a-brilliant-idea-by-modis-government
Video of kids from Italy yelling at stars assuming them to be their dead mother.,FactCrescendo,2020/04/02 ,India,False,https://www.poynter.org/?ifcn_misinformation=video-of-kids-from-italy-yelling-at-stars-assuming-them-to-be-their-dead-mother
"A video of dead bodies in black bags allegedly from hospitals in Madrid, Barcelona or New York.",Maldita.es,2020/04/02 ,"Spain, Ecuador, United States",False,https://www.poynter.org/?ifcn_misinformation=a-video-of-dead-bodies-in-black-bags-allegedly-from-hospitals-in-madrid-barcelona-or-new-york
"Hit-run deaths are counted as COVID-19 deaths in São Paulo, Brazil.",Aos Fatos,2020/04/02 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=hit-run-deaths-are-counted-as-covid-19-deaths-in-sao-paulo-brazil
