claim,fact-check agency,time,orginated,label,poynter_url
Facebook post that compares deaths in Italy during coronavirus pandemie with deaths during seasonal flu outbursts from 2014 to 2017. The post says that during 2014 seasonal flu outburst 375 000 people died in Italy and it was the real problem and coronavirus deaths compared to this aren’t serious.,Delfi Melo Detektorius (Lie Detector),2020/04/02 ,Lithuania,FALSE,https://www.poynter.org/?ifcn_misinformation=facebook-post-that-compares-deaths-in-italy-during-coronavirus-pandemie-with-deaths-during-seasonal-flu-outbursts-from-2014-to-2017-the-post-says-that-during-2014-seasonal-flu-outburst-375-000-people
"The are no COVID-19 deaths in Israel as they found a cure for COVID-19, a mixture of lemon and baking soda.",Factly,2020/04/02 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-are-no-covid-19-deaths-in-israel-as-they-found-a-cure-for-covid-19-a-mixture-of-lemon-and-baking-soda
People in Italy are throwing money on the road because they are saddened by the fact that all the money in the world could not save their dear ones.,FactCrescendo,2020/04/01 ,India,False,https://www.poynter.org/?ifcn_misinformation=people-in-italy-are-throwing-money-on-the-road-because-they-are-saddened-by-the-fact-that-all-the-money-in-the-world-could-not-save-their-dear-ones
Video of a train carrying the trucks with essential goods during the current lockdown in the country. It’s a brilliant idea by Modi’s government.,Factly,2020/04/01 ,India,False,https://www.poynter.org/?ifcn_misinformation=video-of-a-train-carrying-the-trucks-with-essential-goods-during-the-current-lockdown-in-the-country-its-a-brilliant-idea-by-modis-government
Video of dead bodies being piled up in Italy due to COVID-19.,Factly,2020/04/01 ,India,False,https://www.poynter.org/?ifcn_misinformation=video-of-dead-bodies-being-piled-up-in-italy-due-to-covid-19
A popular YouTube video is claiming coronavirus “numbers are false”,Détecteur de rumeurs,2020/04/01 ,"Canada, France",FALSE,https://www.poynter.org/?ifcn_misinformation=a-popular-youtube-video-is-claiming-coronavirus-numbers-are-false-covid-19-deaths-would-be-deaths-by-other-causes-and-mortality-rate-would-be-a-non-issue
People in Italy have thrown all of their money on the roads outside saying that this money is useless to save them from death.,Newschecker,2020/04/01 ,India,False,https://www.poynter.org/?ifcn_misinformation=people-in-italy-have-thrown-all-of-their-money-on-the-roads-outside-saying-that-this-money-is-useless-to-save-them-from-death-2
People in Italy have thrown all of their money on the roads outside saying that this money is useless to save them from death.,Newschecker,2020/04/01 ,India,False,https://www.poynter.org/?ifcn_misinformation=people-in-italy-have-thrown-all-of-their-money-on-the-roads-outside-saying-that-this-money-is-useless-to-save-them-from-death
Italians threw away their currency on the streets due to COVID-19 deaths.,BOOM FactCheck,2020/04/01 ,India,False,https://www.poynter.org/?ifcn_misinformation=italians-threw-away-their-currency-on-the-streets-due-to-covid-19-deaths
Italian TV host was moved by the reporting of a young child death due to COVID-19.,Ellinika Hoaxes,2020/03/31 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=italian-tv-host-was-moved-by-the-reporting-of-a-young-child-death-due-to-covid-19
"No deaths have been reported in Israel due to COVID-19 because they have found a cure for the disease. A solution of hot water, baking soda and lemon is the cure for COVID-19.",FactCrescendo,2020/03/31 ,India,False,https://www.poynter.org/?ifcn_misinformation=no-deaths-have-been-reported-in-israel-due-to-covid-19-because-they-have-found-a-cure-for-the-disease-a-solution-of-hot-water-baking-soda-and-lemon-is-the-cure-for-covid-19
"Israel has zero death toll during the COVID-19 pandemic because every Israeli drink hot lemon green tea, which can kill coronavirus.",Taiwan FactCheck Center,2020/03/31 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=israel-has-zero-death-toll-during-the-covid-19-pandemic-because-every-israeli-drink-hot-lemon-green-tea-which-can-kill-coronavirus
Big Pharma is behind COVID-19 deaths.,LeadStories,2020/03/30 ,United States,False,https://www.poynter.org/?ifcn_misinformation=big-pharma-is-behind-covid-19-deaths
Video of dead bodies being thrown into a mass grave in Italy.,Factly,2020/03/30 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-dead-bodies-being-thrown-into-a-mass-grave-in-italy
This picture shows trucks carrying dead bodies of COVID-19 victims and the accompanying post implies it is in Italy.,Full Fact,2020/03/30 ,United Kingdom,Partially false,https://www.poynter.org/?ifcn_misinformation=this-picture-shows-trucks-carrying-dead-bodies-of-covid-19-victims-and-the-accompanying-post-implies-it-is-in-italy
