claim,fact-check agency,time,orginated,label,poynter_url
Janta curfew or nationwide for 14 hours will break the chain of coronavirus spread and see a reduction of 40% of cases.,India Today,2020/03/21 ,India,False,https://www.poynter.org/?ifcn_misinformation=janta-curfew-or-nationwide-for-14-hours-will-break-the-chain-of-coronavirus-spread-and-see-a-reduction-of-40-of-cases
A post claims that there are no cases of the new coronavirus in Russia.,Observador,2020/03/20 ,Portugal,False,https://www.poynter.org/?ifcn_misinformation=a-post-claims-that-there-are-no-cases-of-the-new-coronavirus-in-russia
A WhatsApp message resembling an Nigerian CDC circular says Nigeria has not placed a travel ban or provided quarantine measures for travellers from countries with coronavirus cases.,Dubawa,2020/03/20 ,Nigeria,Mostly false,https://www.poynter.org/?ifcn_misinformation=a-whatsapp-message-resembling-an-nigerian-cdc-circular-says-nigeria-has-not-placed-a-travel-ban-or-provided-quarantine-measures-for-travellers-from-countries-with-coronavirus-cases
"The PCR tests have a false result in 30 to 50 percent of cases, they are not reliable.",Correctiv,2020/03/20 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=the-pcr-tests-have-a-false-result-in-30-to-50-percent-of-cases-they-are-not-reliable
For coronavirus cases “in the U.S. 38% of those hospitalized are under 35.”,PolitiFact,2020/03/19 ,United States,Mostly false,https://www.poynter.org/?ifcn_misinformation=for-coronavirus-cases-in-the-u-s-38-of-those-hospitalized-are-under-35
Add ‘ICE’ (in case of emergency) to your phone contacts so paramedics will know who to call. Old chain letter on Facebook going viral again during the coronavirus epidemic.,TjekDet.dk,2020/03/19 ,Denmark,FALSE,https://www.poynter.org/?ifcn_misinformation=add-ice-in-case-of-emergency-to-your-phone-contacts-so-paramedics-will-know-who-to-call-old-chain-letter-on-facebook-going-viral-again-during-the-coronavirus-epidemic
Staff of two Mumbai hotels have COVID-positive cases.,BOOM FactCheck,2020/03/17 ,India,False,https://www.poynter.org/?ifcn_misinformation=staff-of-two-mumbai-hotels-have-covid-positive-cases
The danger of contracting the new coronavirus is extremly low for people living in Greece. Even in cases of infection the risk of transmiting the virus to other people or having serious complications is extremely low.,Ellinika Hoaxes,2020/03/17 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=the-danger-of-contracting-the-new-coronavirus-is-extremly-low-for-people-living-in-greece-even-in-cases-of-infection-the-risk-of-transmiting-the-virus-to-other-people-or-having-serious-complications
"30 cases of new coronavirus in the city of Barranquilla, in Colombia.",La Silla Vacía,2020/03/16 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=30-cases-of-new-coronavirus-in-the-city-of-barranquilla-in-colombia
"Details of three coronavirus positive cases reported in Kothapet (Hyderabad, India).",Factly,2020/03/16 ,India,False,https://www.poynter.org/?ifcn_misinformation=details-of-three-coronavirus-positive-cases-reported-in-kothapet-hyderabad-india
Video shows the arrest of the first coronavirus case in Jordan.,Misbar,2020/03/16 ,"Middle East, North Africa",False,https://www.poynter.org/?ifcn_misinformation=video-shows-the-arrest-of-the-first-coronavirus-case-in-jordan
"There are 30 cases of COVID-19 in Barranquilla, but the government is hiding them.",Colombiacheck,2020/03/15 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=there-are-30-cases-of-covid-19-in-barranquilla-but-the-government-is-hiding-them
Guatemalan Ministry of Health is hiding a COVID-19 case in a hospital in the city of Amatitlán.,Agencia Ocote,2020/03/15 ,Guatemala,False,https://www.poynter.org/?ifcn_misinformation=guatemalan-ministry-of-health-is-hiding-a-covid-19-case-in-a-hospital-in-the-city-of-amatitlan
A situation update allegedly from Kenya’s Citizen TV stating the number of COVID-19 cases.,PesaCheck,2020/03/15 ,"Kenya, East Africa",False,https://www.poynter.org/?ifcn_misinformation=a-situation-update-allegedly-from-kenyas-citizen-tv-stating-the-number-of-covid-19-cases
"The Greek government and parliament knew about the new coronavirus pandemic before it occured and thus, in the summer of 2019, rushed to make the new penal codes instructions regarding the protective measures in case of a disease outbreak official.",Ellinika Hoaxes,2020/03/13 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=the-greek-government-and-parliament-knew-about-the-new-coronavirus-pandemic-before-it-occured-and-thus-in-the-summer-of-2019-rushed-to-make-the-new-penal-codes-instructions-regarding-the-protective
