claim,fact-check agency,time,orginated,label,poynter_url
"Alberto Fernández, president of Argentina",Chequeado,2020/04/24 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=alberto-fernandez-president-of-argentina-of-the-total-deaths-85-are-people-over-65-years
Singapore defeated the coronavirus in just 20 days without a single death.,VoxCheck,2020/04/24 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=singapore-defeated-the-coronavirus-in-just-20-days-without-a-single-death
“We’ve still had more deaths to the flu this year than we’ve had COVID-19.”,PolitiFact,2020/04/24 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=weve-still-had-more-deaths-to-the-flu-this-year-than-weve-had-covid-19
A video has been viewed thousands of times in multiple Facebook posts alongside a claim it shows police shooting a man dead at a COVID-19 checkpoint in the Philippines.,AFP,2020/04/24 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-has-been-viewed-thousands-of-times-in-multiple-facebook-posts-alongside-a-claim-it-shows-police-shooting-a-man-dead-at-a-covid-19-checkpoint-in-the-philippines
"Image of ideal social distancing being followed in a market in Aizwal, India.",FactCrescendo,2020/04/24 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=image-of-ideal-social-distancing-being-followed-in-a-market-in-aizwal-india
"In a speech, Italian politician Vittorio Sgarbi say there are not 25.000 deaths in Italy – 96 percent of the deceased died of other causes.",Correctiv,2020/04/24 ,Germany,No evidence,https://www.poynter.org/?ifcn_misinformation=in-a-speech-italian-politician-vittorio-sgarbi-say-there-are-not-25-000-deaths-in-italy-96-percent-of-the-deceased-died-of-other-causes
COVID-19 deaths in the Brazilian state of São Paulo fell after audits conducted by the new minister of Health.,Aos Fatos,2020/04/23 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-deaths-in-the-brazilian-state-of-sao-paulo-fell-after-audits-conducted-by-the-new-minister-of-health
The US hospitals inflate the number of COVID-19 cases and deaths so they can receive more money.,VoxCheck,2020/04/23 ,"Ukraine, United States",No evidence,https://www.poynter.org/?ifcn_misinformation=the-us-hospitals-inflate-the-number-of-covid-19-cases-and-deaths-so-they-can-receive-more-money
Image of a critically ill COVID-19 infected woman hugging her child for the last time before her death,Factly,2020/04/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=image-of-a-critically-ill-covid-19-infected-woman-hugging-her-child-for-the-last-time-before-her-death-2
"567 positive cases and 39 deaths from COVID-19 were recorded in Mali on April 13, 2020.",PesaCheck,2020/04/22 ,Mali,FALSE,https://www.poynter.org/?ifcn_misinformation=567-positive-cases-and-39-deaths-from-covid-19-were-recorded-in-mali-on-april-13-2020
Colombia is the country with less cases and deaths for coronavirus per inhabitant in America.,La Silla Vacía,2020/04/22 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=colombia-is-the-country-with-less-cases-and-deaths-for-coronavirus-per-inhabitant-in-america
Video of Muslim leader being accidentally shot dead during a celebratory firing after he recovered from COVID-19 in Pakistan.,Factly,2020/04/22 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-muslim-leader-being-accidentally-shot-dead-during-a-celebratory-firing-after-he-recovered-from-covid-19-in-pakistan
"U.S. House Speaker Nancy Pelosi was in Wuhan, China, in time to release the novel coronavirus and sabotage the U.S.-China trade deal.",LeadStories,2020/04/22 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=u-s-house-speaker-nancy-pelosi-was-in-wuhan-china-in-time-to-release-the-novel-coronavirus-and-sabotage-the-u-s-china-trade-deal
COVID-19 deaths in Northern Ireland 50% higher than Ireland.,FactCheckNI,2020/04/22 ,"United Kingdom, Northern Ireland",No Evidence,https://www.poynter.org/?ifcn_misinformation=covid-19-deaths-in-northern-ireland-50-higher-than-ireland
A YouTube chanel and a blog was created to promote the idea that NATO troops are leaving Lithuania due to governments inability to deal with the COVID-19 pandemic,15min.lt,2020/04/21 ,Lithuania,FALSE,https://www.poynter.org/?ifcn_misinformation=a-youtube-chanel-and-a-blog-was-created-to-promote-the-idea-that-nato-troops-are-leaving-lithuania-due-to-governments-inability-to-deal-with-the-covid-19-pandemic
