claim,fact-check agency,time,orginated,label,poynter_url
"There is a new case of coronavirus in Latacunga, Ecuador.",Ecuador Chequea,2020/03/01 ,Ecuador,False,https://www.poynter.org/?ifcn_misinformation=there-is-a-new-case-of-coronavirus-in-latacunga-ecuador
Health Ministry in Ecuador confirms three new cases of coronavirus.,Ecuador Chequea,2020/02/29 ,Ecuador,False,https://www.poynter.org/?ifcn_misinformation=health-ministry-in-ecuador-confirms-three-new-cases-of-coronavirus
A video of chaos in a shop claims people are panicking after the first confirmed case of coronavirus in Lithuania.,15min.lt,2020/02/28 ,Lithuania,False,https://www.poynter.org/?ifcn_misinformation=a-video-of-chaos-in-a-shop-claims-people-are-panicking-after-the-first-confirmed-case-of-coronavirus-in-lithuania
"“Spanish newspaper ABC reports there are two possible COVID-19 cases in Gines and Benecazón (Seville, Spain).",Maldita.es,2020/02/28 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=spanish-newspaper-abc-reports-there-are-two-possible-covid-19-cases-in-gines-and-benecazon-seville-spain
A case of coronavirus in the Argentine province of Santiago del Estero was confirmed.,Chequeado,2020/02/27 ,Argentina,False,https://www.poynter.org/?ifcn_misinformation=a-case-of-coronavirus-in-the-argentine-province-of-santiago-del-estero-was-confirmed
A case of coronavirus in the Argentine province of Chaco was confirmed.,Chequeado,2020/02/27 ,Argentina,False,https://www.poynter.org/?ifcn_misinformation=a-case-of-coronavirus-in-the-argentine-province-of-chaco-was-confirmed
There is a new case of COVID-19 in Sacedón (Spain).,Maldita.es,2020/02/27 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=there-is-a-new-case-of-covid-19-in-sacedon-spain
Iran’s deputy Health Minister,Factnameh,2020/02/27 ,Iran,Misleading,https://www.poynter.org/?ifcn_misinformation=irans-deputy-health-minister-this-year-we-have-had-13200-flu-cases-which-caused-the-death-of-108-people-our-population-is-a-fourth-of-the-u-s-population-last-year-they-had-28-million-fl
El Pais said there is a possible case of coronavirus at the hospital Gregorio Marañón in Spain.,Maldita.es,2020/02/27 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=el-pais-said-there-is-a-possible-case-of-coronavirus-at-the-hospital-gregorio-maranon-in-spain
An article in El Pais says there is a case of coronavirus at the School of Architecture of Madrid.,Maldita.es,2020/02/27 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=an-article-in-el-pais-says-there-is-a-case-of-coronavirus-at-the-school-of-architecture-of-madrid
"Honduras’s first confirmed case traveled to Taiwan earlier, which means there is a severe community transmission in Taiwan.",Taiwan FactCheck Center,2020/02/27 ,Taiwan,False,https://www.poynter.org/?ifcn_misinformation=hondurass-first-confirmed-case-traveled-to-taiwan-earlier-which-means-there-is-a-severe-community-transmission-in-taiwan
"Honduras’s first confirmed case traveled to Taiwan earlier, which means there is a severe community transmission in Taiwan.",Taiwan FactCheck Center,2020/02/27 ,Taiwan,False,https://www.poynter.org/?ifcn_misinformation=hondurass-first-confirmed-case-traveled-to-taiwan-earlier-which-means-there-is-a-severe-community-transmission-in-taiwan-2
First case of coronavirus in Alcalá de Henares (Madrid).,Maldita.es,2020/02/27 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=first-case-of-coronavirus-in-alcala-de-henares-madrid
"Two cases are confirmed of coronavirus in Huelva, Andalucía (2/26/20)",Newtral.es,2020/02/26 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=two-cases-are-confirmed-of-coronavirus-in-huelva-andalucia-2-26-20
New cases of coronavirus in Madrid are linked to two universities and a club.,Newtral.es,2020/02/26 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=new-cases-of-coronavirus-in-madrid-are-linked-to-two-universities-and-a-club-2
