claim,fact-check agency,time,orginated,label,poynter_url
IPhoto shows people falling dead on Italian streets from COVID-19.,LeadStories,2020/03/22 ,United States,False,https://www.poynter.org/?ifcn_misinformation=iphoto-shows-people-falling-dead-on-italian-streets-from-covid-19
Croatia to be put in “total quarantine” due to secret deal between authorities and the Red Cross.,Faktograf,2020/03/21 ,Croatia,False,https://www.poynter.org/?ifcn_misinformation=croatia-to-be-put-in-total-quarantine-due-to-secret-deal-between-authorities-and-the-red-cross
Image claims that dead bodies from Italy are kept in a room.,FactCrescendo,2020/03/21 ,Sri Lanka,False,https://www.poynter.org/?ifcn_misinformation=image-claims-that-dead-bodies-from-italy-are-kept-in-a-room
Video of Canadian PM Justin Trudeau’s wife who is suffering from COVID-19.,India Today,2020/03/21 ,India,False,https://www.poynter.org/?ifcn_misinformation=video-of-canadian-pm-justin-trudeaus-wife-who-is-suffering-from-covid-19
Sophie Trudeau is sharing her COVID-19 experience.,BOOM FactCheck,2020/03/21 ,India,False,https://www.poynter.org/?ifcn_misinformation=sophie-trudeau-is-sharing-her-covid-19-experience
"The death of Kobe Bryant overshadowed the news that an American drugmaker was hustling to make a vaccine for coronavirus, and 200 people died of COVID-19 in August 2019 in the USA.",Taiwan FactCheck Center,2020/03/21 ,"Taiwan, United States",Partially false,https://www.poynter.org/?ifcn_misinformation=the-death-of-kobe-bryant-overshadowed-the-news-that-an-american-drugmaker-was-hustling-to-make-a-vaccine-for-coronavirus-and-200-people-died-of-covid-19-in-august-2019-in-the-usa
"A WhatsApp video claims that the lady shown is the wife of Canada’s PM Justin Trudeau. In the viral video, a lady can be seen describing her improved condition because of medication and also warns to not take chances.",Newschecker,2020/03/21 ,India,False,https://www.poynter.org/?ifcn_misinformation=a-whatsapp-video-claims-that-the-lady-shown-is-the-wife-of-canadas-pm-justin-trudeau-in-the-viral-video-a-lady-can-be-seen-describing-her-improved-condition-because-of-medication-and-also-w
A photo of coffins of dead people as a result of the new coronavirus.,La Silla Vacía,2020/03/20 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=a-photo-of-coffins-of-dead-people-as-a-result-of-the-new-coronavirus-2
This graph compares coronavirus deaths with other diseases.,Chequeado,2020/03/20 ,Argentina,Misleading,https://www.poynter.org/?ifcn_misinformation=this-graph-compares-coronavirus-deaths-with-other-diseases
Photo shows row of coffins in Italy. Claims that this is how Bergamo in Italy deals with the dead from the virus.,15min.lt,2020/03/19 ,Lithuania,False,https://www.poynter.org/?ifcn_misinformation=photo-shows-row-of-coffins-in-italy-claims-that-this-is-how-bergamo-in-italy-deals-with-the-dead-from-the-virus
"A sensationalist headline, misleading readers",Vistinomer,2020/03/18 ,North Macedonia,false and misleading,https://www.poynter.org/?ifcn_misinformation=a-sensationalist-headline-mislieading-readers-disturbing-video-a-proof-that-only-today-there-are-349-dead-in-italy-stay-at-home
"Audio allegedly from a CEO of a major hospital in São Paulo, Brazil, gives a higher number of deaths from coronavirus than officially announced.",Estadão Verifica,2020/03/18 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=audio-allegedly-from-a-ceo-of-a-major-hospital-in-sao-paulo-brazil-gives-a-higher-number-of-deaths-from-coronavirus-than-officially-announced
President Trump’s use of data for deaths from swine flu and seasonal flu.,Washington Post Fact-Checker,2020/03/17 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=president-trumps-use-of-data-for-deaths-from-swine-flu-and-seasonal-flu
“U.S. deaths since 1/22/20,PolitiFact,2020/03/17 ,United States,Mostly false,https://www.poynter.org/?ifcn_misinformation=u-s-deaths-since-1-22-20-covid-19-27-flu-4700-abortion-118000
"Genefir Haller, the woman who voluntereed to try one of the COVID-19 vaccines, is dead.",Fatabyyano,2020/03/17 ,"Middle East, North Africa",FALSE,https://www.poynter.org/?ifcn_misinformation=genefir-haller-the-woman-who-voluntereed-to-try-one-of-the-covid-19-vaccines-is-dead
