claim,fact-check agency,time,orginated,label,poynter_url
A claim that COVID-19 would have a deadline of “maximal infection” until April 3 in Brazil.,Estadão Verifica,2020/03/30 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=a-claim-that-covid-19-would-have-a-deadline-of-maximal-infection-until-april-3-in-brazil
The number of deaths from the novel coronavirus is tiny in comparison to the other causes of deaths.,VoxCheck,2020/03/30 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-number-of-deaths-from-the-novel-coronavirus-is-tiny-in-comparison-to-the-other-causes-of-deaths
The Spanish government stopped counting the dead from COVID-19 between March 6 and 9.,Newtral.es,2020/03/29 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=the-spanish-government-stopped-counting-the-dead-from-covid-19-between-march-6-and-9
COVID-19 not being blamed for deaths due to unrelated causes.,LeadStories,2020/03/29 ,United States,False,https://www.poynter.org/?ifcn_misinformation=covid-19-not-being-blamed-for-deaths-due-to-unrelated-causes
Tire repairer who died in a work accident was included in the death figures for COVID-19.,Aos Fatos,2020/03/29 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=tire-repairer-who-died-in-a-work-accident-was-included-in-the-death-figures-for-covid-19
Video of dead bodies being thrown into a mass grave in Italy.,Factly,2020/03/29 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-dead-bodies-being-thrown-into-a-mass-grave-in-italy-2
Brazilian Ministry of Health hinted that relatives of COVID-19 victims should doubt the death certificates.,Aos Fatos,2020/03/29 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=brazilian-ministry-of-health-hinted-that-relatives-of-covid-19-victims-should-doubt-the-death-certificates
The viral text message claims that the chemical substances (methylxanthines) required to cure COVID-19 can be found in tea. Dr. Li Wenliang had found this cure while researching about coronavirus before his death.,FactCrescendo,2020/03/28 ,India,False,https://www.poynter.org/?ifcn_misinformation=the-viral-text-message-claims-that-the-chemical-substances-methylxanthines-required-to-cure-covid-19-can-be-found-in-tea-dr-li-wenliang-had-found-this-cure-while-researching-about-coronavirus-befo
Sao Paulo governor’s decree artificially raises the number of COVID-19 deaths.,Estadão Verifica,2020/03/28 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=sao-paulo-governors-decree-artificially-raises-the-number-of-covid-19-deaths
A video claims to be of Canadian Prime Minister Justin Trudeau’s wife Sophie Grégoire Trudeau who is infected with coronavirus.,FactCrescendo,2020/03/27 ,India,False,https://www.poynter.org/?ifcn_misinformation=a-video-claims-to-be-of-canadian-prime-minister-justin-trudeaus-wife-sophie-gregoire-trudeau-who-is-infected-with-coronavirus
A post claiming that Uganda recorded its first COVID-19 death on March 25.,PesaCheck,2020/03/27 ,Uganda,False,https://www.poynter.org/?ifcn_misinformation=a-post-claiming-that-uganda-recorded-its-first-covid-19-death-on-march-25
An image of a elderly man’s death in Italy.,La Silla Vacía,2020/03/27 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=an-image-of-a-elderly-mans-death-in-italy
H1N1 was far more damaging to Brazil than COVID-19,Agência Lupa,2020/03/27 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=h1n1-was-far-more-damaging-to-brazil-than-covid-19-the-number-of-cases-and-deaths-was-far-higher
"Israel applied “vertical lockdown” (younger, not at risk people are allowed to carry on their daily routines), and has the lowest death rate for COVID-19 in the world.",Agência Lupa,2020/03/27 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=israel-applied-vertical-lockdown-younger-not-at-risk-people-are-allowed-to-carry-on-their-daily-routines-and-has-the-lowest-death-rate-for-covid-19-in-the-world
COVID-19 contains a fragment of the deadly synthetic bacterium Cynthia.,Factcheck.kz,2020/03/27 ,"Russia, Kazakhstan, Kyrgyzstan, Ukraine",FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-contains-a-fragment-of-the-deadly-synthetic-bacterium-cynthia
