claim,fact-check agency,time,orginated,label,poynter_url
"Video shows 106 dead bodies in Delhi’s Loknayak hospital, in India.",Vishvas News,2020/06/02 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-106-dead-bodies-in-delhis-loknayak-hospital-in-india-2
"For one day Sweden didn’t have any new death from COVID-19, so their strategy works.",Correctiv,2020/06/02 ,Germany,Partially false,https://www.poynter.org/?ifcn_misinformation=for-one-day-sweden-didnt-have-any-new-death-from-covid-19-so-their-strategy-works
"After a police raid in Rio, the city administration reduced the official COVID-19 death toll by 1.177",Agência Lupa,2020/06/02 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=after-a-police-raid-in-rio-the-city-administration-reduced-the-official-covid-19-death-toll-by-1-177
"The post shows dead bodies of COVID-19 patients lying in the LNJP Hospital, Delhi (India).",Vishvas News,2020/06/02 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-post-shows-dead-bodies-of-covid-19-patients-lying-in-the-lnjp-hospital-delhi-india
These images show bodies of COVID-19 patient dead in the streets in America.,Fatabyyano,2020/06/02 ,Egypt,FALSE,https://www.poynter.org/?ifcn_misinformation=these-images-show-bodies-of-covid-19-patient-dead-in-the-streets-in-america
Spain corrected their number of deaths by Covid-19 from more than 26.000 to 2.000.,Correctiv,2020/06/02 ,"Germany, Spain",FALSE,https://www.poynter.org/?ifcn_misinformation=spain-corrected-their-number-of-deaths-by-covid-19-from-more-than-26-000-to-2-000
"Video shows 106 dead bodies in Delhi’s Loknayak hospital, in India.",Vishvas News,2020/06/01 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-106-dead-bodies-in-delhis-loknayak-hospital-in-india
The COVID-19 pandemic caused the death of 0.003% of the world population.,Poligrafo,2020/06/01 ,Portugal,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-pandemic-caused-the-death-of-0-003-of-the-world-population
Deaths in Brazil by pneumonia are registered as COVID-19.,Estadão Verifica,2020/06/01 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=deaths-in-brazil-by-pneumonia-are-registered-as-covid-19
"There were no COVID-19 deaths in Fortaleza, Brazil, on May 29.",Agência Lupa,2020/06/01 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=there-were-no-covid-19-deaths-in-fortaleza-brazil-on-may-29
A video purporting to show several dead bodies lying beside coronavirus patients in a hospital ward has been viewed thousands of times in multiple posts on Facebook and Twitter alongside a claim it was filmed in the Indian capital of Delhi.,AFP,2020/05/30 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=a-video-purporting-to-show-several-dead-bodies-lying-beside-coronavirus-patients-in-a-hospital-ward-has-been-viewed-thousands-of-times-in-multiple-posts-on-facebook-and-twitter-alongside-a-claim-it-wa
The Palestinian Ministry of Health publishes a segmented map of Palestine in proportion to the terms of the deal of the century.,Misbar,2020/05/30 ,Israel,Misleading,https://www.poynter.org/?ifcn_misinformation=the-palestinian-ministry-of-health-publishes-a-segmented-map-of-palestine-in-proportion-to-the-terms-of-the-deal-of-the-century
"Of 353 COVID-19 deaths in hospitals in Northern Ireland, 62 people contracted the virus in a care home and were transferred to a hospital before dying.",FactCheckNI,2020/05/30 ,"United Kingdom, Northern Ireland",No Evidence,https://www.poynter.org/?ifcn_misinformation=of-353-covid-19-deaths-in-hospitals-in-northern-ireland-62-people-contracted-the-virus-in-a-care-home-and-were-transferred-to-a-hospital-before-dying
An Italian deputy says that 96 percent of the deaths of coronavirus are for other diseases.,La Silla Vacía,2020/05/29 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=an-italian-deputy-says-that-96-percent-of-the-deaths-of-coronavirus-are-for-other-diseases
"Rio de Janeiro’s City Hall revised data after Federal Police operation and decreased 1,177 deaths from official COVID-19 records.",Aos Fatos,2020/05/28 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=rio-de-janeiros-city-hall-revised-data-after-federal-police-operation-and-decreased-1177-deaths-from-official-covid-19-records
