claim,fact-check agency,time,orginated,label,poynter_url
"Amid a massive surge of COVID-19 active cases in India, an image of a woman sitting on a road with oxygen cylinder has gone viral on social media. Captioned, “This is where India is right now,” the image shows a woman using an oxygen cylinder seated on a road with vehicles parked around.",Newschecker,2021/04/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=amid-a-massive-surge-of-covid-19-active-cases-in-india-an-image-of-a-woman-sitting-on-a-road-with-oxygen-cylinder-has-gone-viral-on-social-media-captioned-this-is-where-india-is-right-now
"Clay paste, magnesium chloride and grapefruit seed can help neutralize vaccine in case of forced injection",AFP,2021/04/21 ,Belgium,FALSE,https://www.poynter.org/?ifcn_misinformation=clay-paste-magnesium-chloride-and-grapefruit-seed-can-help-neutralize-vaccine-in-case-of-forced-injection
"The Sinovac vaccine generated increases in COVID-19 cases in Chile, Hong Kong, Turkey and Pakistan.",Colombiacheck,2021/04/15 ,"Colombia, Argentina",Partly False,https://www.poynter.org/?ifcn_misinformation=the-sinovac-vaccine-generated-increases-in-covid-19-cases-in-chile-hong-kong-turkey-and-pakistan
Florida has no mask mandates or other coronavirus-related restrictions and yet is not seeing a spike in cases.,AFP,2021/04/15 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=florida-has-no-mask-mandates-or-other-coronavirus-related-restrictions-and-yet-is-not-seeing-a-spike-in-cases
"Top officials put a mask on a boy’s face while they themselves are not wearing masks, despite rising Covid-19 cases.",AFP,2021/04/09 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=top-officials-put-a-mask-on-a-boys-face-while-they-themselves-are-not-wearing-masks-despite-rising-covid-19-cases
"Flutamide, a cancer medicine, cures 100% of Covid-19 cases",Agência Lupa,2021/04/09 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=flutamide-a-cancer-medicine-cures-100-of-covid-19-cases
Yearly influenza epidemic would have been replaced by Covid-19 cases,AFP,2021/04/08 ,France,Partly False,https://www.poynter.org/?ifcn_misinformation=yearly-influenza-epidemic-would-have-been-replaced-by-covid-19-cases
The number of COVID-19 cases started to grow in Serrana after its entire population was vaccinated,Agência Lupa,2021/04/06 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-number-of-covid-19-cases-started-to-grow-in-serrana-after-its-entire-population-was-vaccinated
Assam Minister claims that there are no COVID cases in Assam,BOOM FactCheck,2021/04/04 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=assam-minister-claims-that-there-are-no-covid-cases-in-assam
United Kingdom would have seen a jump in Covid-19 cases and deaths after the start of vaccination campaign,AFP,2021/04/03 ,"France, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=united-kingdom-would-have-seen-a-jump-in-covid-19-cases-and-deaths-after-the-start-of-vaccination-campaign
There have been 34 cases of miscarriages and stillbirths following COVID-19 vaccination.,Newtral.es,2021/03/31 ,"Spain, United States",Missing Context,https://www.poynter.org/?ifcn_misinformation=there-have-been-34-cases-of-miscarriages-and-stillbirths-following-covid-19-vaccination
The approval of the consumption of chlorine dioxide in Bolivia is the reason for the decrease in COVID-19 cases in that country.,Colombiacheck,2021/03/31 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-approval-of-the-consumption-of-chlorine-dioxide-in-bolivia-is-the-reason-for-the-decrease-in-covid-19-cases-in-that-country
The Philippines is 40th in the global ranking of countries with the most number of COVID-19 cases.,VERA Files,2021/03/25 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=the-philippines-is-40th-in-the-global-ranking-of-countries-with-the-most-number-of-covid-19-cases
The Philippines is 40th in the global ranking of countries with the most number of COVID-19 cases.,VERA Files,2021/03/25 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=the-philippines-is-40th-in-the-global-ranking-of-countries-with-the-most-number-of-covid-19-cases-2
"This image of the black smoke from the Porto Alegre crematorium – caused by the unprecedented excess of bodies – has to be added to the case file in The Hague. And whether we like it or not, without disrespecting another tragedy of Dantesque proportions, it reminds us, instead of The Hague, of Nuremberg.",Agência Lupa,2021/03/23 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=this-image-of-the-black-smoke-from-the-porto-alegre-crematorium-caused-by-the-unprecedented-excess-of-bodies-has-to-be-added-to-the-case-file-in-the-hague-and-whether-we-like-it-or-not-without-d
