claim,fact-check agency,time,orginated,label,poynter_url
Facebook user suggests that confirmed cases are suspected cases of COVID-19 whereas those declared positive are people who actually have the novel coronavirus.,Dubawa,2020/05/24 ,Ghana,FALSE,https://www.poynter.org/?ifcn_misinformation=facebook-user-suggests-that-confirmed-cases-are-suspected-cases-of-covid-19-whereas-those-declared-positive-are-people-who-actually-have-the-novel-coronavirus
Axel Kicillof (Governor of the Province of Buenos Aires),Chequeado,2020/05/24 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=axel-kicillof-governor-of-the-province-of-buenos-aires-80-days-after-the-first-case-argentina-has-10000-cases-chile-60-thousands-and-brazil-200-thousands
"The President of Guatemala, Alejandro Giammattei assured that the case-fatality rate of the COVID-19 pandemic in the country was one third of that of the world.",Agencia Ocote,2020/05/22 ,Guatemala,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-president-of-guatemala-alejandro-giammattei-assured-that-the-case-fatality-rate-of-the-covid-19-pandemic-in-the-country-was-one-third-of-that-of-the-world
Maroole Online Forum website claiming that 14 of the 25 confirmed cases of COVID-19 announced on May 7 are Oromo political prisoners.,PesaCheck,2020/05/22 ,Ethiopia,FALSE,https://www.poynter.org/?ifcn_misinformation=maroole-online-forum-website-claiming-that-14-of-the-25-confirmed-cases-of-covid-19-announced-on-may-7-are-oromo-political-prisoners
"95 coronavirus deaths recorded in Ghana and total confirmed coronavirus cases jump to 6,989 on May 22.",GhanaFact,2020/05/22 ,Ghana,FALSE,https://www.poynter.org/?ifcn_misinformation=95-coronavirus-deaths-recorded-in-ghana-and-total-confirmed-coronavirus-cases-jump-to-6989-on-may-22
"Myrtle Beach, South Carolina, reported 220,000 new coronavirus cases in 72 hours.",Check Your Fact,2020/05/21 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=myrtle-beach-south-carolina-reported-220000-new-coronavirus-cases-in-72-hours
Wuhan has imposed a second lockdown after a resurgence of COVID-19 cases.,VERA Files,2020/05/20 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=wuhan-has-imposed-a-second-lockdown-after-a-resurgence-of-covid-19-cases
Japan is suffering a second wave of COVID-19 cases after lifting quarantine measures.,VERA Files,2020/05/20 ,Philippines,Partially false,https://www.poynter.org/?ifcn_misinformation=japan-is-suffering-a-second-wave-of-covid-19-cases-after-lifting-quarantine-measures
A video shows a man calmly lying down in a hospital bed and being tucked into an ambulance. The caption says this is proof that Brazilian authorities are forging COVID-19 cases,Agência Lupa,2020/05/19 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-a-man-calmly-lying-down-in-a-hospital-bed-and-being-tucked-into-an-ambulance-the-caption-says-this-is-proof-that-brazilian-authorities-are-forging-covid-19-cases
Metro Manila had an 83% rise in COVID-19 cases in one day.,VERA Files,2020/05/19 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=metro-manila-had-an-83-rise-in-covid-19-cases-in-one-day
Venezuela has the lowest rate of COVID-19 cases from Antarctica to the North Pole.,Efecto Cocuyo,2020/05/19 ,Venezuela,FALSE,https://www.poynter.org/?ifcn_misinformation=venezuela-has-the-lowest-rate-of-covid-19-cases-from-antarctica-to-the-north-pole
Social media posts claim that actors were caught in the act staging fake COVID-19 cases.,Ellinika Hoaxes,2020/05/19 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=social-media-posts-claim-that-actors-were-caught-in-the-act-staging-fake-covid-19-cases
A national radio claimed that the mayor of a municipality in Guatemala reported about 600 new cases of COVID-19.,Agencia Ocote,2020/05/18 ,Guatemala,Misleading,https://www.poynter.org/?ifcn_misinformation=a-national-radio-claimed-that-the-mayor-of-a-municipality-in-guatemala-reported-about-600-new-cases-of-covid-19
"A photo of an empty hospital room. On the caption, it says that this used to be an “isolation room” for COVID-19 patients at the HCPM Hospital, in Rio. It says, also, there was now only one COVID-19 case in this hospital.",Agência Lupa,2020/05/18 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-an-empty-hospital-room-on-the-caption-it-says-that-this-used-to-be-an-isolation-room-for-covid-19-patients-at-the-hcpm-hospital-in-rio-it-says-also-there-was-now-only-one-covid-19-c
"Tanzania has reported 16,467 COVID-19 cases, 1,293 deaths, and 118 recoveries as of May 18.",PesaCheck,2020/05/18 ,Tanzania,FALSE,https://www.poynter.org/?ifcn_misinformation=tanzania-has-reported-16467-covid-19-cases-1293-deaths-and-118-recoveries-as-of-may-18
