claim,fact-check agency,time,orginated,label,poynter_url
"A new pandemic has started in China, and there are already cases in Europe and in other Asian countries. A type of swine flu is spreading to humans.",Agência Lupa,2020/07/02 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-new-pandemic-has-started-in-china-and-there-are-already-cases-in-europe-and-in-other-asian-countries-a-type-of-swine-flu-is-spreading-to-humans
"Denis Mukwege, Nobel Award laureate, resigned his post as head of a commitee to deal with the pandemic after being asked to forge the number of COVID-19 cases and deaths.",Agência Lupa,2020/06/30 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=denis-mukwege-nobel-award-laureate-resigned-his-post-as-head-of-a-commitee-to-deal-with-the-pandemic-after-being-asked-to-forge-the-number-of-covid-19-cases-and-deaths
"Italy, Spain and the United Kingdom “present zero cases” of Covid-19 to attract tourists.",Poligrafo,2020/06/29 ,Portugal,FALSE,https://www.poynter.org/?ifcn_misinformation=italy-spain-and-the-united-kingdom-present-zero-cases-of-covid-19-to-attract-tourists
"A video shot in an empty Brazilian emergency hospital, which would therefore infirm the presence of a new spike in Covid-19 cases in the country.",Facta,2020/06/26 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shot-in-an-empty-brazilian-emergency-hospital-which-would-therefore-infirm-the-presence-of-a-new-spike-in-covid-19-cases-in-the-country
Osmania Hospital in Hyderabad cannot bear the burden of COVID-19 cases as corpses lay stacked outside the hospital,BOOM FactCheck,2020/06/26 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=osmania-hospital-in-hyderabad-cannot-bear-the-burden-of-covid-19-cases-as-corpses-lay-stacked-outside-the-hospital
The Philippines has the lowest number of COVID-19 cases and fatalities in Asia.,Rappler,2020/06/25 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=the-philippines-has-the-lowest-number-of-covid-19-cases-and-fatalities-in-asia
The Chinese embassy advised its citizens in a neighbourhood of Madrid to close the shops after new coronavirus cases in China.,Newtral.es,2020/06/25 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-chinese-embassy-advised-its-citizens-in-a-neighbourhood-of-madrid-to-close-the-shops-after-new-coronavirus-cases-in-china
"A Facebook post claiming that Google is creating new, original articles everytime users type a number followed by “new cases”, in order to keep the “pandemic hoax” alive.",Facta,2020/06/24 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=a-facebook-post-claiming-that-google-is-creating-new-original-articles-everytime-users-type-a-number-followed-by-new-cases-in-order-to-keep-the-pandemic-hoax-alive
"The mayor of Pereira hit the number of active cases of COVID-19 on May 24, but its comparison with previous dates is not accurate.",Colombiacheck,2020/06/24 ,Colombia,Partially false,https://www.poynter.org/?ifcn_misinformation=the-mayor-of-pereira-hit-the-number-of-active-cases-of-covid-19-on-may-24-but-its-comparison-with-previous-dates-is-not-accurate
COVID-19 cases are “up only because of our big number testing” in the United States.,PolitiFact,2020/06/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-cases-are-up-only-because-of-our-big-number-testing-in-the-united-states
"Alberto Fernández (President of Argentina), on the increase in cases in Buenos Aires",Chequeado,2020/06/20 ,Argentina,No evidence,https://www.poynter.org/?ifcn_misinformation=alberto-fernandez-president-of-argentina-on-the-increase-in-cases-in-buenos-aires-they-wanted-to-go-running-go-running-this-is-the-consequence
ICMR study claims COVID-19 cases to peak in mid November causing paucity of ICUs and Ventilators.,FactCrescendo,2020/06/16 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=icmr-study-claims-covid-19-cases-to-peak-in-mid-november-causing-paucity-of-icus-and-ventilators
"“In a very real sense, (Oklahoma has) flattened the curve. … The number of cases in Oklahoma — it’s declined precipitously.”",PolitiFact,2020/06/15 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=in-a-very-real-sense-oklahoma-has-flattened-the-curve-the-number-of-cases-in-oklahoma-its-declined-precipitously
Brazil’s health minister says cases with no confirmation of COVID-19 won’t be considered on death toll.,Estadão Verifica,2020/06/15 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazils-health-minister-says-cases-with-no-confirmation-of-covid-19-wont-be-considered-on-death-toll
"“If we stopped testing right now, we’d have very few cases, if any.”",PolitiFact,2020/06/15 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=if-we-stopped-testing-right-now-wed-have-very-few-cases-if-any
