claim,fact-check agency,time,orginated,label,poynter_url
Male doctor was the ‘first vaccine-related death in India.’,AFP,2021/07/07 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=male-doctor-was-the-first-vaccine-related-death-in-india
"Anyone who has been vaccinated against coronavirus is prohibited from taking any type of anesthetic, even local anesthetics or dentist’s anesthetics, because this poses a great danger to the life of the vaccinated person and is highly dangerous. There is a possibility of death..",Vishvas News,2021/07/05 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=anyone-who-has-been-vaccinated-against-coronavirus-is-prohibited-from-taking-any-type-of-anesthetic-even-local-anesthetics-or-dentists-anesthetics-because-this-poses-a-great-danger-to-the-life-of-t
"Anyone who has been vaccinated against coronavirus is prohibited from taking any type of anesthetic, even local anesthetics or dentist’s anesthetics, because this poses a great danger to the life of the vaccinated person and is highly dangerous. There is a possibility of death..",Vishvas News,2021/07/05 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=anyone-who-has-been-vaccinated-against-coronavirus-is-prohibited-from-taking-any-type-of-anesthetic-even-local-anesthetics-or-dentists-anesthetics-because-this-poses-a-great-danger-to-the-life-of-t-2
"The risk of vaccination outweighs the risk of infection. The detailed analysis undertaken by the US Centers for Disease Control and Prevention is for children ages 12-15 and focuses on the details of myocarditis – inflammation of the heart muscle that can lead to irregular heartbeat and death. On page 35 of the source are presented other negative consequences and their number. The data are as of June 12, 2021.",Vistinomer,2021/07/05 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-risk-of-vaccination-outweighs-the-risk-of-infection-the-detailed-analysis-undertaken-by-the-us-centers-for-disease-control-and-prevention-is-for-children-ages-12-15-and-focuses-on-the-details-of
Biden administration records more deaths by COVID-19 than Trump’s administration,Estadão Verifica,2021/07/05 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=biden-administration-records-more-deaths-by-covid-19-than-trumps-administration
"“For three deaths prevented by vaccination, we have to accept two inflicted by vaccination.”",Science Feedback,2021/07/02 ,United States,No Evidence,https://www.poynter.org/?ifcn_misinformation=for-three-deaths-prevented-by-vaccination-we-have-to-accept-two-inflicted-by-vaccination
"Since the Covid-19 vaccine doesn’t provide immunity, doesn’t prevent death, it’s not necessary to get a covid jab.",Taiwan FactCheck Center,2021/07/01 ,Taiwan,PARTL FALSE,https://www.poynter.org/?ifcn_misinformation=since-the-covid-19-vaccine-doesnt-provide-immunity-doesnt-prevent-death-its-not-necessary-to-get-a-covid-jab
The three deaths that prevent vaccination are equivalent to two deaths from vaccination,StopFake.org,2021/06/30 ,Ukraine,Fake,https://www.poynter.org/?ifcn_misinformation=the-three-deaths-that-prevent-vaccination-are-equivalent-to-two-deaths-from-vaccination
"Singapore became the first country in the world to perform an autopsy (post-mortem) on the corpse with Covid-19. After a thorough investigation, it was discovered that Covid-19 DOES NOT EXIST AS A VIRUS, BUT AS A BACTERIA that has been exposed to radiation and causes human death by blood coagulation …",Vistinomer,2021/06/30 ,"North Macedonia, Singapore",FALSE,https://www.poynter.org/?ifcn_misinformation=singapore-became-the-first-country-in-the-world-to-perform-an-autopsy-post-mortem-on-the-corpse-with-covid-19-after-a-thorough-investigation-it-was-discovered-that-covid-19-does-not-exist-as-a-vir
Georgian singer’s death linked to the COVID-19 vaccine.,Myth Detector,2021/06/29 ,Georgia,conspiracy,https://www.poynter.org/?ifcn_misinformation=georgian-singers-death-linked-to-the-covid-19-vaccine
Total reactions for Pfizer/BioNTech vaccine,Newtral.es,2021/06/29 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=total-reactions-for-pfizer-biontech-vaccine-7420-deaths-and-560257-injuries
"The current death toll from the Covid-19 is higher than before vaccination started in Brazil and the world, suggesting that vaccines are ineffective.",Estadão Verifica,2021/06/29 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=the-current-death-toll-from-the-covid-19-is-higher-than-before-vaccination-started-in-brazil-and-the-world-suggesting-that-vaccines-are-ineffective
Peer-reviewed study proves that COVID-19 vaccine causes two deaths for every three lives it saves.,FactCheck.org,2021/06/29 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=peer-reviewed-study-proves-that-covid-19-vaccine-causes-two-deaths-for-every-three-lives-it-saves
A peer-reviewed study proves that the COVID-19 vaccine causes two deaths for every three lives it saves.,FactCheck.org,2021/06/29 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=a-peer-reviewed-study-proves-that-the-covid-19-vaccine-causes-two-deaths-for-every-three-lives-it-saves
"Pfizer vaccine caused 288 deaths in Israel according to IPC report, which is also evidenced by the fact that the death rate in January-February 2021, at the peak of the vaccination campaign, increased by 22% as compared to the last year.",Myth Detector,2021/06/28 ,"Georgia, Israel",MISLEADING,https://www.poynter.org/?ifcn_misinformation=pfizer-vaccine-caused-288-deaths-in-israel-according-to-ipc-report-which-is-also-evidenced-by-the-fact-that-the-death-rate-in-january-february-2021-at-the-peak-of-the-vaccination-campaign-increased
