claim,fact-check agency,time,orginated,label,poynter_url
"First volunteer for COVID-19 Vaccine in UK, Dr. Elisa Granato, is dead.",FactCrescendo,2020/04/27 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=first-volunteer-for-covid-19-vaccine-in-uk-dr-elisa-granato-is-dead
"Alberto Fernández, president of Argentina",Chequeado,2020/04/27 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=alberto-fernandez-president-of-argentina-we-are-the-country-with-the-least-deaths-in-the-world
UK’s Covid-19 vaccine trial volunteer Dr Elisa Granato is dead.,Newsmeter.in,2020/04/27 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=uks-covid-19-vaccine-trial-volunteer-dr-elisa-granato-is-dead
Flu symptoms are the same as those of COVID-19. ” It also says that the “deadly virus” is actually an “exosome” and that deaths from other diseases are being “reclassified”.,Animal Político,2020/04/27 ,Mexico,False,https://www.poynter.org/?ifcn_misinformation=flu-symptoms-are-the-same-as-those-of-covid-19-it-also-says-that-the-deadly-virus-is-actually-an-exosome-and-that-deaths-from-other-diseases-are-being-reclassified
Seven children in Senegal are dead due to coronavirus vaccine testing.,Ellinika Hoaxes,2020/04/27 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=seven-children-in-senegal-are-dead-due-to-coronavirus-vaccine-testing
“The (corona)virus just isn’t nearly as deadly as we thought it was.”,PolitiFact,2020/04/27 ,United States,Mostly False,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-just-isnt-nearly-as-deadly-as-we-thought-it-was
French minister of Justice did not threaten to sue the French journalist and TV host Jean-Pierre Pernaut after he criticized the government because of its way to deal with the epidemic.,franceinfo,2020/04/26 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=french-minister-of-justice-did-not-threaten-to-sue-the-french-journalist-and-tv-host-jean-pierre-pernaut-after-he-criticized-the-government-because-of-its-way-to-deal-with-the-epidemic
"A photo of dozens of dead bodies wrapped in plastic, with three people wearing masks standing among them, shows victims of the coronavirus pandemic.",AfricaCheck,2020/04/26 ,Kenya,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-dozens-of-dead-bodies-wrapped-in-plastic-with-three-people-wearing-masks-standing-among-them-shows-victims-of-the-coronavirus-pandemic
A post on Facebook claims a Nobel Prize-winning Japanese scientist has said the SARS-CoV-2 coronavirus that causes the potentially deadly COVID-19 disease was “manufactured” by China.,AAP FactCheck,2020/04/26 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-on-facebook-claims-a-nobel-prize-winning-japanese-scientist-has-said-the-sars-cov-2-coronavirus-that-causes-the-potentially-deadly-covid-19-disease-was-manufactured-by-china
A series of unsubstantiated claims from an interview with David Icke. Amongst the allegation were the alleged connection between 5G and coronavirus and the claim that doctors characterise every death as a COVID-19 fatality.,Ellinika Hoaxes,2020/04/26 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=a-series-of-unsubstantiated-claims-from-an-interview-with-david-icke-amongst-the-allegation-were-the-alleged-connection-between-5g-and-coronavirus-and-the-claim-that-doctors-characterise-every-death
The rate of coronavirus-related deaths being reported out of New York City is 200 times higher than the death rates of the world’s largest 10 cities.,LeadStories,2020/04/26 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-rate-of-coronavirus-related-deaths-being-reported-out-of-new-york-city-is-200-times-higher-than-the-death-rates-of-the-worlds-largest-10-cities
Video of a Muslim leader being accidentally shot dead during a celebratory firing after he recovered from COVID-19 in Pakistan.,Factly,2020/04/25 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-a-muslim-leader-being-accidentally-shot-dead-during-a-celebratory-firing-after-he-recovered-from-covid-19-in-pakistan
False claims on number of deaths due to COVID-19 in Sri Lanka.,FactCrescendo,2020/04/25 ,Sri Lanka,FALSE,https://www.poynter.org/?ifcn_misinformation=false-claims-on-number-of-deaths-due-to-covid-19-in-sri-lanka
Doctors encouraged by hospitals and AMA to overcount COVID-19 deaths.,LeadStories,2020/04/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-encouraged-by-hospitals-and-ama-to-overcount-covid-19-deaths
"Brazilian new Minister of Health, Nelson Teich, is investigating COVID-19 statistics for alleged fraud. Because of that, the number of cases and deaths have been falling in Brazil on the week of April 24.",Agência Lupa,2020/04/24 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=brazilian-new-minister-of-health-nelson-teich-is-investigating-covid-19-statistics-for-alleged-fraud-because-of-that-the-number-of-cases-and-deaths-have-been-falling-in-brazil-on-the-week-of-april
