claim,fact-check agency,time,orginated,label,poynter_url
"Some Countries are dumping COVID-19 infected dead bodies in the sea, therefore be careful while consuming sea food.",FactCrescendo,2020/04/09 ,Sri Lanka,FALSE,https://www.poynter.org/?ifcn_misinformation=some-countries-are-dumping-covid-19-infected-dead-bodies-in-the-sea-therefore-be-careful-while-consuming-sea-food
"A vital video depicts angry citizens in the city of Wuhan, where the outbreak of SARS-CoV-2 began, bringing down a 5G tower due to its connection with the increased deaths from the COVID-19 pandemic.",Ellinika Hoaxes,2020/04/09 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=a-vital-video-depicts-angry-citizens-in-the-city-of-wuhan-where-the-outbreak-of-sars-cov-2-began-bringing-down-a-5g-tower-due-to-its-connection-with-the-increased-deaths-from-the-covid-19-pandemic
A Facebook user shared a video that shows dead bodies being washed ashore at some unidentified beach.,Newschecker,2020/04/09 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-facebook-user-shared-a-video-that-shows-dead-bodies-being-washed-ashore-at-some-unidentified-beach
CDC admitted to lying about COVID-19 death stats.,LeadStories,2020/04/09 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=cdc-admitted-to-lying-about-covid-19-death-stats
A Facebook user shared a video that shows dead bodies being washed ashore at some unidentified beach.,Newschecker,2020/04/09 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-facebook-user-shared-a-video-that-shows-dead-bodies-being-washed-ashore-at-some-unidentified-beach-2
Israel does not have COVID-19 deaths thanks to a cure made of baking soda with lemon.,Verificado,2020/04/08 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=israel-does-not-have-covid-19-deaths-thanks-to-a-cure-made-of-baking-soda-with-lemon
Multiple posts on social media in Nigeria claim that the United Kingdom terminated a deal with Chinese tech company Huawei after receiving contaminated coronavirus test kits.,AFP,2020/04/08 ,Nigeria,FALSE,https://www.poynter.org/?ifcn_misinformation=multiple-posts-on-social-media-in-nigeria-claim-that-the-united-kingdom-terminated-a-deal-with-chinese-tech-company-huawei-after-receiving-contaminated-coronavirus-test-kits
Official data show that there were more deaths in Italy in 2019 than in 2020.,Open,2020/04/08 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=official-data-show-that-there-were-more-deaths-in-italy-in-2019-than-in-2020
"The coronavirus is only as dangerous as a flu, the diseases have the same death rate, air pollution and bad hygienic conditions in Italian hospitals (hospital germs) are responsible for the many death cases and only 5% of the whole population is endangered by COVID-19.",Correctiv,2020/04/08 ,Germany,Partially false,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-is-only-as-dangerous-as-a-flu-the-diseases-have-the-same-death-rate-air-pollution-and-bad-hygienic-conditions-in-italian-hospitals-hospital-germs-are-responsible-for-the-many-death
Black body bags being referred to as deaths in New York and the reason a lockdown is essential.,BOOM FactCheck,2020/04/07 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=black-body-bags-being-referred-to-as-deaths-in-new-york-and-the-reason-a-lockdown-is-essential
The number of deaths from COVID-19 are exaggerated.,LeadStories,2020/04/07 ,United States,False,https://www.poynter.org/?ifcn_misinformation=the-number-of-deaths-from-covid-19-are-exaggerated
The mayor of Curitiba in Brazil did not order the closure of shops and the city did not register any deaths by COVID-19.,Estadão Verifica,2020/04/07 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=the-mayor-of-curitiba-in-brazil-did-not-order-the-closure-of-shops-and-the-city-did-not-register-any-deaths-by-covid-19
Those charts shows that the magnitude of the pandemics in the world is not that important compared to other diseases or causes of death worldwide.,AFP,2020/04/06 ,France,Misleading,https://www.poynter.org/?ifcn_misinformation=those-charts-shows-that-the-magnitude-of-the-pandemics-in-the-world-is-not-that-important-compared-to-other-diseases-or-causes-of-death-worldwide
US hospitals use mannequins as fake patients that died from COVID-19 to scare and convince people that the disease is deadly.,Ellinika Hoaxes,2020/04/06 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=us-hospitals-use-mannequins-as-fake-patients-that-died-from-covid-19-to-scare-and-convince-people-that-the-disease-is-deadly
Coronavirus death toll in the U.S. is inflated by inclusion of unrelated deaths.,FactCheck.org,2020/04/05 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=coronavirus-death-toll-in-the-u-s-is-inflated-by-inclusion-of-unrelated-deaths
