claim,fact-check agency,time,orginated,label,poynter_url
There is a confirmed case of coronavirus in the Macarthur Region of Australia.,FactCrescendo,2020/02/04 ,India,False,https://www.poynter.org/?ifcn_misinformation=there-is-a-confirmed-case-of-coronavirus-in-the-macarthur-region-of-australia
There are cases of the news coronavirus in Maturín city.,Efecto Cocuyo,2020/02/03 ,Venezuela,False,https://www.poynter.org/?ifcn_misinformation=there-are-cases-of-the-news-coronavirus-in-maturin-city
"The WHO confirmed 50 new cases in Guayaquil, Ecuador, on 2/2/20.",Ecuador Chequea,2020/02/02 ,Ecuador,False,https://www.poynter.org/?ifcn_misinformation=the-who-confirmed-50-new-cases-in-guayaquil-ecuador-on-2-2-20
A U.S. soldier stationed in Lithuania is the first confirmed case of coronavirus in the country.,15min.lt,2020/02/01 ,Lithuania,False,https://www.poynter.org/?ifcn_misinformation=a-u-s-soldier-stationed-in-lithuania-is-the-first-confirmed-case-of-coronavirus-in-the-country
A coronavirus case was confirmed in the Istanbul Medical School Hospital.,Teyit,2020/02/01 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-coronavirus-case-was-confirmed-in-the-istanbul-medical-school-hospital-2
A coronavirus case was confirmed in the Istanbul Medical School Hospital.,Teyit,2020/02/01 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-coronavirus-case-was-confirmed-in-the-istanbul-medical-school-hospital
Singapore closed a subway station after a case of COVID-19.,AFP,2020/01/31 ,Singapore,False,https://www.poynter.org/?ifcn_misinformation=singapore-closed-a-subway-station-after-a-case-of-covid-19
A video indicates one case of the coronavirus infects another 14 people.,Teyit,2020/01/31 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-video-indicates-one-case-of-the-coronavirus-infects-another-14-people-2
A video indicates one case of the coronavirus infects another 14 people.,Teyit,2020/01/31 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-video-indicates-one-case-of-the-coronavirus-infects-another-14-people
"According to a certain document, there are infected cases in some areas of South Korea, but the Korean government is hiding the cases. (Jan. 30)",JTBC news,2020/01/30 ,South Korea,Misleading,https://www.poynter.org/?ifcn_misinformation=according-to-a-certain-document-there-are-infected-cases-in-some-areas-of-south-korea-but-the-korean-government-is-hiding-the-cases-jan-30
"According to a certain document, there are infected cases in some areas of South Korea, but the Korean government is hiding the cases. (Jan. 30)",JTBC news,2020/01/30 ,South Korea,Misleading,https://www.poynter.org/?ifcn_misinformation=according-to-a-certain-document-there-are-infected-cases-in-some-areas-of-south-korea-but-the-korean-government-is-hiding-the-cases-jan-30-2
"According to a certain document, there are infected cases in some areas of South Korea, but the Korean government is hiding the cases. (Jan. 30)",JTBC news,2020/01/30 ,South Korea,Misleading,https://www.poynter.org/?ifcn_misinformation=according-to-a-certain-document-there-are-infected-cases-in-some-areas-of-south-korea-but-the-korean-government-is-hiding-the-cases-jan-30-3
"A coronavirus case was diagnosed in Atasehir hospital, Istanbul (Jan. 30)",Teyit,2020/01/30 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-coronavirus-case-was-diagnosed-in-atasehir-hospital-istanbul-jan-30
"According to a certain document, there are infected cases in some areas of South Korea, but the Korean government is hiding the cases. (Jan. 30)",JTBC news,2020/01/30 ,South Korea,Misleading,https://www.poynter.org/?ifcn_misinformation=according-to-a-certain-document-there-are-infected-cases-in-some-areas-of-south-korea-but-the-korean-government-is-hiding-the-cases-jan-30-4
"There is a “positive” case of the novel coronavirus (nCoV) in a hospital in Banlic, Cabuyao City, Laguna, Philippines in January 2020.",Rappler,2020/01/29 ,Philippines,False,https://www.poynter.org/?ifcn_misinformation=there-is-a-positive-case-of-the-novel-coronavirus-ncov-in-a-hospital-in-banlic-cabuyao-city-laguna-philippines-in-january-2020
