claim,fact-check agency,time,orginated,label,poynter_url
"In Italy, the elderly had a regular virus, although their deaths were attributed to Covid-19",Myth Detector,,,FALSE,https://www.poynter.org/?ifcn_misinformation=in-italy-the-elderly-had-a-regular-virus-although-their-deaths-were-attributed-to-covid-19
There were more deaths on the roads of France in July than death from COVID-19,AFP,,,FALSE,https://www.poynter.org/?ifcn_misinformation=there-were-more-deaths-on-the-roads-of-france-in-july-than-death-from-covid-19
"China’s deal to buy vaccines from AstraZeneca means Sinovac vaccines, sold to Brazil, are useless.",Estadão Verifica,,,Misleading,https://www.poynter.org/?ifcn_misinformation=chinas-deal-to-buy-vaccines-from-astrazeneca-means-sinovac-vaccines-sold-to-brazil-are-useless
German doctors get paid extra if they note Covid-19 as the cause of death on the death certificate,Correctiv,,,FALSE,https://www.poynter.org/?ifcn_misinformation=german-doctors-get-paid-extra-if-they-note-covid-19-as-the-cause-of-death-on-the-death-certificate
There are frauds on the death toll related to COVID-19,Estadão Verifica,,,FALSE,https://www.poynter.org/?ifcn_misinformation=there-are-frauds-on-the-death-toll-related-to-covid-19
"Everyone who dies while infected with the SARS-Cov-2 is registered in official documents as “dead by COVID-19”, even if the death is unrelated (e.g. a car accident)",Agência Lupa,,,FALSE,https://www.poynter.org/?ifcn_misinformation=everyone-who-dies-while-infected-with-the-sars-cov-2-is-registered-in-official-documents-as-dead-by-covid-19-even-if-the-death-is-unrelated-e-g-a-car-accident
A film titled “Plandemic,AFP,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-film-titled-plandemic-indoctornation-promotes-the-idea-that-the-coronavirus-pandemic-ravaging-countries-around-the-world-is-the-result-of-an-elaborate-conspiracy
Brazilian Civil Registry data show that deaths by COVID-19 in the country are in sharp decline,Aos Fatos,,,MISLEADING,https://www.poynter.org/?ifcn_misinformation=brazilian-civil-registry-data-show-that-deaths-by-covid-19-in-the-country-are-in-sharp-decline
"“Hydroxychloroquine is why Uganda, with a population of 43M, has only 15 COVID-19 deaths.”",FactCheck.org,,,FALSE,https://www.poynter.org/?ifcn_misinformation=hydroxychloroquine-is-why-uganda-with-a-population-of-43m-has-only-15-covid-19-deaths
"Deaths caused by pneumonia, strokes and heart attacks are being registered as COVID-19 deaths",Estadão Verifica,,,Misleading,https://www.poynter.org/?ifcn_misinformation=deaths-caused-by-pneumonia-strokes-and-heart-attacks-are-being-registered-as-covid-19-deaths
"Presidential Spokesperson Harry Roque brushied aside thousands of deaths due to the COVID-19 pandemic and said 10 million COVID-19 cases in the country “will not be a loss” even if 10,000 people die.",VERA Files,,,FALSE,https://www.poynter.org/?ifcn_misinformation=presidential-spokesperson-harry-roque-brushied-aside-thousands-of-deaths-due-to-the-covid-19-pandemic-and-said-10-million-covid-19-cases-in-the-country-will-not-be-a-loss-even-if-10
death of youngest Syrian doctor with COVID19 and his friends bowing in respect to his body,Fatabyyano,,,false headline,https://www.poynter.org/?ifcn_misinformation=death-of-youngest-syrian-doctor-with-covid19-and-his-friends-bowing-in-respect-to-his-body
Brazilian civil registry data proves that deaths by COVID-19 did not exceed a hundred thousand.,Aos Fatos,,,MISLEADING,https://www.poynter.org/?ifcn_misinformation=brazilian-civil-registry-data-proves-that-deaths-by-covid-19-did-not-exceed-a-hundred-thousand
"COVID-19 either does not exist OR it is not a deadly disease. However, if the Georgian government thinks COVID-19 is dangerous, it should ban importing frozen wings from Brazil, as it might spread the virus.",FactCheck Georgia,,,Misleading,https://www.poynter.org/?ifcn_misinformation=covid-19-either-does-not-exist-or-it-is-not-a-deadly-disease-however-if-the-georgian-government-thinks-covid-19-is-dangerous-it-should-ban-importing-frozen-wings-from-brazil-as-it-might-spread-the
"Secretary of Health of the Brazilian state of Bahia allows the use of chloroquine in the treatment of COVID-19 only after the registration of 100,000 deaths",Aos Fatos,,,MISLEADING,https://www.poynter.org/?ifcn_misinformation=secretary-of-health-of-the-brazilian-state-of-bahia-allows-the-use-of-chloroquine-in-the-treatment-of-covid-19-only-after-the-registration-of-100000-deaths
