claim,fact-check agency,time,orginated,label,poynter_url
Australian figures for COVID-19 deaths have been dramatically overstated,AAP FactCheck,2020/10/06 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=australian-figures-for-covid-19-deaths-have-been-dramatically-overstated
A Social Media Post claims,Vistinomer,2020/10/06 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-social-media-post-claims-already-3-dead-children-suffocated-by-a-mask-in-germany-beware-for-your-children-covid-19-is-a-scam
Doctors in France get a premium for each positive Covid death they report,AFP,2020/10/06 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-in-france-get-a-premium-for-each-positive-covid-death-they-report
Wearing a mask causes lack of oxygen for children because the masks enlarges the “dead space”,Correctiv,2020/10/05 ,Germany,Mostly false,https://www.poynter.org/?ifcn_misinformation=wearing-a-mask-causes-lack-of-oxygen-for-children-because-the-masks-enlarges-the-dead-space
The Simpsons predicted Trump’s death.,Teyit,2020/10/02 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=the-simpsons-predicted-trumps-death
Coronavirus deaths are 75% lower in countries using hydroxychloroquine,Estadão Verifica,2020/10/01 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-deaths-are-75-lower-in-countries-using-hydroxychloroquine
A man bitten by a bear in Alaska had COVID-19 listed as his cause of death.,Myth Detector,2020/09/30 ,"Georgia, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=a-man-bitten-by-a-bear-in-alaska-had-covid-19-listed-as-his-cause-of-death
"The absence of coronavirus in Georgia is confirmed by the fact that the patient who died of the virus had heart disease, although the coronavirus was found to be the cause of death.",Myth Detector,2020/09/29 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-absence-of-coronavirus-in-georgia-is-confirmed-by-the-fact-that-the-patient-who-died-of-the-virus-had-heart-disease-although-the-coronavirus-was-found-to-be-the-cause-of-death
Doctor says that the flu is more deadly than COVID-19,Agência Lupa,2020/09/29 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=doctor-says-that-the-flu-is-more-deadly-than-covid-19
COVID-19 is less deadly than seasonal flu,Science Feedback,2020/09/28 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-is-less-deadly-than-seasonal-flu
A man who died after being attacked by a grizzly bear was counted as COVID-19 death,FactCheck Georgia,2020/09/28 ,Georgia,False,https://www.poynter.org/?ifcn_misinformation=a-man-who-died-after-being-attacked-by-a-grizzly-bear-was-counted-as-covid-19-death
The influenza vaccine Fluzone is more deadly than Covid-19,AFP,2020/09/25 ,Canada,FALSE,https://www.poynter.org/?ifcn_misinformation=the-influenza-vaccine-fluzone-is-more-deadly-than-covid-19
An autopsy confirmed the first official death of a student in Germany due to wearing a mask.,Ellinika Hoaxes,2020/09/25 ,Greece,Mostly False,https://www.poynter.org/?ifcn_misinformation=an-autopsy-confirmed-the-first-official-death-of-a-student-in-germany-due-to-wearing-a-mask
More babies die by abortion in two days than all the coronavirus deaths thus far,Science Feedback,2020/09/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=more-babies-die-by-abortion-in-two-days-than-all-the-coronavirus-deaths-thus-far
"Doctors in Hamburg, Germany have discovered “fake deaths” from Covid-19 with autopsies",AFP,2020/09/24 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-in-hamburg-germany-have-discovered-fake-deaths-from-covid-19-with-autopsies
