claim,fact-check agency,time,orginated,label,poynter_url
Squeezing hot lemon water cures corona virus infection.,Newsmeter.in,2020/07/10 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=squeezing-hot-lemon-water-cures-corona-virus-infection
A natural cure for coronavirus,La Silla Vacía,2020/07/09 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-natural-cure-for-coronavirus-hot-water-with-lemon-ginger-and-onion
Post claiming coronavirus affected patients in Chinniyampalayam and Vellalore get cured within a day by consuming this herbal Mysore pak,Vishvas News,2020/07/09 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=post-claiming-coronavirus-affected-patients-in-chinniyampalayam-and-vellalore-get-cured-within-a-day-by-consuming-this-herbal-mysore-pak
A viral pamphlet claims Herbal Mysore Pak (a south Indian sweet) can cure COVID-19.,Newsmeter.in,2020/07/09 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-viral-pamphlet-claims-herbal-mysore-pak-a-south-indian-sweet-can-cure-covid-19
A publication in Macedonian claims that “COVID-19 IS NOT A VIRUS” and that the Italians are the first to find the cure.,Vistinomer,2020/07/08 ,"North Macedonia, Italy",FALSE,https://www.poynter.org/?ifcn_misinformation=a-publication-in-macedonian-claims-that-covid-19-is-not-a-virus-and-that-the-italians-are-the-first-to-find-the-cure
There is a pharmaceutical cure for COVID-19.,Estadão Verifica,2020/07/08 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=there-is-a-pharmaceutical-cure-for-covid-19
Coffee cures the coronavirus.,Chequeado,2020/07/08 ,"Argentina, Spain, Colombia, Mexico",FALSE,https://www.poynter.org/?ifcn_misinformation=coffee-cures-the-coronavirus
Consuming chlorine dioxide cures the coronavirus.,Chequeado,2020/07/08 ,"Argentina, Bolivia, Spain, Colombia",FALSE,https://www.poynter.org/?ifcn_misinformation=consuming-chlorine-dioxide-cures-the-coronavirus-2
Turkey and Ecuador allowed chlorine dioxide as a cure for Covid-19; a German veterinary doctor sued German health minister Jens Spahn because Germany doesn’t use it,Correctiv,2020/07/07 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=turkey-and-ecuador-allowed-chlorine-dioxide-as-a-cure-for-covid-19-a-german-veterinary-doctor-sued-german-health-minister-jens-spahn-because-germany-doesnt-use-it
"Doctor says chloroquine cures COVID-19 and wearing masks can turn your blood into acid, which can help the proliferation of the novel coronavirus.",Estadão Verifica,2020/07/03 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=doctor-says-chloroquine-cures-covid-19-and-wearing-masks-can-turn-your-blood-into-acid-which-can-help-the-proliferation-of-the-novel-coronavirus
Patanjali CEO denies saying that Coronil can cure COVID-19,BOOM FactCheck,2020/06/30 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=patanjali-ceo-denies-saying-that-coronil-can-cure-covid-19
Dexamethasone cures covid-19.,El Surtidor,2020/06/29 ,Paraguay,FALSE,https://www.poynter.org/?ifcn_misinformation=dexamethasone-cures-covid-19
Ginger Vapor with Coca-Cola cure COVID-19,Bolivia Verifica,2020/06/29 ,Bolivia,FALSE,https://www.poynter.org/?ifcn_misinformation=ginger-vapor-with-coca-cola-cure-covid-19
The herb called mugwort cures the coronavirus in three days.,Bolivia Verifica,2020/06/28 ,Bolivia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-herb-called-mugwort-cures-the-coronavirus-in-three-days
"Drinking a mixture of turmeric powder, cloves, lemon and ginger called kashayam cures COVID-19",BOOM FactCheck,2020/06/27 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=drinking-a-mixture-of-turmeric-powder-cloves-lemon-and-ginger-called-kashayam-cures-covid-19
