claim,fact-check agency,time,orginated,label,poynter_url
"Hydroxychloroquine, azithromycin and ivermectin cure Covid-19",Aos Fatos,2021/03/02 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=hydroxychloroquine-azithromycin-and-ivermectin-cure-covid-19
Sri Lankan ayurvedic practitioner being vaccinated for Covid-19 after he touted a false herbal cure for the disease,AFP,2021/02/22 ,Sri Lanka,FALSE,https://www.poynter.org/?ifcn_misinformation=sri-lankan-ayurvedic-practitioner-being-vaccinated-for-covid-19-after-he-touted-a-false-herbal-cure-for-the-disease
WHO accepted Patanjali’s coronil as a potential cure for COVID-19,BOOM FactCheck,2021/02/20 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=who-accepted-patanjalis-coronil-as-a-potential-cure-for-covid-19
Guava leaf may cure or prevent COVID-19,Newtral.es,2021/02/16 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=guava-leaf-may-cure-or-prevent-covid-19
This TV mentions hydroxychloroquine as miracle cure against Covid,AFP,2021/02/15 ,France,Misleading,https://www.poynter.org/?ifcn_misinformation=this-tv-mentions-hydroxychloroquine-as-miracle-cure-against-covid
Natural ingredients and plants can cure the coronavirus,La Silla Vacía,2021/02/11 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=natural-ingredients-and-plants-can-cure-the-coronavirus-2
Natural ingredients and plants can cure the coronavirus,La Silla Vacía,2021/02/08 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=natural-ingredients-and-plants-can-cure-the-coronavirus
Agarbatti Incense sticks can cure coronavirus,Vishvas News,2021/02/08 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=agarbatti-incense-sticks-can-cure-coronavirus
Agarbatti Incense sticks can cure coronavirus,Vishvas News,2021/02/08 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=agarbatti-incense-sticks-can-cure-coronavirus-2
Chlorine dioxide can cure coronavirus,La Silla Vacía,2021/02/03 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=chlorine-dioxide-can-cure-coronavirus
No deaths from COVID-19 in Israel because of a cure for the virus made with lemon and baking soda,Newtral.es,2021/02/02 ,"Spain, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=no-deaths-from-covid-19-in-israel-because-of-a-cure-for-the-virus-made-with-lemon-and-baking-soda
"A tonic made of onions, ginger, garlic, lemon and hot water can cure Covid-19.",AFP,2021/01/29 ,Nigeria,FALSE,https://www.poynter.org/?ifcn_misinformation=a-tonic-made-of-onions-ginger-garlic-lemon-and-hot-water-can-cure-covid-19
"Ivermectin, Nitazoxanide and Bromhexine cures and prevent COVID-19",Estadão Verifica,2021/01/29 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=ivermectin-nitazoxanide-and-bromhexine-cures-and-prevent-covid-19
"A publication that ensures that Ecuadorian doctors discovered the cure for the coronavirus, and that it is a bacterium",Chequeado,2021/01/29 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-publication-that-ensures-that-ecuadorian-doctors-discovered-the-cure-for-the-coronavirus-and-that-it-is-a-bacterium
Pharma company Merck has stopped it’s development for two vaccines and reccommends natural cures.,Correctiv,2021/01/28 ,Germany,Partly false,https://www.poynter.org/?ifcn_misinformation=pharma-company-merck-has-stopped-its-development-for-two-vaccines-and-reccommends-natural-cures
