claim,fact-check agency,time,orginated,label,poynter_url
"Maria Virgínia Casagrande, first lady of the Brazilian State of Espirito Santo, was cured of COVID-19 after being treated with a protocol of hydroxychloroquine and azithromycin.",,,,FALSE,https://www.poynter.org/?ifcn_misinformation=maria-virginia-casagrande-first-lady-of-the-brazilian-state-of-espirito-santo-was-cured-of-covid-19-after-being-treated-with-a-protocol-of-hydroxychloroquine-and-azithromycin
Gargling by salt water and inhaling hot water cures COVID19.,,,,FALSE,https://www.poynter.org/?ifcn_misinformation=gargling-by-salt-water-and-inhaling-hot-water-cures-covid19
The herb named “holy leaf” or “momo” cures COVID-19 and helps patients breathe.,,,,FALSE,https://www.poynter.org/?ifcn_misinformation=the-herb-named-holy-leaf-or-momo-cures-covid-19-and-helps-patients-breathe
Drinking pigeon membrane slurry can cure COVID-19.,,,,FALSE,https://www.poynter.org/?ifcn_misinformation=drinking-pigeon-membrane-slurry-can-cure-covid-19
A cure for COVID-19 was discovered in Italy.,,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-cure-for-covid-19-was-discovered-in-italy
Coronavirus is defeated. There is a cure using antibodies.,,,,Misleading,https://www.poynter.org/?ifcn_misinformation=coronavirus-is-defeated-there-is-a-cure-using-antibodies
Alkaline water cures the coronavirus.,,,,FALSE,https://www.poynter.org/?ifcn_misinformation=alkaline-water-cures-the-coronavirus
"A beverage with aspirin, lemon and hot water cures the coronavirus.",,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-beverage-with-aspirin-lemon-and-hot-water-cures-the-coronavirus
"Tuob, or the practice of inhaling steam from a basin of infused water while covering one’s head, is a cure or medication for COVID-19.",,,,,https://www.poynter.org/?ifcn_misinformation=tuob-or-the-practice-of-inhaling-steam-from-a-basin-of-infused-water-while-covering-ones-head-is-a-cure-or-medication-for-covid-19
"Tuob, or the practice of inhaling steam from a basin of infused water while covering one’s head, is a cure or medication for COVID-19.",,,,FALSE,https://www.poynter.org/?ifcn_misinformation=tuob-or-the-practice-of-inhaling-steam-from-a-basin-of-infused-water-while-covering-ones-head-is-a-cure-or-medication-for-covid-19-2
"Egypt finds the cure for COVID-19, which is Redmisivir and starts manufacturaing the drug to distribute it to the public.",,,,FALSE,https://www.poynter.org/?ifcn_misinformation=egypt-finds-the-cure-for-covid-19-which-is-redmisivir-and-starts-manufacturaing-the-drug-to-distribute-it-to-the-public
"COVID-19 is the common flu, and the cure for coronavirus pneumonia is easy and cheap.",,,,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-is-the-common-flu-and-the-cure-for-coronavirus-pneumonia-is-easy-and-cheap
COVID-19 can be cured with eucalyptus oil.,,,,Misleading,https://www.poynter.org/?ifcn_misinformation=covid-19-can-be-cured-with-eucalyptus-oil
Ivermectin is a drug that cures and prevents COVID-19.,,,,Misleading,https://www.poynter.org/?ifcn_misinformation=ivermectin-is-a-drug-that-cures-and-prevents-covid-19
Scientists develop a vaccine that cures COVID-19 in three days.,,,,FALSE,https://www.poynter.org/?ifcn_misinformation=scientists-develop-a-vaccine-that-cures-covid-19-in-three-days
