claim,fact-check agency,time,orginated,label,poynter_url
A Sri Lankan opposition leader says he has no faith in an alleged traditional medicine “cure” for Covid-19.,AFP,2020/12/04 ,Sri Lanka,Misleading,https://www.poynter.org/?ifcn_misinformation=a-sri-lankan-opposition-leader-says-he-has-no-faith-in-an-alleged-traditional-medicine-cure-for-covid-19
South Korean President Moon Jae-in announced the country had procured enough doses of China-made Covid-19 vaccines to vaccinate 45 million people.,AFP,2020/12/03 ,South Korea,Misleading,https://www.poynter.org/?ifcn_misinformation=south-korean-president-moon-jae-in-announced-the-country-had-procured-enough-doses-of-china-made-covid-19-vaccines-to-vaccinate-45-million-people
A cure was found in Tunisia,AFP,2020/12/03 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=a-cure-was-found-in-tunisia
"People who experience symptoms such as sore throat, fever, dry cough, loss of smell can drink warm lemon water to cure COVID-19",Taiwan FactCheck Center,2020/12/01 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=people-who-experience-symptoms-such-as-sore-throat-fever-dry-cough-loss-of-smell-can-drink-warm-lemon-water-to-cure-covid-19
Hydroxychloroquine used with zinc and azithromycin can cure patients with COVID-19.,Ellinika Hoaxes,2020/11/27 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=hydroxychloroquine-used-with-zinc-and-azithromycin-can-cure-patients-with-covid-19
Remdesivir cures COVID-19,Estadão Verifica,2020/11/24 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=remdesivir-cures-covid-19
An antibiotic Rifampicin is a cure for COVID-19,FactCheck Georgia,2020/11/23 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=an-antibiotic-rifampicin-is-a-cure-for-covid-19
A post reveals the formula of Chinese medicine‘Qing Guan No.1’which is developed by Taiwan to cure COVID-19,Taiwan FactCheck Center,2020/11/20 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-reveals-the-formula-of-chinese-medicineqing-guan-no-1which-is-developed-by-taiwan-to-cure-covid-19
Fenugreek Seed Tape Can Cure Throat Infection During COVID-19,Vishvas News,2020/11/19 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=fenugreek-seed-tape-can-cure-throat-infection-during-covid-19
An antibiotic Levofloxacin is a cure for COVID-19,FactCheck Georgia,2020/11/16 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=an-antibiotic-levofloxacin-is-a-cure-for-covid-19
Levofloxacin is the first drug that cures coronavirus,Myth Detector,2020/11/16 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=levofloxacin-is-the-first-drug-that-cures-coronavirus
"The coronavirus is cured with nebulisations, home remedies or paracetamol",Chequeado,2020/11/09 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-is-cured-with-nebulisations-home-remedies-or-paracetamol
A natural treatment to cure coronavirus,La Silla Vacía,2020/11/06 ,Colombia,Misleading,https://www.poynter.org/?ifcn_misinformation=a-natural-treatment-to-cure-coronavirus
COVID-19 is caused by a bacteria and some countries found the cure in antibiotics,Animal Político,2020/10/30 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-is-caused-by-a-bacteria-and-some-countries-found-the-cure-in-antibiotics
List of symptoms and cures,AFP,2020/10/28 ,Belgium,FALSE,https://www.poynter.org/?ifcn_misinformation=list-of-symptoms-and-cures
