claim,fact-check agency,time,orginated,label,poynter_url
Boyacá scientist says he can cure patients with COVID-19 through biology.,Colombiacheck,,,FALSE,https://www.poynter.org/?ifcn_misinformation=boyaca-scientist-says-he-can-cure-patients-with-covid-19-through-biology
Ivermectin cures the new coronavirus.,La Silla Vacía,,,FALSE,https://www.poynter.org/?ifcn_misinformation=ivermectin-cures-the-new-coronavirus
Bolivia allows chlorine dioxide as a cure for Covid-19; it can help patients within days,Correctiv,,,Partially false,https://www.poynter.org/?ifcn_misinformation=bolivia-allows-chlorine-dioxide-as-a-cure-for-covid-19-it-can-help-patients-within-days
"Drinking water boiled with turmeric powder, ginger, carom seeds and coriander seeds can cure COVID-19.",FactCrescendo,,,FALSE,https://www.poynter.org/?ifcn_misinformation=drinking-water-boiled-with-turmeric-powder-ginger-carom-seeds-and-coriander-seeds-can-cure-covid-19
"WHO approved home remedy made with pepper, ginger juice and honey as a cure for COVID-19.",Aos Fatos,,,FALSE,https://www.poynter.org/?ifcn_misinformation=who-approved-home-remedy-made-with-pepper-ginger-juice-and-honey-as-a-cure-for-covid-19
A message on WhatsApp claims steam inhalation cures COVID-19.,Newsmeter.in,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-message-on-whatsapp-claims-steam-inhalation-cures-covid-19
"Ziraldo, Brazilian artist, said that “thanks to this wonderful drug chloroquine”, Bolsonaro was cured of COVID-19 in seven days.",Agência Lupa,,,FALSE,https://www.poynter.org/?ifcn_misinformation=ziraldo-brazilian-artist-said-that-thanks-to-this-wonderful-drug-chloroquine-bolsonaro-was-cured-of-covid-19-in-seven-days
"A student for Pondicherry University found a home remedy cure for COVID-19 which was accepted by WHO. Mixing black pepper powder, ginger and honey and consuming it for 5 days will cure the person of the new coronavirus.",BOOM FactCheck,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-student-for-pondicherry-university-found-a-home-remedy-cure-for-covid-19-which-was-accepted-by-who-mixing-black-pepper-powder-ginger-and-honey-and-consuming-it-for-5-days-will-cure-the-person-of-t
"A small city on the countryside of Brazil cured 1,500 people with hydroxichloroquine and the city has no deaths.",Estadão Verifica,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-small-city-on-the-countryside-of-brazil-cured-1500-people-with-hydroxichloroquine-and-the-city-has-no-deaths
Ecuador found the cure for coronavirus.,La Silla Vacía,,,FALSE,https://www.poynter.org/?ifcn_misinformation=ecuador-found-the-cure-for-coronavirus
There is a natural recipe to cure COVID-19,Estadão Verifica,,,FALSE,https://www.poynter.org/?ifcn_misinformation=there-is-a-natural-recipe-to-cure-covid-19-hydroxychloroquine-ivermectin-garlic-tea-vitamin-d-honey-herbs
"Use of ivermectin, azithromycin and aspirin before the COVID-19 diagnosis is confirmed can cure or alleviate the infection.",Aos Fatos,,,False,https://www.poynter.org/?ifcn_misinformation=use-of-ivermectin-azithromycin-and-aspirin-before-the-covid-19-diagnosis-is-confirmed-can-cure-or-alleviate-the-infection
"A WhatsApp message says taht in Ecuador, the cure for the coronavirus has already been found thanks to the fact that Ecuadorian doctors who “disobeyed the global law” from the World Health Organization (WHO) not to do autopsies. Thus they would have discovered that the cause of the disease is a bacterium and its remedy, antibiotics, anti-inflammatories and anticoagulants.",Maldita.es,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-whatsapp-message-says-taht-in-ecuador-the-cure-for-the-coronavirus-has-already-been-found-thanks-to-the-fact-that-ecuadorian-doctors-who-disobeyed-the-global-law-from-the-world-health-organizatio
"Pondicherry University student has found a cure for COVID-19 which is a mixture of honey, ginger and black pepper",BOOM FactCheck,,,FALSE,https://www.poynter.org/?ifcn_misinformation=pondicherry-university-student-has-found-a-cure-for-covid-19-which-is-a-mixture-of-honey-ginger-and-black-pepper
"Home treatment based in ivermectin, chloroquine, azithromycin and vitamins can cure the infection caused by the novel coronavirus.",Aos Fatos,,,FALSE,https://www.poynter.org/?ifcn_misinformation=home-treatment-based-in-ivermectin-chloroquine-azithromycin-and-vitamins-can-cure-the-infection-caused-by-the-novel-coronavirus
