claim,fact-check agency,time,orginated,label,poynter_url
Charles de Gaulle aircraft carrier’s marines have been cured from COVID-19 thanks to chloroquine.,Les Décodeurs,2020/05/04 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=charles-de-gaulle-aircraft-carriers-marines-have-been-cured-from-covid-19-thanks-to-chloroquine
"A Whatsapp message which claims that the Italian government sent “Nas” (a branch of the Carabinieri) to close the department in charge of plamsa-related therapies at Mantua hospital, where “they cure COVID-19 in 48 hours”. The government would have done that in order to obtain “Bill Gates’ vaccine”.",Facta,2020/05/04 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=a-whatsapp-message-which-claims-that-the-italian-government-sent-nas-a-branch-of-the-carabinieri-to-close-the-department-in-charge-of-plamsa-related-therapies-at-mantua-hospital-where-they-cure
A family built a homemade mechanical respirator that cures COVID-19 with inhalations.,Animal Político,2020/05/04 ,"Mexico, Peru",FALSE,https://www.poynter.org/?ifcn_misinformation=a-family-built-a-homemade-mechanical-respirator-that-cures-covid-19-with-inhalations
Trump announced that Roche Medical Company will launch a vaccine to cure COVID-19 in 3 hours.,Animal Político,2020/05/04 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=trump-announced-that-roche-medical-company-will-launch-a-vaccine-to-cure-covid-19-in-3-hours
Facebook videos suggest that the use of bioresonance can cure COVID-19.,Ellinika Hoaxes,2020/05/03 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=facebook-videos-suggest-that-the-use-of-bioresonance-can-cure-covid-19
"Marines of French aircraft carrier Charles de Gaulle, contamined by COVID-19, were treated with hydroxychloroquine and azythromycin, and were cured at 99%.",AFP,2020/05/03 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=marines-of-french-aircraft-carrier-charles-de-gaulle-contamined-by-covid-19-were-treated-with-hydroxychloroquine-and-azythromycin-and-were-cured-at-99
Cameroonian bishop Mgr Samuel Kleda revealed the recipe of a drink that can cure COVID-19.,AFP,2020/05/03 ,Cameroon,FALSE,https://www.poynter.org/?ifcn_misinformation=cameroonian-bishop-mgr-samuel-kleda-revealed-the-recipe-of-a-drink-that-can-cure-covid-19
Remdesivir is a medicine that can cure COVID-19.,Bolivia Verifica,2020/05/02 ,Bolivia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=remdesivir-is-a-medicine-that-can-cure-covid-19
"The U.S. are conducting experiments on Georgian people. Remdesivir (experimental drug to cure COVID-19) is produced by Gilead, the same company which supplied Georgia with Sovaldi, a dangerous drug whih is used in Hepatitis C patients.",Myth Detector,2020/05/01 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-u-s-are-conducting-experiments-on-georgian-people-remdesivir-experimental-drug-to-cure-covid-19-is-produced-by-gilead-the-same-company-which-supplied-georgia-with-sovaldi-a-dangerous-drug-wh
"A ginger, garlic, lime and paracetamol concoction cures coronavirus.",GhanaFact,2020/05/01 ,Ghana,FALSE,https://www.poynter.org/?ifcn_misinformation=a-ginger-garlic-lime-and-paracetamol-concoction-cures-coronavirus
Alfalfa is the only cure for COVID-19.,Fatabyyano,2020/04/30 ,Egypt,FALSE,https://www.poynter.org/?ifcn_misinformation=alfalfa-is-the-only-cure-for-covid-19
Ivermectin cures COVID-19.,Aos Fatos,2020/04/30 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=ivermectin-cures-covid-19
Chlorine dioxyde is the cure for COVID-19.,Bolivia Verifica,2020/04/30 ,Bolivia,FALSE,https://www.poynter.org/?ifcn_misinformation=chlorine-dioxyde-is-the-cure-for-covid-19
A video of a young man from Gujarat claiming he has found a medicine that cures COVID-19.,FactCrescendo,2020/04/30 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-of-a-young-man-from-gujarat-claiming-he-has-found-a-medicine-that-cures-covid-19
Hydroxychloroquine “cures COVID-19” but there is a conspiracy by Biil Gates and Dr. Fauci to ban it.,Poligrafo,2020/04/30 ,Portugal,FALSE,https://www.poynter.org/?ifcn_misinformation=hydroxychloroquine-cures-covid-19-but-there-is-a-conspiracy-by-biil-gates-and-dr-fauci-to-ban-it
