claim,fact-check agency,time,orginated,label,poynter_url
"We can’t make a vaccine that works for flu, no vaccine for the respiratory syncytial virus (RSV), and we can’t cure cancer. Yet somehow scientists can make a vaccine for COVID-19 in six months?",Science Feedback,2020/08/03 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=we-cant-make-a-vaccine-that-works-for-flu-no-vaccine-for-the-respiratory-syncytial-virus-rsv-and-we-cant-cure-cancer-yet-somehow-scientists-can-make-a-vaccine-for-covid-19-in-six-months
"List of substances that cure coronavirus, according to a Cali doctor.",Colombiacheck,2020/08/01 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=list-of-substances-that-cure-coronavirus-according-to-a-cali-doctor
"A combination for hydroxychloroquine, azitromicin and zinc that is guaranteed to cure 99.9% of any COVID-19 patient",Agência Lupa,2020/07/31 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-combination-for-hydroxychloroquine-azitromicin-and-zinc-that-is-guaranteed-to-cure-99-9-of-any-covid-19-patient
"A doctor recorded a video saying she cured many patients with chloroquine, zinco and azytromicin; video was shared by Donald Trump and Madonna.",Estadão Verifica,2020/07/30 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-doctor-recorded-a-video-saying-she-cured-many-patients-with-chloroquine-zinco-and-azytromicin-video-was-shared-by-donald-trump-and-madonna
Chloroquine is the cure for COVID-19 and masks should not be used.,Aos Fatos,2020/07/29 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=chloroquine-is-the-cure-for-covid-19-and-masks-should-not-be-used
A post claims several medicine combinations cure COVID-19,La Nación,2020/07/29 ,Costa Rica,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-claims-several-medicine-combinations-cure-covid-19
Aspirin cures coronavirus.,La Silla Vacía,2020/07/29 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=aspirin-cures-coronavirus
"A doctor recommends the use of ivermectin, hydroxychloroquine, chlorine dioxide and interferon to cure coronavirus.",La Silla Vacía,2020/07/29 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-doctor-recommends-the-use-of-ivermectin-hydroxychloroquine-chlorine-dioxide-and-interferon-to-cure-coronavirus
Video of a doctor at a press conference who said,Animal Político,2020/07/28 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-a-doctor-at-a-press-conference-who-said-hydroxychloroquine-is-a-cure-for-covid-19-he-also-said-that-masks-are-not-necessary
Dr. Stella Immanuel says a cure has been found for COVID-19,Colombiacheck,2020/07/28 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=dr-stella-immanuel-says-a-cure-has-been-found-for-covid-19
A group called America’s Frontline Doctors are featured in viral video claiming hydroxychloroquine cures COVID-19.,FactCheck.org,2020/07/28 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=a-group-called-americas-frontline-doctors-are-featured-in-viral-video-claiming-hydroxychloroquine-cures-covid-19
"Lemon, ginger and garlic cures coronavirus.",La Silla Vacía,2020/07/28 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=lemon-ginger-and-garlic-cures-coronavirus
"Stella Immanuel claims that the drug combination of hydroxychloroquine, zinc and azithromycin is a cure and preventative for COVID-19 and that people don’t need to wear masks or practice physical distancing in a Breitbart video featuring a group called America’s Frontline Doctors.",Science Feedback,2020/07/28 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=stella-immanuel-claims-that-the-drug-combination-of-hydroxychloroquine-zinc-and-azithromycin-is-a-cure-and-preventative-for-covid-19-and-that-people-dont-need-to-wear-masks-or-practice-physical-dist
Japanese are acquiring indoor plants to cure mental illnesses caused by the pandemic,Bolivia Verifica,2020/07/27 ,Bolivia,False,https://www.poynter.org/?ifcn_misinformation=japanese-are-acquiring-indoor-plants-to-cure-mental-illnesses-caused-by-the-pandemic
"A press conference from a group calling itself ‘Doctors for the truth’, shares false or out of context data regarding cures, prevention and the spread of the virus.",Animal Político,2020/07/25 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=a-press-conference-from-a-group-calling-itself-doctors-for-the-truth-shares-false-or-out-of-context-data-regarding-cures-prevention-and-the-spread-of-the-virus
