,title,media,date,datetime,desc,link,img
0,COVID vaccine booster rollout: When can you get a third shot?,Times-Herald,"Aug 18, 2021",2021-08-18,"A: The administration said it plans to begin administering booster shots 
... suggesting the vaccines' protection against COVID-19 infection is 
waning,...",https://www.timesheraldonline.com/2021/08/18/covid-vaccine-boosters-seem-likely-how-will-that-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
1,Kids Under 12 Could Be Eligible For A Vaccine Against ...,NPR,"Aug 18, 2021",2021-08-18,"Pfizer and Moderna are both running large pediatric trials to study the 
effectiveness and safety of using their COVID-19 mRNA vaccines for children 
under 12.",https://www.npr.org/sections/health-shots/2021/08/18/1027035486/covid-vaccine-children-under-12-your-questions-answered,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
2,"U.S. will begin wide distribution of Covid booster shots next month, saying vaccine protection wanes over time",CNBC,"Aug 18, 2021",2021-08-18,"The United States will begin widely distributing Covid-19 booster shots 
next month as new data shows that vaccine protection wanes over time, top 
U.S....",https://www.cnbc.com/2021/08/18/covid-booster-shots-us-to-begin-wide-distribution-of-third-vaccine-doses-next-month.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
3,Why Pfizer's FDA Approval Matters And What It Means For ...,NPR,"Aug 24, 2021",2021-08-24,"A Palestinian medic administers a dose of the Pfizer-BioNTech COVID vaccine 
during an inoculation campaign at a medical center in Gaza City on Aug. 23.",https://www.npr.org/sections/coronavirus-live-updates/2021/08/24/1030267314/pfizer-vaccine-covid-fda-approval-kids-faq-mandate,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
4,Is COVID vaccine safe for children? When can kids get it ...,USA Today,"Aug 25, 2021",2021-08-25,"Eight months after adult Americans began receiving COVID-19 vaccines, 
children under 12 are still not eligible for the shots. That's left a lot 
of parents...",https://www.usatoday.com/story/news/health/2021/08/25/covid-vaccine-young-kids-when-available-safety-what-to-know/5572187001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
5,Immunocompromised? Here’s how to get a third COVID vaccine dose in Washington state,The Seattle Times,"Aug 23, 2021",2021-08-23,"Here's how to get a third COVID vaccine dose in Washington state ... or 
severely compromised immune systems qualify for a third dose of a COVID-19 
vaccine.",https://www.seattletimes.com/seattle-news/health/immunocompromised-heres-how-to-get-a-third-covid-19-vaccine-dose-in-washington-state/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
6,"Gov. Kathy Hochul to require masks in schools, COVID vaccine or test for teachers",Lohud,"Aug 24, 2021",2021-08-24,"Kathy Hochul's first actions leading New York will include requiring all 
K-12 teachers and staff to get vaccinated against COVID-19 or face weekly 
testing...",https://www.lohud.com/story/news/coronavirus/2021/08/24/kathy-hochul-governor-new-york-covid-vaccine-policies/8248620002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
7,Pfizer and BioNTech COVID-19 vaccine capacity to hit 4 ...,BioPharma Reporter,"Aug 10, 2021",2021-08-10,"Pfizer and BioNTech are lining up orders of their COVID-19 vaccine for next 
year and beyond, predicting total capacity in 2022 to rise to 4 billion 
doses.",https://www.biopharma-reporter.com/Article/2021/08/10/Pfizer-and-BioNTech-COVID-19-vaccine-capacity-to-hit-4-billion-doses-in-2022,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
8,FDA Approves First COVID-19 Vaccine | FDA,US Food and Drug Administration,"Aug 23, 2021",2021-08-23,"Today, the U.S. Food and Drug Administration approved the first COVID-19 
vaccine. The vaccine has been known as the Pfizer-BioNTech COVID-19 
Vaccine,...",https://www.fda.gov/news-events/press-announcements/fda-approves-first-covid-19-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
9,"About 99.999% of fully vaccinated Americans have not had a deadly Covid-19 breakthrough case, CDC data shows",CNN,"Aug 2, 2021",2021-08-02,"(CNN) More than 99.99% of people fully vaccinated against Covid-19 have not 
had a breakthrough case resulting in hospitalization or death, according to 
the...",https://www.cnn.com/2021/07/31/health/fully-vaccinated-people-breakthrough-hospitalization-death/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
10,"Texas Gov. Abbott, who banned mask and vaccine mandates, tests positive for Covid",CNBC,"Aug 17, 2021",2021-08-17,"Greg Abbott, who's fought local officials throughout the state on mask 
mandates, has tested positive for Covid-19, his office announced Tuesday.",https://www.cnbc.com/2021/08/17/texas-gov-abbott-who-banned-mask-mandates-tests-positive-for-covid.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
11,Dr. Anthony Fauci: Expect 'a flood' of COVID-19 vaccine ...,USA Today,"Aug 6, 2021",2021-08-06,"As soon as the Food and Drug Administration issues a full approval for a 
COVID-19 vaccine, there will be ""a flood"" of vaccine mandates at businesses 
and...",https://www.usatoday.com/story/news/health/2021/08/06/anthony-fauci-covid-vaccine-mandates-fda-full-approval/5513121001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
12,"Moderna's Covid vaccine 93 percent effective six months after second dose, company says",NBC News,"Aug 5, 2021",2021-08-05,"Both the Moderna and Pfizer-BioNTech vaccines are based on messenger RNA 
(mRNA) technology. ""Our Covid-19 vaccine is showing durable efficacy of 93 
percent...",https://www.nbcnews.com/news/us-news/moderna-s-covid-vaccine-93-percent-effective-six-months-after-n1276020,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
13,Full FDA approval of Pfizer’s COVID vaccine is coming soon. What that means,Fortune,"Aug 5, 2021",2021-08-05,"... approval of Pfizer/BioNTech's COVID vaccine. In fact, the FDA may grant 
full approval to Pfizer's widely tested and highly effective jab in mere 
weeks.",https://fortune.com/2021/08/05/fda-pfizer-approval-covid-vaccine-mandates/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
14,Culver City Unified requires COVID-19 vaccine for students,Los Angeles Times,"Aug 18, 2021",2021-08-18,"The Culver City Unified School District has issued a COVID-19 vaccine 
requirement for all eligible students — believed to be the first such 
requirement in...",https://www.latimes.com/california/story/2021-08-18/culver-city-unified-requires-covid-19-vaccine-for-students,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
15,Covid vaccine: US reaches Biden's 70% goal for adults a ...,CNBC,"Aug 2, 2021",2021-08-02,"Cullen Veasley, 17, receives his second dose of the coronavirus disease 
(COVID-19) vaccine at a mobile pop-up vaccination clinic hosted by the 
Detroit Health...",https://www.cnbc.com/2021/08/02/covid-vaccine-us-reaches-bidens-70percent-goal-for-adults-a-month-behind.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
16,CDC Recommends 3rd Vaccine Dose For ...,NPR,"Aug 13, 2021",2021-08-13,"They are more likely to get severely ill from COVID-19, and they are at 
higher risk for prolonged coronavirus infection and transmission. They also 
have a lower...",https://www.npr.org/sections/health-shots/2021/08/13/1027461542/cdc-panel-recommends-3rd-covid-vaccine-dose-for-immunocompromised-people,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
17,COVID vaccine booster shots: What you need to know,WHYY,"Aug 30, 2021",2021-08-30,"Ask us about COVID-19: What questions do you have about the coronavirus and 
vaccines? This is one of a series of articles in which reporters from 
WHYY's...",https://whyy.org/articles/what-will-a-covid-vaccine-booster-do-how-do-we-know-the-timing-is-right/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
18,‘Breakthrough’ Infections Do Not Mean COVID Vaccines Are Failing,Scientific American,"Aug 4, 2021",2021-08-04,"But such infections are not only known to occur after COVID vaccination. 
They frequently happen following inoculation against influenza, measles and 
many other...",https://www.scientificamerican.com/article/breakthrough-infections-do-not-mean-covid-vaccines-are-failing/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
