claim,fact-check agency,time,orginated,label,poynter_url
Bill Gates and George Soros will use COVID-19 tests to secretly vaccinate people who haven’t yet received the shots.,FactCheck.org,2021/07/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-and-george-soros-will-use-covid-19-tests-to-secretly-vaccinate-people-who-havent-yet-received-the-shots
Bill Gates,Myth Detector,2021/07/19 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-normal-life-will-only-be-possible-when-we-vaccinate-all-the-inhabitants-of-the-earth-you-have-no-choice-people-act-as-if-they-have-a-choice
Who is more selective Gates or Hitler? STOP VACCINATION,Vistinomer,2021/07/08 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=who-is-more-selective-gates-or-hitler-stop-vaccination
Anthony Fauci’s e-mails show a conspiracy with Mark Zuckerberg and Bill Gates to create the Sars-CoV-2.,Estadão Verifica,2021/06/17 ,Brazil,FALSO,https://www.poynter.org/?ifcn_misinformation=anthony-faucis-e-mails-show-a-conspiracy-with-mark-zuckerberg-and-bill-gates-to-create-the-sars-cov-2
"Bill Gates, Mark Zuckerberg, and Anthony Fauci participate in a conspiracy to profit from Covid-19, according to infectologist emails.",Aos Fatos,2021/06/11 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-mark-zuckerberg-and-anthony-fauci-participate-in-a-conspiracy-to-profit-from-covid-19-according-to-infectologist-emails
"Fauci’s e-mails prove that the virus was created in a lab and that he, Mark Zuckerberg, and Bill Gates profited from it.",Agência Lupa,2021/06/07 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=faucis-e-mails-prove-that-the-virus-was-created-in-a-lab-and-that-he-mark-zuckerberg-and-bill-gates-profited-from-it
US supreme court has ruled against Bill Gates and Dr. Anthony Fauci and overturned mandatory vaccination. 0.8% people die within two weeks after getting first dose of vaccine. The average lifespan of vaccine survivors is two years top.,Taiwan FactCheck Center,2021/06/01 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=us-supreme-court-has-ruled-against-bill-gates-and-dr-anthony-fauci-and-overturned-mandatory-vaccination-0-8-people-die-within-two-weeks-after-getting-first-dose-of-vaccine-the-average-lifespan-of-v
Multiple claims,Myth Detector,2021/05/14 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=multiple-claims-1-coronavirus-pandemic-is-actually-a-conspiracy-to-subjugate-people-whereas-the-reports-on-the-death-rate-of-the-coronavirus-are-fake-and-exaggerated-2-introducing-quarantine-meas
"The “invisible enemy” is above our heads and is very visible. The fight against the sun is the most pathetic performance that can be played in front of a human eye. The legal “Dimming the sun” project is underway all over the world. The aerosols that they spray to obscure the sun (a change in its color is obvious) and that create these unrealistic clouds with unrealistic colors contain aluminum, barium, strontium, phosgene, etc. and each of these elements (if accidentally investigated) causes loss of smell, sudden difficulty in breathing, loss of breath (individual reaction depending on many factors), blood coagulation characteristic of almost all types of poisoning, tachycardia, arrhythmia, asthma, loss of energy, diarrhea, vomiting, etc. And you still think that someone will spit Covid in your mouth and nose.",Vistinomer,2021/05/11 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-invisible-enemy-is-above-our-heads-and-is-very-visible-the-fight-against-the-sun-is-the-most-pathetic-performance-that-can-be-played-in-front-of-a-human-eye-the-legal-dimming-the-sun-project
"Simone Tebet, the senator, said politicians who stole money from COVID-19 funds should not be investigated.",Agência Lupa,2021/05/07 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=simone-tebet-the-senator-said-politicians-who-stole-money-from-covid-19-funds-should-not-be-investigated
Brazilian Senator Simone Tebet said “Covid-19 Parliamentary Commission of Inquiry should not investigate governors.”,Aos Fatos,2021/05/07 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=brazilian-senator-simone-tebet-said-covid-19-parliamentary-commission-of-inquiry-should-not-investigate-governors
Photo of Tanzanian member of parliament Hamisi Kigwangalla meeting Microsoft founder and billionaire philanthropist Bill Gates.,AFP,2021/04/29 ,South Africa,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-of-tanzanian-member-of-parliament-hamisi-kigwangalla-meeting-microsoft-founder-and-billionaire-philanthropist-bill-gates
Smart speaker Alisa called vaccination “prolongated euthenasia.”,VoxCheck,2021/04/28 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=smart-speaker-alisa-called-vaccination-prolongated-euthenasia
A video shows Bill Gates speaking about the COVID-19 vaccines as genetically modified organisms.,Myth Detector,2021/04/28 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-video-shows-bill-gates-speaking-about-the-covid-19-vaccines-as-genetically-modified-organisms
Brazilian state of Bahia zeroed intubation line for Covid-19 patients after the announcement that the Congress would investigate governors.,Aos Fatos,2021/04/20 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-state-of-bahia-zeroed-intubation-line-for-covid-19-patients-after-the-announcement-that-the-congress-would-investigate-governors
