claim,fact-check agency,time,orginated,label,poynter_url
"A lecture was held in Pentagon in 2005 about replacing the “God Gene” in humans through vaccination, aiming to subjugate religious and radical people",Myth Detector,2021/02/09 ,"Georgia, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=a-lecture-was-held-in-pentagon-in-2005-about-replacing-the-god-gene-in-humans-through-vaccination-aiming-to-subjugate-religious-and-radical-people
Bill Gates has aimed to reduce the population through vaccination in the past.,Doğruluk Payı,2021/02/08 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-has-aimed-to-reduce-the-population-through-vaccination-in-the-past
David Sorensen says that vaccines are a tool of Bill Gates to depopulation.,Demagog,2021/02/06 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=david-sorensen-says-that-vaccines-are-a-tool-of-bill-gates-to-depopulation
A video showing computer-generated images of people being implanted with microchips is circulating online alongside warnings that Microsoft co-founder Bill Gates plans to “obtain total control” of the world through vaccination.,AFP,2021/02/01 ,"Thailand, Germany",MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-video-showing-computer-generated-images-of-people-being-implanted-with-microchips-is-circulating-online-alongside-warnings-that-microsoft-co-founder-bill-gates-plans-to-obtain-total-control-of-the
"A Peruvian court found Gates, Soros and Rockefeller guilty of producing SARS-CoV-2",Teyit,2021/01/27 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=a-peruvian-court-found-gates-soros-and-rockefeller-guilty-of-producing-sars-cov-2
Bill Gates sent a double to get the vaccine instead of himself.,VoxCheck,2021/01/26 ,Ukraine,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=bill-gates-sent-a-double-to-get-the-vaccine-instead-of-himself
An image say that the plan of Bill Gates with the pandemic is introduce a chip through covid vaccines,La Silla Vacía,2021/01/26 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=an-image-say-that-the-plan-of-bill-gates-with-the-pandemic-is-introduce-a-chip-through-covid-vaccines
Bill Gates stated that the COVID-19 vaccine includes nanorobots and the second shot is needed to activate them via electronic energy.,Myth Detector,2021/01/20 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-stated-that-the-covid-19-vaccine-includes-nanorobots-and-the-second-shot-is-needed-to-activate-them-via-electronic-energy
Bill Gates creates vaccines to reduce world’s population,Estadão Verifica,2021/01/19 ,"Brazil, Italy",FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-creates-vaccines-to-reduce-worlds-population
"Billionaire Bill Gates said the world should be depopulated of billions of people, starting in Africa.",AFP,2021/01/19 ,South Africa,FALSE,https://www.poynter.org/?ifcn_misinformation=billionaire-bill-gates-said-the-world-should-be-depopulated-of-billions-of-people-starting-in-africa
Bosnia’s constitutionnal court abrogated mask mandate,AFP,2021/01/13 ,"France, Belgium",Missing context,https://www.poynter.org/?ifcn_misinformation=bosnias-constitutionnal-court-abrogated-mask-mandate
"The world population will decline to one billion as part of the plan to establish the world government. Vaccine will decompose the human internal body system within several months after injection and cause mass mortality worldwide. A real and safe coronavirus vaccine will become available only after the depopulation plan is implemented. Coronavirus mutations will be blamed for increased mortality caused by a lethal vaccine. To back up this claim, the video offers a brief fragment from the interviews with Bill Gates.",Myth Detector,2021/01/13 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-world-population-will-decline-to-one-billion-as-part-of-the-plan-to-establish-the-world-government-vaccine-will-decompose-the-human-internal-body-system-within-several-months-after-injection-and
Bill Gates refused to vaccinate his children.,VoxCheck,2021/01/12 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-refused-to-vaccinate-his-children
Bill Gates,Myth Detector,2020/12/30 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=bill-gates-despite-vaccination-the-pandemic-will-intensify
"People need to be convinced that asymptomatic carriers spread the disease. Then, they should be convinced that they need vaccines so that Bill Gates could earn.",VoxCheck,2020/12/30 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=people-need-to-be-convinced-that-asymptomatic-carriers-spread-the-disease-then-they-should-be-convinced-that-they-need-vaccines-so-that-bill-gates-could-earn
