claim,fact-check agency,time,orginated,label,poynter_url
"A video titled “Bil Gates on Vaccines and the Balkans” has been released, featuring questions from a person who does not appear in the video, as well as answers from billionaire Bill Gates. In addition, the video has subtitles that should be a translation of what Gates is saying.",Vistinomer,2020/12/25 ,North Macedonia,Misleading,https://www.poynter.org/?ifcn_misinformation=a-video-titled-bil-gates-on-vaccines-and-the-balkans-has-been-released-featuring-questions-from-a-person-who-does-not-appear-in-the-video-as-well-as-answers-from-billionaire-bill-gates-in-additio
An article from 2011 proves that Gates planned to reduce the population through vaccines.,VoxCheck,2020/12/24 ,Ukraine,No evidence,https://www.poynter.org/?ifcn_misinformation=an-article-from-2011-proves-that-gates-planned-to-reduce-the-population-through-vaccines
"Those links between Wuhan lab and pharma, bill gates show there is a conspiracy",AFP,2020/12/24 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=those-links-between-wuhan-lab-and-pharma-bill-gates-show-there-is-a-conspiracy
Bill Gates says vaccines are poison,Estadão Verifica,2020/12/17 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-says-vaccines-are-poison
"Wuhan Lab is owned by the pharmaceutical company Glaxo, which is also the owner of Pfizer. Both companies are managed by BlackRock, a George Soros-owned company. Bill Gates is the main shareholder of Pfizer. The aforementioned actors are connected to Wuhan lab (Wuhan Institute of Virology) and the dissemination of the coronavirus. In 2015, Anthony Fauci gifted USD 3.7 million to the Wuhan lab, which “was tasked with creating the coronavirus”.",Myth Detector,2020/12/17 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=wuhan-lab-is-owned-by-the-pharmaceutical-company-glaxo-which-is-also-the-owner-of-pfizer-both-companies-are-managed-by-blackrock-a-george-soros-owned-company-bill-gates-is-the-main-shareholder-of
"A series of links between pharmaceutical companies involved in COVID-19 vaccine research, global investment groups and billionaire philanthropists George Soros and Bill Gates",AAP FactCheck,2020/12/11 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-series-of-links-between-pharmaceutical-companies-involved-in-covid-19-vaccine-research-global-investment-groups-and-billionaire-philanthropists-george-soros-and-bill-gates
Various high-profile figures like Bill Gates and Robert F Kennedy Jr had warned the jabs can change a person’s DNA.,AFP,2020/12/10 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=various-high-profile-figures-like-bill-gates-and-robert-f-kennedy-jr-had-warned-the-jabs-can-change-a-persons-dna
Bill Gates aims to reduce the world population with vaccines,Teyit,2020/12/10 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-aims-to-reduce-the-world-population-with-vaccines
Bill Gates admitted that the vaccine against SARS-CoV-2 will modify human DNA.,Ellinika Hoaxes,2020/12/09 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-admitted-that-the-vaccine-against-sars-cov-2-will-modify-human-dna
A long conspiracy video claims that,Agência Lupa,2020/12/03 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-long-conspiracy-video-claims-that-vaccines-can-alter-a-persons-dna-nanorobots-are-inserted-with-the-vaccine-to-collect-biometric-data-bill-gates-already-owns-this-data-and-the-body-can-receive-5
Bill Gates refuses to vaccinate his own children.,FactCheck Georgia,2020/12/03 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-refuses-to-vaccinate-his-own-children
"Bill Gates is calling for mandatory vaccinations of all people and that those who receive the vaccine will face a 1-in-10,000 chance of death",MediaWise,2020/12/01 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-is-calling-for-mandatory-vaccinations-of-all-people-and-that-those-who-receive-the-vaccine-will-face-a-1-in-10000-chance-of-death
"Bill Gates and global elites plan a depopulation through the vaccines; A vaccine against the coronavirus already exists, but it is intentionally hidden to fearmonger the population even more; Bill Gates, an active supporter of vaccinations, refuses to vaccinate his own children.",Myth Detector,2020/11/30 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-and-global-elites-plan-a-depopulation-through-the-vaccines-a-vaccine-against-the-coronavirus-already-exists-but-it-is-intentionally-hidden-to-fearmonger-the-population-even-more-bill-gat
"The coronavirus vaccine is genetically modified, by which Bill Gates aims to change human genetic information and reduce the world population.",FactCheck Georgia,2020/11/30 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-vaccine-is-genetically-modified-by-which-bill-gates-aims-to-change-human-genetic-information-and-reduce-the-world-population
"Bill Gates as early as 2018 prophesied the pandemic at Event 201, says legislator Sara Cunial",Animal Político,2020/11/29 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-as-early-as-2018-prophesied-the-pandemic-at-event-201-says-legislator-sara-cunial
