claim,fact-check agency,time,orginated,label,poynter_url
"Claims from Spanish singer Miguel Bosé on the Bill and Melinda Gates foundation, that he made last Tuesday, June 9 through a Twitter thread on his personal account.",Maldita.es,2020/06/11 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=claims-from-spanish-singer-miguel-bose-on-the-bill-and-melinda-gates-foundation-that-he-made-last-tuesday-june-9-through-a-twitter-thread-on-his-personal-account
Spanish singer Miguel Bosé accused Gates Foundation to be expelled from India for their vaccines.,Efecto Cocuyo,2020/06/11 ,"Venezuela, Spain, India, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=spanish-singer-miguel-bose-accused-gates-foundation-to-be-expelled-from-india-for-their-vaccines
Bill Gates faces trial in India for illegally testing vaccines.,Chequeado,2020/06/11 ,"Argentina, India, Venezuela",FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-faces-trial-in-india-for-illegally-testing-vaccines
"Singer Miguel Bosé’s tweets involving Bill Gates, vaccines and 5G.",Chequeado,2020/06/10 ,"Argentina, Spain",FALSE,https://www.poynter.org/?ifcn_misinformation=singer-miguel-boses-tweets-involving-bill-gates-vaccines-and-5g-2
"Spanish musician Miguel Bosé posted a Twitter thread pointing to the expulsion of the Gates Foundation and GAVI ‘pharmaceutical’ from India, polio and HPV vaccines and the implementation of a microchip vaccine.",Colombiacheck,2020/06/10 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=spanish-musician-miguel-bose-posted-a-twitter-thread-pointing-to-the-expulsion-of-the-gates-foundation-and-gavi-pharmaceutical-from-india-polio-and-hpv-vaccines-and-the-implementati
Bill Gates was expelled from India due to his Polio vaccines.,Animal Político,2020/06/09 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-was-expelled-from-india-due-to-his-polio-vaccines
"Supported by the Bill and Melinda Gates Foundation, it was claimed that the COVID-19 test project at home was aimed at chipping people and this project was “stopped by the US Food and Drug Administration (FDA)”.",Doğruluk Payı,2020/06/08 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=supported-by-the-bill-and-melinda-gates-foundation-it-was-claimed-that-the-covid-19-test-project-at-home-was-aimed-at-chipping-people-and-this-project-was-stopped-by-the-us-food-and-drug-administrat
Facebook posts shared thousands of times claim the coronavirus pandemic is a cover for a Gates Foundation-funded effort to implant microchips when patients’ noses or throats are swabbed during COVID-19 testing.,AFP,2020/06/07 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=facebook-posts-shared-thousands-of-times-claim-the-coronavirus-pandemic-is-a-cover-for-a-gates-foundation-funded-effort-to-implant-microchips-when-patients-noses-or-throats-are-swabbed-during
Bill Gates’ coronavirus vaccine developed by Oxford researchers caused all test subjects to get coronavirus.,Science Feedback,2020/06/04 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-coronavirus-vaccine-developed-by-oxford-researchers-caused-all-test-subjects-to-get-coronavirus
"David Icke’s claims that 5G poisons cells, and Bill Gates plans to control population with an invisible ink",Raskrinkavanje,2020/06/04 ,"Bosnia and Herzegovina, Croatia, Serbia",FALSE,https://www.poynter.org/?ifcn_misinformation=david-ickes-claims-that-5g-poisons-cells-and-bill-gates-plans-to-control-population-with-an-invisible-ink
"Bill Gates says that the COVID-19 vaccine could kill 700,000 people.",Newtral.es,2020/06/03 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-says-that-the-covid-19-vaccine-could-kill-700000-people
"Donald Trump has stopped 5G, has canceled Bill Gates’ ID2020 and H.R. 6666 COVID-19 Trace bill.",Re:Check,2020/06/02 ,Latvia,Misleading,https://www.poynter.org/?ifcn_misinformation=donald-trump-has-stopped-5g-has-canceled-bill-gates-id2020-and-h-r-6666-covid-19-trace-bill
Italian politician asked to take Bill Gates to the International Criminal Court.,Colombiacheck,2020/05/30 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=italian-politician-asked-to-take-bill-gates-to-the-international-criminal-court
Multiple Facebook posts shared hundreds of times claim that Bill Gates’ “ultimate goal” is to “microchip the [COVID-19] vaccine” to create “virtual IDs”. The posts also claim the billionaire philanthropist was in New Zealand in May and June 2020 “to test and trial the COVID-19 vaccine”.,AFP,2020/05/30 ,New Zealand,FALSE,https://www.poynter.org/?ifcn_misinformation=multiple-facebook-posts-shared-hundreds-of-times-claim-that-bill-gates-ultimate-goal-is-to-microchip-the-covid-19-vaccine-to-create-virtual-ids
The Italian parliament has called on to arrest Bill Gates.,VoxCheck,2020/05/30 ,"Ukraine, Italy",MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-italian-parliament-has-called-on-to-arrest-bill-gates
