claim,fact-check agency,time,orginated,label,poynter_url
Bill Gates predicted coronavirus.,Pagella Politica,2020/02/10 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-predicted-coronavirus
Bill Gates helped fund a patent for coronavirus.,LeadStories,2020/02/03 ,United States,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-helped-fund-a-patent-for-coronavirus
"The coronavirus outbreak is the start of a depopulation program, based on links established by the Bill and Melinda Gates Foundation.",15min.lt,2020/02/02 ,Lithuania,False,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-outbreak-is-the-start-of-a-depopulation-program-based-on-links-established-by-the-bill-and-melinda-gates-foundation
The Gates Foundation was the real agent behind the pandemic.,Teyit,2020/02/01 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=the-gates-foundation-was-the-real-agent-behind-the-pandemic-2
The Gates Foundation was the real agent behind the pandemic.,Teyit,2020/02/01 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=the-gates-foundation-was-the-real-agent-behind-the-pandemic
An institute funded by Bill Gates will contribute to 65 million deaths in the coronavirus outbreak.,Newtral.es,2020/01/31 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=an-institute-funded-by-bill-gates-will-contribute-to-65-million-deaths-in-the-coronavirus-outbreak-2
An institute funded by Bill Gates will contribute to 65 million deaths in the coronavirus outbreak.,Newtral.es,2020/01/31 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=an-institute-funded-by-bill-gates-will-contribute-to-65-million-deaths-in-the-coronavirus-outbreak
"The coronavirus 2019-nCoV was patented in the past and is human-made, a project in which the Bill and Melinda Gates foundation is involved.",Ellinika Hoaxes,2020/01/31 ,Greece,Misinformation / Conspiracy theory,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-2019-ncov-was-patented-in-the-past-and-is-human-made-a-project-in-which-the-bill-and-melinda-gates-foundation-is-involved
Bill Gates predicted the coronavirus outbreak.,AFP,2020/01/31 ,Argentina,MISLEADING,https://www.poynter.org/?ifcn_misinformation=bill-gates-predicted-the-coronavirus-outbreak
Gates Foundation has funded the development of the new coronavirus.,Demagog,2020/01/30 ,Poland,False,https://www.poynter.org/?ifcn_misinformation=gates-foundation-has-funded-the-development-of-the-new-coronavirus
Bill Gates patented the coronavirus.,Maldita.es,2020/01/29 ,Spain,No evidence,https://www.poynter.org/?ifcn_misinformation=bill-gates-patented-the-coronavirus
"Coronavirus was made in a lab, with pre existing patents for a vaccine. The Bill and Melinda Gates foundation is involved in spreading the coronavirus.",15min.lt,2020/01/29 ,Lithuania,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-made-in-a-lab-with-pre-existing-patents-for-a-vaccine-the-bill-and-melinda-gates-foundation-is-involved-in-spreading-the-coronavirus
Bill Gates predicted and simulated the COVID-19 pandemic.,Les Décodeurs,2020/01/29 ,"France, United States",False,https://www.poynter.org/?ifcn_misinformation=bill-gates-predicted-and-simulated-the-covid-19-pandemic
Bill Gates predicted that the coronavirus pandemic would kill 65 million people and created a vaccine to eradicate Africans.,Décrypteurs - Radio-Canada,2020/01/28 ,Canada,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-predicted-that-the-coronavirus-pandemic-would-kill-65-million-people-and-created-a-vaccine-to-eradicate-africans
“Bill and Melinda gates Foundation & others predicted up to 65 million deaths via coronavirus – in simulation ran 3 months ago”,FactCheck.org,2020/01/28 ,United States,False,https://www.poynter.org/?ifcn_misinformation=bill-and-melinda-gates-foundation-others-predicted-up-to-65-million-deaths-via-coronavirus-in-simulation-ran-3-months-ago
